Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Fri,2006-08-04,Nantes,Lyon,1-3,1-1,,1,3,A,1,1,D,10,13,4,6,,,7,2,2,2,0,0,,,,,,,,,,4.2,3.1,1.9,,,,,,,,,,,,,,,,,,
1,Sat,2006-08-05,AJ Auxerre,Valenciennes,1-1,0-1,,1,1,D,0,1,A,14,13,6,5,,,4,3,5,4,1,0,,,,,,,,,,1.57,3.3,6.0,,,,,,,,,,,,,,,,,,
1,Sat,2006-08-05,Bordeaux,Toulouse FC,2-0,0-0,,2,0,H,0,0,D,14,3,7,1,,,6,4,1,1,0,0,,,,,,,,,,1.57,3.3,6.0,,,,,,,,,,,,,,,,,,
1,Sat,2006-08-05,Le Mans,Nice,1-0,1-0,,1,0,H,1,0,H,12,8,4,3,,,10,2,1,3,0,0,,,,,,,,,,2.2,3.0,3.2,,,,,,,,,,,,,,,,,,
1,Sat,2006-08-05,Lens,Troyes,1-0,1-0,,1,0,H,1,0,H,11,5,3,1,,,4,1,5,3,0,0,,,,,,,,,,1.66,3.25,5.0,,,,,,,,,,,,,,,,,,
1,Sat,2006-08-05,Nancy,Monaco,1-0,0-0,,1,0,H,0,0,D,11,5,3,1,,,3,1,4,3,0,1,,,,,,,,,,2.6,2.87,2.7,,,,,,,,,,,,,,,,,,
1,Sat,2006-08-05,Paris Saint Germain,FC Lorient,2-3,2-1,,2,3,A,2,1,H,11,8,8,5,,,6,3,0,1,0,0,,,,,,,,,,1.4,3.75,8.0,,,,,,,,,,,,,,,,,,
1,Sat,2006-08-05,Rennes,Lille,1-2,0-2,,1,2,A,0,2,A,9,20,4,9,,,4,3,2,3,0,0,,,,,,,,,,2.25,3.0,3.1,,,,,,,,,,,,,,,,,,
1,Sat,2006-08-05,Saint-Étienne,Sochaux,1-2,1-1,,1,2,A,1,1,D,4,8,3,6,,,3,4,0,1,0,0,,,,,,,,,,1.9,3.0,4.0,,,,,,,,,,,,,,,,,,
1,Sun,2006-08-06,Sedan,Olympique de Marseille,0-0,0-0,,0,0,D,0,0,D,10,10,5,3,,,1,5,1,2,0,0,,,,,,,,,,3.25,3.0,2.3,,,,,,,,,,,,,,,,,,
2,Sat,2006-08-12,FC Lorient,Bordeaux,0-1,0-1,,0,1,A,0,1,A,12,14,2,6,,,10,5,1,5,2,0,,,,,,,,,,3.4,2.87,2.3,,,,,,,,,,,,,,,,,,
2,Sat,2006-08-12,Lyon,Toulouse FC,1-1,0-0,,1,1,D,0,0,D,16,10,6,5,,,3,3,1,5,0,0,,,,,,,,,,1.3,4.5,9.5,,,,,,,,,,,,,,,,,,
2,Sat,2006-08-12,Monaco,Saint-Étienne,1-2,0-1,,1,2,A,0,1,A,11,13,5,6,,,3,2,3,2,1,0,,,,,,,,,,1.8,3.1,5.0,,,,,,,,,,,,,,,,,,
2,Sat,2006-08-12,Nancy,Sedan,3-1,0-1,,3,1,H,0,1,A,15,10,7,4,,,8,1,1,2,0,1,,,,,,,,,,1.9,3.0,3.8,,,,,,,,,,,,,,,,,,
2,Sat,2006-08-12,Nice,Nantes,1-1,0-0,,1,1,D,0,0,D,8,3,3,1,,,4,2,2,1,0,0,,,,,,,,,,2.1,3.0,3.25,,,,,,,,,,,,,,,,,,
2,Sat,2006-08-12,Sochaux,AJ Auxerre,1-1,0-1,,1,1,D,0,1,A,10,9,4,7,,,10,3,0,1,0,0,,,,,,,,,,2.6,2.75,2.75,,,,,,,,,,,,,,,,,,
2,Sat,2006-08-12,Troyes,Le Mans,2-2,0-2,,2,2,D,0,2,A,9,10,2,7,,,6,1,3,2,0,0,,,,,,,,,,2.37,2.87,2.87,,,,,,,,,,,,,,,,,,
2,Sat,2006-08-12,Valenciennes,Paris Saint Germain,0-0,0-0,,0,0,D,0,0,D,10,8,4,3,,,4,3,2,1,0,0,,,,,,,,,,3.1,2.9,2.25,,,,,,,,,,,,,,,,,,
2,Sun,2006-08-13,Lille,Lens,4-0,2-0,,4,0,H,2,0,H,11,3,7,1,,,4,1,2,4,0,1,,,,,,,,,,2.1,2.8,4.0,,,,,,,,,,,,,,,,,,
2,Sun,2006-08-13,Olympique de Marseille,Rennes,2-0,1-0,,2,0,H,1,0,H,11,13,3,4,,,4,4,2,3,0,0,,,,,,,,,,1.72,3.1,5.5,,,,,,,,,,,,,,,,,,
3,Sat,2006-08-19,AJ Auxerre,Olympique de Marseille,0-3,0-1,,0,3,A,0,1,A,6,5,2,2,,,4,3,2,2,1,0,,,,,,,,,,2.5,2.75,3.2,,,,,,,,,,,,,,,,,,
3,Sat,2006-08-19,Le Mans,Valenciennes,3-2,1-2,,3,2,H,1,2,A,15,5,7,2,,,3,2,0,1,0,0,,,,,,,,,,1.9,2.75,4.33,,,,,,,,,,,,,,,,,,
3,Sat,2006-08-19,Lens,FC Lorient,1-1,1-0,,1,1,D,1,0,H,11,11,4,4,,,1,4,2,3,0,0,,,,,,,,,,1.61,3.2,5.5,,,,,,,,,,,,,,,,,,
3,Sat,2006-08-19,Nantes,Troyes,1-1,1-0,,1,1,D,1,0,H,6,8,2,3,,,2,4,1,3,0,0,,,,,,,,,,1.83,3.0,4.33,,,,,,,,,,,,,,,,,,
3,Sat,2006-08-19,Paris Saint Germain,Lille,1-0,0-0,,1,0,H,0,0,D,19,14,9,6,,,8,5,2,2,0,1,,,,,,,,,,2.3,2.8,3.5,,,,,,,,,,,,,,,,,,
3,Sat,2006-08-19,Rennes,Monaco,1-1,0-1,,1,1,D,0,1,A,12,6,5,2,,,11,1,2,5,0,0,,,,,,,,,,2.4,2.75,3.0,,,,,,,,,,,,,,,,,,
3,Sat,2006-08-19,Saint-Étienne,Nancy,1-0,0-0,,1,0,H,0,0,D,9,6,1,4,,,3,5,3,2,0,1,,,,,,,,,,2.0,2.87,3.75,,,,,,,,,,,,,,,,,,
3,Sat,2006-08-19,Sedan,Sochaux,1-1,0-1,,1,1,D,0,1,A,7,5,3,3,,,2,3,1,2,0,0,,,,,,,,,,2.4,2.75,3.0,,,,,,,,,,,,,,,,,,
3,Sun,2006-08-20,Bordeaux,Lyon,1-2,1-1,,1,2,A,1,1,D,8,15,4,3,,,4,4,4,3,0,0,,,,,,,,,,3.2,2.75,2.5,,,,,,,,,,,,,,,,,,
3,Sun,2006-08-20,Toulouse FC,Nice,1-0,1-0,,1,0,H,1,0,H,8,8,4,3,,,5,5,3,3,0,0,,,,,,,,,,2.2,2.87,3.6,,,,,,,,,,,,,,,,,,
