Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Fri,2002-08-02,Guingamp,Lyon,3-3,1-2,,3,3,D,1,2,A,,,,,,,,,,,,,,,,,,,,,,3.2,3.0,2.1,,,,,,,,,,,,,,,,,,
1,Sat,2002-08-03,SC Bastia,Lens,1-1,0-0,,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,2.5,2.875,2.625,,,,,,,,,,,,,,,,,,
1,Sat,2002-08-03,Lille,Bordeaux,0-3,0-1,,0,3,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,2.1,3.0,3.2,,,,,,,,,,,,,,,,,,
1,Sat,2002-08-03,Olympique de Marseille,Nantes,0-2,0-0,,0,2,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,2.25,3.0,2.875,,,,,,,,,,,,,,,,,,
1,Sat,2002-08-03,Montpellier,Rennes,1-0,0-0,,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,1.833,3.0,4.0,,,,,,,,,,,,,,,,,,
1,Sat,2002-08-03,Nice,Le Havre AC,1-2,0-1,,1,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,1.909,3.0,3.75,,,,,,,,,,,,,,,,,,
1,Sat,2002-08-03,Paris Saint Germain,AJ Auxerre,1-0,0-0,,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,1.833,3.0,4.0,,,,,,,,,,,,,,,,,,
1,Sat,2002-08-03,Sedan,Sochaux,0-0,0-0,,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.4,,,,,,,,,,,,,,,,,,
1,Sat,2002-08-03,Estrasburgo,AC Ajaccio,1-1,1-1,,1,1,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,1.833,3.0,4.0,,,,,,,,,,,,,,,,,,
1,Sat,2002-08-03,Troyes,Monaco,0-4,0-2,,0,4,A,0,2,A,,,,,,,,,,,,,,,,,,,,,,2.1,3.0,3.2,,,,,,,,,,,,,,,,,,
2,Thu,2002-08-08,AJ Auxerre,Montpellier,2-0,0-0,,2,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,1.667,3.4,4.333,,,,,,,,,,,,,,,,,,
2,Fri,2002-08-09,Bordeaux,Paris Saint Germain,0-0,0-0,,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,2.2,3.0,3.0,,,,,,,,,,,,,,,,,,
2,Sat,2002-08-10,AC Ajaccio,Guingamp,0-2,0-1,,0,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,2.1,3.0,3.2,,,,,,,,,,,,,,,,,,
2,Sat,2002-08-10,Le Havre AC,Lille,0-0,0-0,,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,2.25,2.875,3.0,,,,,,,,,,,,,,,,,,
2,Sat,2002-08-10,Lens,Sochaux,1-1,0-1,,1,1,D,0,1,A,,,,,,,,,,,,,,,,,,,,,,1.571,3.25,5.5,,,,,,,,,,,,,,,,,,
2,Sat,2002-08-10,Lyon,Sedan,6-1,2-1,,6,1,H,2,1,H,,,,,,,,,,,,,,,,,,,,,,1.364,3.75,8.0,,,,,,,,,,,,,,,,,,
2,Sat,2002-08-10,Monaco,Olympique de Marseille,0-1,0-0,,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.4,,,,,,,,,,,,,,,,,,
2,Sat,2002-08-10,Nantes,SC Bastia,1-0,0-0,,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,1.615,3.25,5.0,,,,,,,,,,,,,,,,,,
2,Sat,2002-08-10,Nice,Estrasburgo,4-0,2-0,,4,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,2.1,3.0,3.2,,,,,,,,,,,,,,,,,,
2,Sat,2002-08-10,Rennes,Troyes,0-0,0-0,,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.4,,,,,,,,,,,,,,,,,,
3,Fri,2002-08-16,Olympique de Marseille,Lyon,1-1,1-1,,1,1,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,2.4,3.0,2.7,,,,,,,,,,,,,,,,,,
3,Sat,2002-08-17,SC Bastia,Monaco,1-0,0-0,,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,2.25,3.0,2.875,,,,,,,,,,,,,,,,,,
3,Sat,2002-08-17,Guingamp,Rennes,3-0,1-0,,3,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,1.909,3.0,3.75,,,,,,,,,,,,,,,,,,
