Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2007-08-04,Bordeaux,Lens,1-0,1-0,,1,0,H,1,0,H,13,4,4,2,21,19,4,4,3,2,0,1,,,,,,,,,,2.2,2.87,3.6,,,,,,,,,,,,,,,,,,
1,Sat,2007-08-04,Caen,Nice,1-0,0-0,,1,0,H,0,0,D,16,14,6,4,17,15,2,3,1,1,0,0,,,,,,,,,,2.4,2.75,3.0,,,,,,,,,,,,,,,,,,
1,Sat,2007-08-04,Estrasburgo,Olympique de Marseille,0-0,0-0,,0,0,D,0,0,D,12,12,3,4,17,11,6,5,2,4,0,0,,,,,,,,,,3.5,2.87,2.25,,,,,,,,,,,,,,,,,,
1,Sat,2007-08-04,Lille,FC Lorient,0-0,0-0,,0,0,D,0,0,D,6,5,2,3,26,19,2,2,1,1,0,0,,,,,,,,,,1.72,3.0,5.0,,,,,,,,,,,,,,,,,,
1,Sat,2007-08-04,Monaco,Saint-Étienne,1-1,1-0,,1,1,D,1,0,H,16,19,5,6,3,3,5,6,3,3,0,0,,,,,,,,,,1.9,2.9,4.0,,,,,,,,,,,,,,,,,,
1,Sat,2007-08-04,Paris Saint Germain,Sochaux,0-0,0-0,,0,0,D,0,0,D,11,8,10,5,13,17,5,9,2,1,0,0,,,,,,,,,,1.72,3.4,5.0,,,,,,,,,,,,,,,,,,
1,Sat,2007-08-04,Rennes,Nancy,0-2,0-2,,0,2,A,0,2,A,14,9,4,6,15,12,6,4,1,0,0,0,,,,,,,,,,1.72,3.2,4.5,,,,,,,,,,,,,,,,,,
1,Sat,2007-08-04,Valenciennes,Toulouse FC,3-1,2-1,,3,1,H,2,1,H,9,7,5,3,0,0,2,4,0,0,0,0,,,,,,,,,,2.62,2.75,2.75,,,,,,,,,,,,,,,,,,
1,Sun,2007-08-05,Le Mans,FC Metz,1-0,1-0,,1,0,H,1,0,H,10,6,2,0,16,13,4,4,2,2,0,0,,,,,,,,,,2.05,3.0,4.0,,,,,,,,,,,,,,,,,,
1,Sun,2007-08-05,Lyon,AJ Auxerre,2-0,1-0,,2,0,H,1,0,H,16,9,5,3,16,15,9,3,0,0,0,0,,,,,,,,,,1.4,4.33,7.5,,,,,,,,,,,,,,,,,,
