Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Fri,2016-08-12,Monaco,Guingamp,2-2,0-2,,2,2,D,0.0,2.0,A,18.0,9.0,4.0,5.0,14.0,15.0,8.0,2.0,3.0,4.0,0.0,0.0,1.68,3.81,6.11,,,,,,,1.62,3.8,5.25,,,,,,,1.71,3.75,5.87,,,,,,,,,
1,Fri,2016-08-12,SC Bastia,Paris Saint Germain,0-1,0-0,,0,1,A,0.0,0.0,D,10.0,9.0,0.0,6.0,15.0,16.0,2.0,6.0,3.0,3.0,0.0,0.0,11.39,5.14,1.36,,,,,,,13.0,4.75,1.29,,,,,,,12.13,5.29,1.34,,,,,,,,,
1,Sat,2016-08-13,Bordeaux,Saint-Étienne,3-2,1-0,,3,2,H,1.0,0.0,H,10.0,14.0,6.0,5.0,9.0,20.0,3.0,6.0,1.0,2.0,0.0,0.0,2.52,3.06,3.29,,,,,,,2.5,3.1,3.1,,,,,,,2.39,3.04,3.66,,,,,,,,,
1,Sat,2016-08-13,Caen,FC Lorient,3-2,2-2,,3,2,H,2.0,2.0,D,15.0,8.0,6.0,2.0,13.0,9.0,10.0,2.0,1.0,2.0,0.0,1.0,2.19,3.38,3.66,,,,,,,2.2,3.25,3.5,,,,,,,2.39,3.19,3.47,,,,,,,,,
1,Sat,2016-08-13,Dijon FCO,Nantes,0-1,0-0,,0,1,A,0.0,0.0,D,6.0,10.0,2.0,3.0,6.0,11.0,3.0,4.0,0.0,2.0,0.0,0.0,2.56,3.09,3.21,,,,,,,2.5,3.1,3.1,,,,,,,2.57,3.04,3.31,,,,,,,,,
1,Sat,2016-08-13,FC Metz,Lille,3-2,0-1,,3,2,H,0.0,1.0,A,7.0,13.0,3.0,4.0,13.0,9.0,4.0,5.0,2.0,2.0,0.0,0.0,3.65,3.07,2.35,,,,,,,3.4,3.2,2.2,,,,,,,3.75,3.14,2.3,,,,,,,,,
1,Sat,2016-08-13,Montpellier,Angers,1-0,1-0,,1,0,H,1.0,0.0,H,14.0,12.0,3.0,2.0,9.0,12.0,7.0,2.0,1.0,2.0,0.0,0.0,2.09,3.17,4.32,,,,,,,2.1,3.1,4.0,,,,,,,1.9,3.28,5.26,,,,,,,,,
1,Sun,2016-08-14,Nancy,Lyon,0-3,0-2,,0,3,A,0.0,2.0,A,11.0,9.0,1.0,7.0,18.0,14.0,4.0,4.0,4.0,2.0,0.0,0.0,3.66,3.44,2.17,,,,,,,3.5,3.3,2.15,,,,,,,2.98,3.29,2.63,,,,,,,,,
1,Sun,2016-08-14,Nice,Rennes,1-0,0-0,,1,0,H,0.0,0.0,D,7.0,19.0,1.0,4.0,12.0,9.0,4.0,8.0,0.0,1.0,0.0,0.0,2.51,3.18,3.2,,,,,,,2.38,3.1,3.25,,,,,,,2.45,3.15,3.39,,,,,,,,,
1,Sun,2016-08-14,Olympique de Marseille,Toulouse FC,0-0,0-0,,0,0,D,0.0,0.0,D,10.0,6.0,2.0,2.0,14.0,12.0,9.0,6.0,3.0,1.0,0.0,0.0,2.03,3.37,4.22,,,,,,,2.0,3.3,4.0,,,,,,,2.1,3.3,4.16,,,,,,,,,
