Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties
2,Wed,2015-10-21,Atlético de Madrid,FK Astana (KAZ),4-0,2-0,
2,Tue,2015-11-03,FK Astana (KAZ),Atlético de Madrid,0-0,,
2,Tue,2015-11-03,SL Benfica,Galatasaray,2-1,0-0,
3,Wed,2015-11-25,FK Astana (KAZ),SL Benfica,2-2,2-1,
3,Wed,2015-11-25,Atlético de Madrid,Galatasaray,2-0,1-0,
3,Tue,2015-12-08,Galatasaray,FK Astana (KAZ),1-1,0-0,
3,Tue,2015-12-08,SL Benfica,Atlético de Madrid,1-2,0-1,
3,Tue,2015-09-15,Sevilha FC,Borussia Monchengladbach,3-0,0-0,
3,Tue,2015-09-15,Manchester City,Juventus FC,1-2,0-0,
3,Wed,2015-09-30,Juventus FC,Sevilha FC,2-0,1-0,
3,Wed,2015-09-30,Borussia Monchengladbach,Manchester City,1-2,0-0,
3,Wed,2015-10-21,Manchester City,Sevilha FC,2-1,1-1,
3,Wed,2015-10-21,Juventus FC,Borussia Monchengladbach,0-0,,
3,Tue,2015-11-03,Borussia Monchengladbach,Juventus FC,1-1,1-1,
3,Tue,2015-11-03,Sevilha FC,Manchester City,1-3,1-3,
3,Wed,2015-11-25,Juventus FC,Manchester City,1-0,1-0,
3,Wed,2015-11-25,Borussia Monchengladbach,Sevilha FC,4-2,1-0,
3,Tue,2015-12-08,Manchester City,Borussia Monchengladbach,4-2,1-2,
3,Tue,2015-12-08,Sevilha FC,Juventus FC,1-0,0-0,
4,Wed,2015-09-16,Roma,Barcelona,1-1,1-1,
4,Wed,2015-09-16,Bayer Leverkusen,BATE Borisov (BLR),4-1,1-1,
4,Tue,2015-09-29,Barcelona,Bayer Leverkusen,2-1,0-1,
4,Tue,2015-09-29,BATE Borisov (BLR),Roma,3-2,3-0,
4,Tue,2015-10-20,BATE Borisov (BLR),Barcelona,0-2,0-0,
4,Tue,2015-10-20,Bayer Leverkusen,Roma,4-4,2-2,
4,Wed,2015-11-04,Roma,Bayer Leverkusen,3-2,2-0,
4,Wed,2015-11-04,Barcelona,BATE Borisov (BLR),3-0,1-0,
4,Tue,2015-11-24,BATE Borisov (BLR),Bayer Leverkusen,1-1,1-0,
4,Tue,2015-11-24,Barcelona,Roma,6-1,3-0,
4,Wed,2015-12-09,Bayer Leverkusen,Barcelona,1-1,1-1,
4,Wed,2015-12-09,Roma,BATE Borisov (BLR),0-0,,
4,Wed,2015-09-16,Olympiacos,Bayern de Munique,0-3,0-0,
4,Wed,2015-09-16,GNK Dinamo Zagreb,Arsenal,2-1,1-0,
4,Tue,2015-09-29,Arsenal,Olympiacos,2-3,1-2,
4,Tue,2015-09-29,Bayern de Munique,GNK Dinamo Zagreb,5-0,4-0,
5,Tue,2015-10-20,Arsenal,Bayern de Munique,2-0,0-0,
5,Tue,2015-10-20,GNK Dinamo Zagreb,Olympiacos,0-1,0-0,
5,Wed,2015-11-04,Bayern de Munique,Arsenal,5-1,3-0,
5,Wed,2015-11-04,Olympiacos,GNK Dinamo Zagreb,2-1,0-1,
5,Tue,2015-11-24,Bayern de Munique,Olympiacos,4-0,3-0,
5,Tue,2015-11-24,Arsenal,GNK Dinamo Zagreb,3-0,2-0,
5,Wed,2015-12-09,GNK Dinamo Zagreb,Bayern de Munique,0-2,0-0,
5,Wed,2015-12-09,Olympiacos,Arsenal,0-3,0-1,
5,Wed,2015-09-16,Dínamo Kiev,FC Porto,2-2,1-1,
5,Wed,2015-09-16,Chelsea,Maccabi Tel Aviv,4-0,2-0,
5,Tue,2015-09-29,FC Porto,Chelsea,2-1,1-1,
5,Tue,2015-09-29,Maccabi Tel Aviv,Dínamo Kiev,0-2,0-1,
5,Tue,2015-10-20,FC Porto,Maccabi Tel Aviv,2-0,2-0,
5,Tue,2015-10-20,Dínamo Kiev,Chelsea,0-0,,
5,Wed,2015-11-04,Chelsea,Dínamo Kiev,2-1,1-0,
5,Wed,2015-11-04,Maccabi Tel Aviv,FC Porto,1-3,0-1,
6,Tue,2015-11-24,Maccabi Tel Aviv,Chelsea,0-4,0-1,
6,Tue,2015-11-24,FC Porto,Dínamo Kiev,0-2,0-1,
6,Wed,2015-12-09,Chelsea,FC Porto,2-0,1-0,
6,Wed,2015-12-09,Dínamo Kiev,Maccabi Tel Aviv,1-0,1-0,
6,Wed,2015-09-16,Valencia,Zenit St. Petersburg (RUS),2-3,0-2,
6,Wed,2015-09-16,Gent,Lyon,1-1,0-0,
6,Tue,2015-09-29,Lyon,Valencia,0-1,0-1,
6,Tue,2015-09-29,Zenit St. Petersburg (RUS),Gent,2-1,1-0,
6,Tue,2015-10-20,Valencia,Gent,2-1,1-1,
6,Tue,2015-10-20,Zenit St. Petersburg (RUS),Lyon,3-1,1-0,
6,Wed,2015-11-04,Lyon,Zenit St. Petersburg (RUS),0-2,0-1,
6,Wed,2015-11-04,Gent,Valencia,1-0,0-0,
6,Tue,2015-11-24,Zenit St. Petersburg (RUS),Valencia,2-0,1-0,
6,Tue,2015-11-24,Lyon,Gent,1-2,1-1,
6,Wed,2015-12-09,Valencia,Lyon,0-2,0-1,
6,Wed,2015-12-09,Gent,Zenit St. Petersburg (RUS),2-1,1-0,
Round of 16,Tue,2016-02-16,Paris Saint Germain,Chelsea,2-1,1-1,
Round of 16,Tue,2016-02-16,SL Benfica,Zenit St. Petersburg (RUS),1-0,0-0,
Round of 16,Wed,2016-02-17,Gent,Wolfsburg,2-3,0-1,
Round of 16,Wed,2016-02-17,Roma,Real Madrid,0-2,0-0,
Round of 16,Tue,2016-02-23,Arsenal,Barcelona,0-2,0-0,
Round of 16,Tue,2016-02-23,Juventus FC,Bayern de Munique,2-2,0-1,
Round of 16,Wed,2016-02-24,PSV Eindhoven,Atlético de Madrid,0-0,,
Round of 16,Wed,2016-02-24,Dínamo Kiev,Manchester City,1-3,0-2,
Round of 16,Tue,2016-03-08,Wolfsburg,Gent,1-0,0-0,
Round of 16,Tue,2016-03-08,Real Madrid,Roma,2-0,0-0,
Round of 16,Wed,2016-03-09,Zenit St. Petersburg (RUS),SL Benfica,1-2,0-0,
Round of 16,Wed,2016-03-09,Chelsea,Paris Saint Germain,1-2,1-1,
Round of 16,Tue,2016-03-15,Atlético de Madrid,PSV Eindhoven,0-0,0-0,8-7
Round of 16,Tue,2016-03-15,Manchester City,Dínamo Kiev,0-0,,
Round of 16,Wed,2016-03-16,Barcelona,Arsenal,3-1,1-0,
Round of 16,Wed,2016-03-16,Bayern de Munique,Juventus FC,4-2,,
Quarterfinals,Tue,2016-04-05,Bayern de Munique,SL Benfica,1-0,1-0,
Quarterfinals,Tue,2016-04-05,Barcelona,Atlético de Madrid,2-1,0-1,
Quarterfinals,Wed,2016-04-06,Wolfsburg,Real Madrid,2-0,2-0,
Quarterfinals,Wed,2016-04-06,Paris Saint Germain,Manchester City,2-2,1-1,
Quarterfinals,Tue,2016-04-12,Real Madrid,Wolfsburg,3-0,2-0,
Quarterfinals,Tue,2016-04-12,Manchester City,Paris Saint Germain,1-0,0-0,
Quarterfinals,Wed,2016-04-13,SL Benfica,Bayern de Munique,2-2,1-1,
Quarterfinals,Wed,2016-04-13,Atlético de Madrid,Barcelona,2-0,1-0,
Semifinals,Tue,2016-04-26,Manchester City,Real Madrid,0-0,,
Semifinals,Wed,2016-04-27,Atlético de Madrid,Bayern de Munique,1-0,1-0,
Semifinals,Tue,2016-05-03,Bayern de Munique,Atlético de Madrid,2-1,1-0,
Semifinals,Wed,2016-05-04,Real Madrid,Manchester City,1-0,1-0,
Final,Sat,2016-05-28,Real Madrid,Atlético de Madrid,1-1,,5-3
