Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties
2,Wed,2021-11-03,Borussia Dortmund,AFC Ajax,1-3,1-0,
2,Wed,2021-11-03,Sporting CP,Besiktas,4-0,3-0,
3,Wed,2021-11-24,Besiktas,AFC Ajax,1-2,1-0,
3,Wed,2021-11-24,Sporting CP,Borussia Dortmund,3-1,2-0,
3,Tue,2021-12-07,AFC Ajax,Sporting CP,4-2,2-1,
3,Tue,2021-12-07,Borussia Dortmund,Besiktas,5-0,2-0,
3,Wed,2021-09-15,FC Sheriff (MDA),FC Shakhtar Donetsk,2-0,1-0,
3,Wed,2021-09-15,Inter de Milão,Real Madrid,0-1,0-0,
3,Tue,2021-09-28,FC Shakhtar Donetsk,Inter de Milão,0-0,,
3,Tue,2021-09-28,Real Madrid,FC Sheriff (MDA),1-2,0-1,
3,Tue,2021-10-19,FC Shakhtar Donetsk,Real Madrid,0-5,0-1,
3,Tue,2021-10-19,Inter de Milão,FC Sheriff (MDA),3-1,1-0,
3,Wed,2021-11-03,Real Madrid,FC Shakhtar Donetsk,2-1,1-1,
3,Wed,2021-11-03,FC Sheriff (MDA),Inter de Milão,1-3,0-0,
3,Wed,2021-11-24,Inter de Milão,FC Shakhtar Donetsk,2-0,0-0,
3,Wed,2021-11-24,FC Sheriff (MDA),Real Madrid,0-3,0-2,
3,Tue,2021-12-07,Real Madrid,Inter de Milão,2-0,1-0,
3,Tue,2021-12-07,FC Shakhtar Donetsk,FC Sheriff (MDA),1-1,1-0,
4,Tue,2021-09-14,Barcelona,Bayern de Munique,0-3,0-1,
4,Tue,2021-09-14,Dínamo Kiev,SL Benfica,0-0,,
4,Wed,2021-09-29,SL Benfica,Barcelona,3-0,1-0,
4,Wed,2021-09-29,Bayern de Munique,Dínamo Kiev,5-0,2-0,
4,Wed,2021-10-20,Barcelona,Dínamo Kiev,1-0,1-0,
4,Wed,2021-10-20,SL Benfica,Bayern de Munique,0-4,0-0,
4,Tue,2021-11-02,Bayern de Munique,SL Benfica,5-2,2-1,
4,Tue,2021-11-02,Dínamo Kiev,Barcelona,0-1,0-0,
4,Tue,2021-11-23,Dínamo Kiev,Bayern de Munique,1-2,0-2,
4,Tue,2021-11-23,Barcelona,SL Benfica,0-0,,
4,Wed,2021-12-08,Bayern de Munique,Barcelona,3-0,2-0,
4,Wed,2021-12-08,SL Benfica,Dínamo Kiev,2-0,2-0,
4,Tue,2021-09-14,BSC Young Boys,Manchester United,2-1,0-1,
4,Tue,2021-09-14,Villarreal CF,Atalanta,2-2,1-1,
4,Wed,2021-09-29,Atalanta,BSC Young Boys,1-0,0-0,
4,Wed,2021-09-29,Manchester United,Villarreal CF,2-1,0-0,
5,Wed,2021-10-20,Manchester United,Atalanta,3-2,0-2,
5,Wed,2021-10-20,BSC Young Boys,Villarreal CF,1-4,0-2,
5,Tue,2021-11-02,Atalanta,Manchester United,2-2,1-1,
5,Tue,2021-11-02,Villarreal CF,BSC Young Boys,2-0,1-0,
5,Tue,2021-11-23,Villarreal CF,Manchester United,0-2,0-0,
5,Tue,2021-11-23,BSC Young Boys,Atalanta,3-3,1-1,
5,Wed,2021-12-08,Manchester United,BSC Young Boys,1-1,1-1,
5,Thu,2021-12-09,Atalanta,Villarreal CF,2-3,0-2,
5,Tue,2021-09-14,Sevilha FC,Salzburg,1-1,1-1,
5,Tue,2021-09-14,Lille,Wolfsburg,0-0,,
5,Wed,2021-09-29,Salzburg,Lille,2-1,1-0,
5,Wed,2021-09-29,Wolfsburg,Sevilha FC,1-1,0-0,
5,Wed,2021-10-20,Salzburg,Wolfsburg,3-1,1-1,
5,Wed,2021-10-20,Lille,Sevilha FC,0-0,,
5,Tue,2021-11-02,Wolfsburg,Salzburg,2-1,1-1,
5,Tue,2021-11-02,Sevilha FC,Lille,1-2,1-1,
6,Tue,2021-11-23,Lille,Salzburg,1-0,1-0,
6,Tue,2021-11-23,Sevilha FC,Wolfsburg,2-0,1-0,
6,Wed,2021-12-08,Salzburg,Sevilha FC,1-0,0-0,
6,Wed,2021-12-08,Wolfsburg,Lille,1-3,0-1,
6,Tue,2021-09-14,Chelsea,Zenit St. Petersburg (RUS),1-0,0-0,
6,Tue,2021-09-14,Malmo FF,Juventus FC,0-3,0-3,
6,Wed,2021-09-29,Zenit St. Petersburg (RUS),Malmo FF,4-0,1-0,
6,Wed,2021-09-29,Juventus FC,Chelsea,1-0,0-0,
6,Wed,2021-10-20,Zenit St. Petersburg (RUS),Juventus FC,0-1,0-0,
6,Wed,2021-10-20,Chelsea,Malmo FF,4-0,2-0,
6,Tue,2021-11-02,Malmo FF,Chelsea,0-1,0-0,
6,Tue,2021-11-02,Juventus FC,Zenit St. Petersburg (RUS),4-2,1-1,
6,Tue,2021-11-23,Chelsea,Juventus FC,4-0,1-0,
6,Tue,2021-11-23,Malmo FF,Zenit St. Petersburg (RUS),1-1,1-0,
6,Wed,2021-12-08,Zenit St. Petersburg (RUS),Chelsea,3-3,2-1,
6,Wed,2021-12-08,Juventus FC,Malmo FF,1-0,1-0,
Round of 16,Tue,2022-02-15,Sporting CP,Manchester City,0-5,0-4,
Round of 16,Tue,2022-02-15,Paris Saint Germain,Real Madrid,1-0,0-0,
Round of 16,Wed,2022-02-16,Salzburg,Bayern de Munique,1-1,1-0,
Round of 16,Wed,2022-02-16,Inter de Milão,Liverpool,0-2,0-0,
Round of 16,Tue,2022-02-22,Chelsea,Lille,2-0,1-0,
Round of 16,Tue,2022-02-22,Villarreal CF,Juventus FC,1-1,0-1,
Round of 16,Wed,2022-02-23,SL Benfica,AFC Ajax,2-2,1-2,
Round of 16,Wed,2022-02-23,Atlético de Madrid,Manchester United,1-1,1-0,
Round of 16,Tue,2022-03-08,Bayern de Munique,Salzburg,7-1,4-0,
Round of 16,Tue,2022-03-08,Liverpool,Inter de Milão,0-1,0-0,
Round of 16,Wed,2022-03-09,Manchester City,Sporting CP,0-0,,
Round of 16,Wed,2022-03-09,Real Madrid,Paris Saint Germain,3-1,0-1,
Round of 16,Tue,2022-03-15,AFC Ajax,SL Benfica,0-1,0-0,
Round of 16,Tue,2022-03-15,Manchester United,Atlético de Madrid,0-1,0-1,
Round of 16,Wed,2022-03-16,Lille,Chelsea,1-2,1-1,
Round of 16,Wed,2022-03-16,Juventus FC,Villarreal CF,0-3,0-0,
Quarterfinals,Tue,2022-04-05,Manchester City,Atlético de Madrid,1-0,0-0,
Quarterfinals,Tue,2022-04-05,SL Benfica,Liverpool,1-3,0-2,
Quarterfinals,Wed,2022-04-06,Chelsea,Real Madrid,1-3,1-2,
Quarterfinals,Wed,2022-04-06,Villarreal CF,Bayern de Munique,1-0,1-0,
Quarterfinals,Tue,2022-04-12,Real Madrid,Chelsea,2-3,,
Quarterfinals,Tue,2022-04-12,Bayern de Munique,Villarreal CF,1-1,0-0,
Quarterfinals,Wed,2022-04-13,Atlético de Madrid,Manchester City,0-0,,
Quarterfinals,Wed,2022-04-13,Liverpool,SL Benfica,3-3,1-1,
Semifinals,Tue,2022-04-26,Manchester City,Real Madrid,4-3,2-1,
Semifinals,Wed,2022-04-27,Liverpool,Villarreal CF,2-0,0-0,
Semifinals,Tue,2022-05-03,Villarreal CF,Liverpool,2-3,2-0,
Semifinals,Wed,2022-05-04,Real Madrid,Manchester City,3-1,,
Final,Sat,2022-05-28,Liverpool,Real Madrid,0-1,0-0,
