Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties
3,Tue,2023-10-24,Galatasaray,Bayern de Munique,1-3,1-1,
3,Tue,2023-10-24,1.FC Union Berlin,Napoli,0-1,0-0,
3,Tue,2023-10-24,SC Braga,Real Madrid,1-2,0-1,
3,Tue,2023-10-24,SL Benfica,Real Sociedad,0-1,0-0,
3,Tue,2023-10-24,Manchester United,FC Copenhagen,1-0,0-0,
3,Tue,2023-10-24,Sevilha FC,Arsenal,1-2,0-1,
3,Tue,2023-10-24,Lens,PSV Eindhoven,1-1,0-0,
3,Wed,2023-10-25,Feyenoord,Lazio,3-1,2-0,
3,Wed,2023-10-25,Barcelona,FC Shakhtar Donetsk,2-1,2-0,
3,Wed,2023-10-25,Celtic,Atlético de Madrid,2-2,2-1,
3,Wed,2023-10-25,Paris Saint Germain,AC Milan,3-0,1-0,
3,Wed,2023-10-25,Newcastle United,Borussia Dortmund,0-1,0-1,
3,Wed,2023-10-25,BSC Young Boys,Manchester City,1-3,0-0,
3,Wed,2023-10-25,RB Leipzig,Crvena Zvezda,3-1,1-0,
3,Wed,2023-10-25,Antuérpia,FC Porto,1-4,1-0,
4,Tue,2023-11-07,Borussia Dortmund,Newcastle United,2-0,1-0,
4,Tue,2023-11-07,FC Shakhtar Donetsk,Barcelona,1-0,1-0,
4,Tue,2023-11-07,Atlético de Madrid,Celtic,6-0,2-0,
4,Tue,2023-11-07,Lazio,Feyenoord,1-0,1-0,
4,Tue,2023-11-07,AC Milan,Paris Saint Germain,2-1,1-1,
4,Tue,2023-11-07,Manchester City,BSC Young Boys,3-0,2-0,
4,Tue,2023-11-07,Crvena Zvezda,RB Leipzig,1-2,0-1,
4,Tue,2023-11-07,FC Porto,Antuérpia,2-0,1-0,
4,Wed,2023-11-08,Napoli,1.FC Union Berlin,1-1,1-0,
4,Wed,2023-11-08,Real Sociedad,SL Benfica,3-1,3-0,
4,Wed,2023-11-08,Real Madrid,SC Braga,3-0,1-0,
4,Wed,2023-11-08,Salzburg,Inter de Milão,0-1,0-0,
4,Wed,2023-11-08,Bayern de Munique,Galatasaray,2-1,0-0,
4,Wed,2023-11-08,FC Copenhagen,Manchester United,4-3,2-2,
4,Wed,2023-11-08,Arsenal,Sevilha FC,2-0,1-0,
4,Wed,2023-11-08,PSV Eindhoven,Lens,1-0,1-0,
5,Tue,2023-11-28,Lazio,Celtic,2-0,0-0,
5,Tue,2023-11-28,FC Shakhtar Donetsk,Antuérpia,1-0,1-0,
5,Tue,2023-11-28,Feyenoord,Atlético de Madrid,1-3,0-1,
5,Tue,2023-11-28,AC Milan,Borussia Dortmund,1-3,1-1,
5,Tue,2023-11-28,Paris Saint Germain,Newcastle United,1-1,0-1,
5,Tue,2023-11-28,BSC Young Boys,Crvena Zvezda,2-0,2-0,
5,Tue,2023-11-28,Manchester City,RB Leipzig,3-2,0-2,
5,Tue,2023-11-28,Barcelona,FC Porto,2-1,1-1,
5,Wed,2023-11-29,Galatasaray,Manchester United,3-3,1-2,
5,Wed,2023-11-29,Sevilha FC,PSV Eindhoven,2-3,1-0,
5,Wed,2023-11-29,SC Braga,1.FC Union Berlin,1-1,0-1,
5,Wed,2023-11-29,Real Madrid,Napoli,4-2,2-1,
5,Wed,2023-11-29,SL Benfica,Inter de Milão,3-3,3-0,
5,Wed,2023-11-29,Real Sociedad,Salzburg,0-0,,
5,Wed,2023-11-29,Bayern de Munique,FC Copenhagen,0-0,,
5,Wed,2023-11-29,Arsenal,Lens,6-0,5-0,
6,Tue,2023-12-12,PSV Eindhoven,Arsenal,1-1,0-1,
6,Tue,2023-12-12,Lens,Sevilha FC,2-1,0-0,
6,Tue,2023-12-12,1.FC Union Berlin,Real Madrid,2-3,1-0,
6,Tue,2023-12-12,Napoli,SC Braga,2-0,2-0,
6,Tue,2023-12-12,Inter de Milão,Real Sociedad,0-0,,
6,Tue,2023-12-12,Salzburg,SL Benfica,1-3,0-2,
6,Tue,2023-12-12,Manchester United,Bayern de Munique,0-1,0-0,
6,Tue,2023-12-12,FC Copenhagen,Galatasaray,1-0,0-0,
6,Wed,2023-12-13,RB Leipzig,BSC Young Boys,2-1,0-0,
6,Wed,2023-12-13,Crvena Zvezda,Manchester City,2-3,0-1,
6,Wed,2023-12-13,Atlético de Madrid,Lazio,2-0,1-0,
6,Wed,2023-12-13,Celtic,Feyenoord,2-1,1-0,
6,Wed,2023-12-13,Newcastle United,AC Milan,1-2,1-0,
6,Wed,2023-12-13,Borussia Dortmund,Paris Saint Germain,1-1,0-0,
6,Wed,2023-12-13,Antuérpia,Barcelona,3-2,1-1,
6,Wed,2023-12-13,FC Porto,FC Shakhtar Donetsk,5-3,2-1,
Round of 16,Tue,2024-02-13,FC Copenhagen,Manchester City,1-3,1-2,
Round of 16,Tue,2024-02-13,RB Leipzig,Real Madrid,0-1,0-0,
Round of 16,Wed,2024-02-14,Paris Saint Germain,Real Sociedad,2-0,0-0,
Round of 16,Wed,2024-02-14,Lazio,Bayern de Munique,1-0,0-0,
Round of 16,Tue,2024-02-20,Inter de Milão,Atlético de Madrid,1-0,0-0,
Round of 16,Tue,2024-02-20,PSV Eindhoven,Borussia Dortmund,1-1,0-1,
Round of 16,Wed,2024-02-21,FC Porto,Arsenal,1-0,0-0,
Round of 16,Wed,2024-02-21,Napoli,Barcelona,1-1,0-0,
Round of 16,Tue,2024-03-05,Real Sociedad,Paris Saint Germain,1-2,0-1,
Round of 16,Tue,2024-03-05,Bayern de Munique,Lazio,3-0,2-0,
Round of 16,Wed,2024-03-06,Manchester City,FC Copenhagen,3-1,3-1,
Round of 16,Wed,2024-03-06,Real Madrid,RB Leipzig,1-1,0-0,
Round of 16,Tue,2024-03-12,Arsenal,FC Porto,1-0,,4-2
Round of 16,Tue,2024-03-12,Barcelona,Napoli,3-1,2-1,
Round of 16,Wed,2024-03-13,Atlético de Madrid,Inter de Milão,2-1,,3-2
Round of 16,Wed,2024-03-13,Borussia Dortmund,PSV Eindhoven,2-0,1-0,
Quarterfinals,Tue,2024-04-09,Arsenal,Bayern de Munique,2-2,1-2,
Quarterfinals,Tue,2024-04-09,Real Madrid,Manchester City,3-3,2-1,
Quarterfinals,Wed,2024-04-10,Atlético de Madrid,Borussia Dortmund,2-1,2-0,
Quarterfinals,Wed,2024-04-10,Paris Saint Germain,Barcelona,2-3,0-1,
Quarterfinals,Tue,2024-04-16,Borussia Dortmund,Atlético de Madrid,4-2,2-0,
Quarterfinals,Tue,2024-04-16,Barcelona,Paris Saint Germain,1-4,1-1,
Quarterfinals,Wed,2024-04-17,Bayern de Munique,Arsenal,1-0,0-0,
Quarterfinals,Wed,2024-04-17,Manchester City,Real Madrid,1-1,,3-4
Semifinals,Tue,2024-04-30,Bayern de Munique,Real Madrid,2-2,0-1,
Semifinals,Wed,2024-05-01,Borussia Dortmund,Paris Saint Germain,1-0,1-0,
Semifinals,Tue,2024-05-07,Paris Saint Germain,Borussia Dortmund,0-1,0-0,
Semifinals,Wed,2024-05-08,Real Madrid,Bayern de Munique,2-1,0-0,
Final,Sat,2024-06-01,Borussia Dortmund,Real Madrid,0-2,0-0,
