Matchday,Date,Home,Away,FullTime
Asian Cup qualifier,1975-03-24,Thailand,South Korea,1-0
Asian Cup qualifier,1975-06-14,Hong Kong,Japan,0-0
Asian Cup qualifier,1975-06-15,China,North Korea,1-0
Asian Cup qualifier,1975-06-15,Singapore,Brunei,6-0
Asian Cup qualifier,1975-06-17,North Korea,Japan,1-0
Asian Cup qualifier,1975-06-17,China,Brunei,10-1
Asian Cup qualifier,1975-06-19,Hong Kong,Brunei,3-0
Asian Cup qualifier,1975-06-19,North Korea,Singapore,1-0
Asian Cup qualifier,1975-06-21,Japan,Singapore,2-1
Asian Cup qualifier,1975-06-21,Hong Kong,China,0-1
Asian Cup qualifier,1975-06-23,China,Japan,2-1
Asian Cup qualifier,1975-06-24,Hong Kong,North Korea,3-3
Asian Cup qualifier,1975-06-26,Hong Kong,Japan,0-1
Asian Cup qualifier,1975-06-26,North Korea,China,2-0
Asian Cup qualifier,1975-11-21,Iraq,Qatar,1-0
Asian Cup qualifier,1975-11-23,Iraq,Afghanistan,3-1
Asian Cup qualifier,1975-11-25,Iraq,Saudi Arabia,1-1
Asian Cup qualifier,1975-11-28,Iraq,Qatar,3-0
Asian Cup qualifier,1975-11-30,Iraq,Afghanistan,4-0
Asian Cup qualifier,1975-11-30,Afghanistan,Qatar,1-1
Asian Cup qualifier,1975-11-30,Qatar,Afghanistan,2-1
Asian Cup qualifier,1975-11-30,Saudi Arabia,Afghanistan,2-0
Asian Cup qualifier,1975-11-30,Saudi Arabia,Afghanistan,6-0
Asian Cup qualifier,1975-11-30,Qatar,Saudi Arabia,1-0
Asian Cup qualifier,1975-11-30,Saudi Arabia,Qatar,2-1
Asian Cup qualifier,1975-12-02,Iraq,Saudi Arabia,2-1
Asian Cup qualifier,1978-12-23,Philippines,Macao,1-2
Asian Cup qualifier,1978-12-25,Philippines,China,0-3
Asian Cup qualifier,1978-12-25,South Korea,Macao,4-1
Asian Cup qualifier,1978-12-27,Philippines,South Korea,0-5
Asian Cup qualifier,1978-12-27,China,Macao,2-1
Asian Cup qualifier,1978-12-29,South Korea,China,1-0
Asian Cup qualifier,1979-03-06,Bangladesh,Afghanistan,4-1
Asian Cup qualifier,1979-03-07,Bangladesh,Qatar,0-4
Asian Cup qualifier,1979-03-31,Bangladesh,Afghanistan,2-2
Asian Cup qualifier,1979-03-31,Qatar,Afghanistan,2-1
Asian Cup qualifier,1979-03-31,Qatar,Afghanistan,3-0
Asian Cup qualifier,1979-03-31,Bangladesh,Qatar,1-1
Asian Cup qualifier,1979-05-01,Thailand,Indonesia,3-1
Asian Cup qualifier,1979-05-02,Malaysia,Sri Lanka,3-1
Asian Cup qualifier,1979-05-02,North Korea,Hong Kong,3-0
Asian Cup qualifier,1979-05-04,Thailand,Sri Lanka,4-0
Asian Cup qualifier,1979-05-04,Hong Kong,Singapore,3-1
Asian Cup qualifier,1979-05-05,Malaysia,Indonesia,4-1
Asian Cup qualifier,1979-05-06,Hong Kong,Sri Lanka,5-0
Asian Cup qualifier,1979-05-06,Thailand,Singapore,4-0
Asian Cup qualifier,1979-05-07,North Korea,Indonesia,3-1
Asian Cup qualifier,1979-05-08,Sri Lanka,Singapore,4-0
Asian Cup qualifier,1979-05-08,Thailand,Hong Kong,1-0
Asian Cup qualifier,1979-05-09,Malaysia,North Korea,1-1
Asian Cup qualifier,1979-05-11,Hong Kong,Malaysia,0-0
Asian Cup qualifier,1979-05-12,Thailand,North Korea,0-1
Asian Cup qualifier,1979-05-14,Thailand,Hong Kong,1-2
Asian Cup qualifier,1979-05-14,North Korea,Malaysia,1-0
Asian Cup qualifier,1979-11-16,United Arab Emirates,Lebanon,0-0
Asian Cup qualifier,1979-11-18,Bahrain,Syria,1-1
Asian Cup qualifier,1979-11-20,United Arab Emirates,Syria,0-0
Asian Cup qualifier,1979-11-22,Syria,Lebanon,1-0
Asian Cup qualifier,1984-08-06,Indonesia,Thailand,2-1
Asian Cup qualifier,1984-08-07,Syria,Philippines,2-0
Asian Cup qualifier,1984-08-07,Iran,Bangladesh,5-0
Asian Cup qualifier,1984-08-09,Thailand,Philippines,3-0
Asian Cup qualifier,1984-08-09,Indonesia,Bangladesh,2-1
Asian Cup qualifier,1984-08-09,Iran,Syria,3-1
Asian Cup qualifier,1984-08-11,Indonesia,Philippines,1-0
Asian Cup qualifier,1984-08-11,Iran,Thailand,5-0
Asian Cup qualifier,1984-08-11,Syria,Bangladesh,2-1
Asian Cup qualifier,1984-08-13,Bangladesh,Philippines,3-2
Asian Cup qualifier,1984-08-13,Indonesia,Iran,0-1
Asian Cup qualifier,1984-08-13,Thailand,Syria,3-2
Asian Cup qualifier,1984-08-15,Iran,Philippines,7-1
Asian Cup qualifier,1984-08-15,Indonesia,Syria,1-2
Asian Cup qualifier,1984-08-15,Thailand,Bangladesh,2-1
Asian Cup qualifier,1984-08-18,Iran,Syria,1-0
Asian Cup qualifier,1984-09-10,Qatar,Afghanistan,8-0
Asian Cup qualifier,1984-09-10,Hong Kong,Jordan,1-1
Asian Cup qualifier,1984-09-12,China,Afghanistan,6-0
Asian Cup qualifier,1984-09-12,Qatar,Hong Kong,1-0
Asian Cup qualifier,1984-09-15,China,Jordan,6-0
Asian Cup qualifier,1984-09-15,Afghanistan,Hong Kong,0-0
Asian Cup qualifier,1984-09-17,China,Hong Kong,2-0
Asian Cup qualifier,1984-09-17,Qatar,Jordan,2-0
Asian Cup qualifier,1984-09-20,China,Qatar,1-0
Asian Cup qualifier,1984-09-20,Jordan,Afghanistan,6-1
Asian Cup qualifier,1984-10-10,South Korea,North Yemen,6-0
Asian Cup qualifier,1984-10-11,Malaysia,Pakistan,5-0
Asian Cup qualifier,1984-10-12,India,North Yemen,4-0
Asian Cup qualifier,1984-10-13,South Korea,Pakistan,6-0
Asian Cup qualifier,1984-10-14,India,Malaysia,2-1
Asian Cup qualifier,1984-10-15,Pakistan,North Yemen,4-1
Asian Cup qualifier,1984-10-16,Malaysia,South Korea,0-0
Asian Cup qualifier,1984-10-17,India,Pakistan,2-0
Asian Cup qualifier,1984-10-18,Malaysia,North Yemen,4-1
Asian Cup qualifier,1984-10-19,India,South Korea,0-1
Asian Cup qualifier,1984-10-19,Saudi Arabia,Nepal,7-0
Asian Cup qualifier,1984-10-20,Oman,Sri Lanka,1-1
Asian Cup qualifier,1984-10-22,Sri Lanka,Nepal,4-0
Asian Cup qualifier,1984-10-22,Saudi Arabia,United Arab Emirates,1-0
Asian Cup qualifier,1984-10-24,Saudi Arabia,Sri Lanka,5-0
Asian Cup qualifier,1984-10-24,United Arab Emirates,Oman,8-0
Asian Cup qualifier,1984-10-26,Saudi Arabia,Oman,6-0
Asian Cup qualifier,1984-10-26,United Arab Emirates,Nepal,11-0
Asian Cup qualifier,1984-10-28,United Arab Emirates,Sri Lanka,5-1
Asian Cup qualifier,1984-10-28,Oman,Nepal,8-0
Asian Cup qualifier,1988-02-04,United Arab Emirates,Thailand,3-0
Asian Cup qualifier,1988-02-05,China,North Yemen,0-0
Asian Cup qualifier,1988-02-06,Bangladesh,India,0-0
Asian Cup qualifier,1988-02-07,United Arab Emirates,North Yemen,2-1
Asian Cup qualifier,1988-02-08,China,Bangladesh,4-0
Asian Cup qualifier,1988-02-09,Thailand,India,1-0
Asian Cup qualifier,1988-02-10,United Arab Emirates,China,0-0
Asian Cup qualifier,1988-02-11,North Yemen,India,1-0
Asian Cup qualifier,1988-02-12,Bangladesh,Thailand,1-1
Asian Cup qualifier,1988-02-13,United Arab Emirates,India,3-0
Asian Cup qualifier,1988-02-14,China,Thailand,5-0
Asian Cup qualifier,1988-02-14,Bangladesh,North Yemen,0-0
Asian Cup qualifier,1988-02-16,China,India,1-0
Asian Cup qualifier,1988-02-16,North Yemen,Thailand,3-3
Asian Cup qualifier,1988-02-17,United Arab Emirates,Bangladesh,4-0
Asian Cup qualifier,1988-04-07,Malaysia,Pakistan,4-0
Asian Cup qualifier,1988-04-08,Kuwait,Japan,1-0
Asian Cup qualifier,1988-04-10,Jordan,Pakistan,1-0
Asian Cup qualifier,1988-04-11,Malaysia,Japan,0-1
Asian Cup qualifier,1988-04-12,Jordan,Kuwait,0-0
Asian Cup qualifier,1988-04-14,Malaysia,Jordan,0-0
Asian Cup qualifier,1988-04-15,Kuwait,Pakistan,3-0
Asian Cup qualifier,1988-04-16,Japan,Jordan,1-1
Asian Cup qualifier,1988-04-18,Japan,Pakistan,4-1
Asian Cup qualifier,1988-04-18,Malaysia,Kuwait,0-5
Asian Cup qualifier,1988-05-25,Nepal,Hong Kong,0-0
Asian Cup qualifier,1988-05-26,Syria,North Korea,2-1
Asian Cup qualifier,1988-05-27,Iran,Hong Kong,2-0
Asian Cup qualifier,1988-05-28,Nepal,North Korea,0-1
Asian Cup qualifier,1988-05-29,Iran,Syria,1-1
Asian Cup qualifier,1988-05-31,North Korea,Hong Kong,1-0
Asian Cup qualifier,1988-06-01,Nepal,Syria,0-3
Asian Cup qualifier,1988-06-02,Iran,North Korea,0-0
Asian Cup qualifier,1988-06-03,Syria,Hong Kong,2-0
Asian Cup qualifier,1988-06-04,Nepal,Iran,0-3
Asian Cup qualifier,1988-06-17,Indonesia,South Yemen,1-0
Asian Cup qualifier,1988-06-17,Bahrain,South Korea,2-0
Asian Cup qualifier,1988-06-19,Indonesia,Bahrain,0-0
Asian Cup qualifier,1988-06-19,South Korea,South Yemen,1-1
Asian Cup qualifier,1988-06-22,Indonesia,South Korea,0-4
Asian Cup qualifier,1988-06-22,Bahrain,South Yemen,2-0
Asian Cup qualifier,1992-04-19,Singapore,Malaysia,1-1
Asian Cup qualifier,1992-04-20,China,Indonesia,2-0
Asian Cup qualifier,1992-04-22,Singapore,Indonesia,1-2
Asian Cup qualifier,1992-04-23,China,Malaysia,4-0
Asian Cup qualifier,1992-04-25,Indonesia,Malaysia,1-1
Asian Cup qualifier,1992-04-26,Singapore,China,0-1
Asian Cup qualifier,1992-05-09,India,Pakistan,2-0
Asian Cup qualifier,1992-05-11,Iran,Pakistan,7-0
Asian Cup qualifier,1992-05-13,India,Iran,0-3
Asian Cup qualifier,1992-05-24,Kuwait,Bahrain,2-0
Asian Cup qualifier,1992-05-27,United Arab Emirates,Kuwait,3-2
Asian Cup qualifier,1992-05-29,Qatar,Syria,4-2
Asian Cup qualifier,1992-05-30,United Arab Emirates,Bahrain,3-1
Asian Cup qualifier,1992-05-31,Qatar,Oman,4-0
Asian Cup qualifier,1992-06-02,Syria,Oman,1-0
Asian Cup qualifier,1992-06-03,Hong Kong,Macao,2-2
Asian Cup qualifier,1992-06-03,North Korea,Taiwan,6-0
Asian Cup qualifier,1992-06-05,North Korea,Macao,2-0
Asian Cup qualifier,1992-06-05,Hong Kong,Taiwan,0-0
Asian Cup qualifier,1992-06-07,Macao,Taiwan,2-0
Asian Cup qualifier,1992-06-07,North Korea,Hong Kong,0-0
Asian Cup qualifier,1992-06-19,South Korea,Bangladesh,6-0
Asian Cup qualifier,1992-06-21,Thailand,South Korea,2-1
Asian Cup qualifier,1992-06-23,Thailand,Bangladesh,1-0
Asian Cup qualifier,1996-01-24,Saudi Arabia,Kyrgyzstan,3-0
Asian Cup qualifier,1996-01-26,Yemen,Kyrgyzstan,1-0
Asian Cup qualifier,1996-01-28,Saudi Arabia,Yemen,4-0
Asian Cup qualifier,1996-01-30,Hong Kong,Philippines,8-0
Asian Cup qualifier,1996-01-30,China,Macao,7-1
Asian Cup qualifier,1996-01-31,Saudi Arabia,Kyrgyzstan,2-0
Asian Cup qualifier,1996-02-01,China,Philippines,7-0
Asian Cup qualifier,1996-02-01,Hong Kong,Macao,4-1
Asian Cup qualifier,1996-02-02,Kyrgyzstan,Yemen,3-1
Asian Cup qualifier,1996-02-04,Macao,Philippines,5-1
Asian Cup qualifier,1996-02-04,Hong Kong,China,0-2
Asian Cup qualifier,1996-02-04,Saudi Arabia,Yemen,1-0
Asian Cup qualifier,1996-03-02,Malaysia,Indonesia,0-0
Asian Cup qualifier,1996-03-04,Indonesia,India,7-1
Asian Cup qualifier,1996-03-06,Malaysia,India,5-2
Asian Cup qualifier,1996-03-10,Turkmenistan,Kuwait,2-2
Asian Cup qualifier,1996-03-22,Kuwait,Turkmenistan,2-0
Asian Cup qualifier,1996-05-08,Tajikistan,Uzbekistan,4-0
Asian Cup qualifier,1996-05-12,Lebanon,Turkmenistan,3-1
Asian Cup qualifier,1996-05-26,Turkmenistan,Lebanon,0-1
Asian Cup qualifier,1996-06-09,Lebanon,Kuwait,3-5
Asian Cup qualifier,1996-06-10,Iran,Nepal,8-0
Asian Cup qualifier,1996-06-10,Oman,Sri Lanka,3-0
Asian Cup qualifier,1996-06-12,Iran,Sri Lanka,7-0
Asian Cup qualifier,1996-06-12,Oman,Nepal,7-0
Asian Cup qualifier,1996-06-14,Iran,Oman,2-0
Asian Cup qualifier,1996-06-14,Sri Lanka,Nepal,3-1
Asian Cup qualifier,1996-06-14,Kazakhstan,Qatar,1-0
Asian Cup qualifier,1996-06-17,Iran,Sri Lanka,4-0
Asian Cup qualifier,1996-06-17,Oman,Nepal,2-1
Asian Cup qualifier,1996-06-19,Iran,Nepal,4-0
Asian Cup qualifier,1996-06-19,Oman,Sri Lanka,10-0
Asian Cup qualifier,1996-06-19,Uzbekistan,Tajikistan,5-0
Asian Cup qualifier,1996-06-20,Kuwait,Lebanon,0-0
Asian Cup qualifier,1996-06-21,Oman,Iran,1-2
