Matchday,Date,Home,Away,FullTime
Southeast Asian Champ,2004-12-15,Vietnam,Laos,3-0
Southeast Asian Champ,2004-12-15,Singapore,Cambodia,3-0
Southeast Asian Champ,2004-12-16,Thailand,Philippines,3-1
Southeast Asian Champ,2004-12-16,Myanmar,East Timor,3-1
Southeast Asian Champ,2004-12-28,Indonesia,Malaysia,1-2
Southeast Asian Champ,2004-12-29,Singapore,Myanmar,4-3
Southeast Asian Champ,2005-01-02,Singapore,Myanmar,4-2
Southeast Asian Champ,2005-01-03,Malaysia,Indonesia,1-4
Southeast Asian Champ,2005-01-08,Indonesia,Singapore,1-3
Southeast Asian Champ,2005-01-15,Malaysia,Myanmar,2-1
Southeast Asian Champ,2005-01-16,Singapore,Indonesia,2-1
Southeast Asian Champ,2007-01-12,Malaysia,Philippines,4-0
Southeast Asian Champ,2007-01-12,Thailand,Myanmar,1-1
Southeast Asian Champ,2007-01-13,Indonesia,Laos,3-1
Southeast Asian Champ,2007-01-13,Singapore,Vietnam,0-0
Southeast Asian Champ,2007-01-14,Thailand,Philippines,4-0
Southeast Asian Champ,2007-01-14,Malaysia,Myanmar,0-0
Southeast Asian Champ,2007-01-15,Indonesia,Vietnam,1-1
Southeast Asian Champ,2007-01-15,Singapore,Laos,11-0
Southeast Asian Champ,2007-01-16,Myanmar,Philippines,0-0
Southeast Asian Champ,2007-01-16,Thailand,Malaysia,1-0
Southeast Asian Champ,2007-01-17,Singapore,Indonesia,2-2
Southeast Asian Champ,2007-01-17,Vietnam,Laos,9-0
Southeast Asian Champ,2007-01-23,Malaysia,Singapore,1-1
Southeast Asian Champ,2007-01-24,Vietnam,Thailand,0-2
Southeast Asian Champ,2007-01-27,Singapore,Malaysia,1-1
Southeast Asian Champ,2007-01-28,Thailand,Vietnam,0-0
Southeast Asian Champ,2007-01-31,Singapore,Thailand,2-1
Southeast Asian Champ,2007-02-04,Thailand,Singapore,1-1
Southeast Asian Champ,2008-12-05,Indonesia,Myanmar,3-0
Southeast Asian Champ,2008-12-05,Singapore,Cambodia,5-0
Southeast Asian Champ,2008-12-06,Thailand,Vietnam,2-0
Southeast Asian Champ,2008-12-06,Malaysia,Laos,3-0
Southeast Asian Champ,2008-12-07,Indonesia,Cambodia,4-0
Southeast Asian Champ,2008-12-07,Singapore,Myanmar,3-1
Southeast Asian Champ,2008-12-08,Vietnam,Malaysia,3-2
Southeast Asian Champ,2008-12-08,Thailand,Laos,6-0
Southeast Asian Champ,2008-12-09,Indonesia,Singapore,0-2
Southeast Asian Champ,2008-12-09,Myanmar,Cambodia,3-2
Southeast Asian Champ,2008-12-10,Vietnam,Laos,4-0
Southeast Asian Champ,2008-12-10,Thailand,Malaysia,3-0
Southeast Asian Champ,2008-12-16,Indonesia,Thailand,0-1
Southeast Asian Champ,2008-12-17,Vietnam,Singapore,0-0
Southeast Asian Champ,2008-12-20,Thailand,Indonesia,2-1
Southeast Asian Champ,2008-12-21,Singapore,Vietnam,0-1
Southeast Asian Champ,2008-12-24,Thailand,Vietnam,1-2
Southeast Asian Champ,2008-12-28,Vietnam,Thailand,1-1
Southeast Asian Champ,2010-12-01,Indonesia,Malaysia,5-1
Southeast Asian Champ,2010-12-01,Laos,Thailand,2-2
Southeast Asian Champ,2010-12-02,Philippines,Singapore,1-1
Southeast Asian Champ,2010-12-02,Vietnam,Myanmar,7-1
Southeast Asian Champ,2010-12-04,Indonesia,Laos,6-0
Southeast Asian Champ,2010-12-04,Malaysia,Thailand,0-0
Southeast Asian Champ,2010-12-05,Vietnam,Philippines,0-2
Southeast Asian Champ,2010-12-05,Singapore,Myanmar,2-1
Southeast Asian Champ,2010-12-07,Indonesia,Thailand,2-1
Southeast Asian Champ,2010-12-07,Malaysia,Laos,5-1
Southeast Asian Champ,2010-12-08,Myanmar,Philippines,0-0
Southeast Asian Champ,2010-12-08,Vietnam,Singapore,1-0
Southeast Asian Champ,2010-12-15,Malaysia,Vietnam,2-0
Southeast Asian Champ,2010-12-16,Indonesia,Philippines,1-0
Southeast Asian Champ,2010-12-18,Vietnam,Malaysia,0-0
Southeast Asian Champ,2010-12-19,Indonesia,Philippines,1-0
Southeast Asian Champ,2010-12-26,Malaysia,Indonesia,3-0
Southeast Asian Champ,2010-12-29,Indonesia,Malaysia,2-1
Southeast Asian Champ,2012-11-24,Thailand,Philippines,2-1
Southeast Asian Champ,2012-11-24,Myanmar,Vietnam,1-1
Southeast Asian Champ,2012-11-25,Indonesia,Laos,2-2
Southeast Asian Champ,2012-11-25,Malaysia,Singapore,0-3
Southeast Asian Champ,2012-11-27,Philippines,Vietnam,1-0
Southeast Asian Champ,2012-11-27,Thailand,Myanmar,4-0
Southeast Asian Champ,2012-11-28,Indonesia,Singapore,1-0
Southeast Asian Champ,2012-11-28,Malaysia,Laos,4-1
Southeast Asian Champ,2012-11-30,Philippines,Myanmar,2-0
Southeast Asian Champ,2012-11-30,Thailand,Vietnam,3-1
Southeast Asian Champ,2012-12-01,Malaysia,Indonesia,2-0
Southeast Asian Champ,2012-12-01,Singapore,Laos,4-3
Southeast Asian Champ,2012-12-08,Philippines,Singapore,0-0
Southeast Asian Champ,2012-12-09,Malaysia,Thailand,1-1
Southeast Asian Champ,2012-12-12,Singapore,Philippines,1-0
Southeast Asian Champ,2012-12-13,Thailand,Malaysia,2-0
Southeast Asian Champ,2012-12-19,Singapore,Thailand,3-1
Southeast Asian Champ,2012-12-22,Thailand,Singapore,1-0
Southeast Asian Champ,2014-11-22,Philippines,Laos,4-1
Southeast Asian Champ,2014-11-22,Vietnam,Indonesia,2-2
Southeast Asian Champ,2014-11-23,Malaysia,Myanmar,0-0
Southeast Asian Champ,2014-11-23,Singapore,Thailand,1-2
Southeast Asian Champ,2014-11-25,Philippines,Indonesia,4-0
Southeast Asian Champ,2014-11-25,Vietnam,Laos,3-0
Southeast Asian Champ,2014-11-26,Singapore,Myanmar,4-2
Southeast Asian Champ,2014-11-26,Thailand,Malaysia,3-2
Southeast Asian Champ,2014-11-28,Vietnam,Philippines,3-1
Southeast Asian Champ,2014-11-28,Indonesia,Laos,5-1
Southeast Asian Champ,2014-11-29,Thailand,Myanmar,2-0
Southeast Asian Champ,2014-11-29,Singapore,Malaysia,1-3
Southeast Asian Champ,2014-12-06,Philippines,Thailand,0-0
Southeast Asian Champ,2014-12-07,Malaysia,Vietnam,1-2
Southeast Asian Champ,2014-12-10,Thailand,Philippines,3-0
Southeast Asian Champ,2014-12-11,Vietnam,Malaysia,2-4
Southeast Asian Champ,2014-12-17,Thailand,Malaysia,2-0
Southeast Asian Champ,2014-12-20,Malaysia,Thailand,3-2
Southeast Asian Champ,2016-11-19,Philippines,Singapore,0-0
Southeast Asian Champ,2016-11-19,Thailand,Indonesia,4-2
Southeast Asian Champ,2016-11-20,Myanmar,Vietnam,1-2
Southeast Asian Champ,2016-11-20,Malaysia,Cambodia,3-2
Southeast Asian Champ,2016-11-22,Philippines,Indonesia,2-2
Southeast Asian Champ,2016-11-22,Thailand,Singapore,1-0
Southeast Asian Champ,2016-11-23,Vietnam,Malaysia,1-0
Southeast Asian Champ,2016-11-23,Myanmar,Cambodia,3-1
Southeast Asian Champ,2016-11-25,Philippines,Thailand,0-1
Southeast Asian Champ,2016-11-25,Indonesia,Singapore,2-1
Southeast Asian Champ,2016-11-26,Vietnam,Cambodia,2-1
Southeast Asian Champ,2016-11-26,Myanmar,Malaysia,1-0
Southeast Asian Champ,2016-12-03,Indonesia,Vietnam,2-1
Southeast Asian Champ,2016-12-04,Myanmar,Thailand,0-2
Southeast Asian Champ,2016-12-07,Vietnam,Indonesia,2-2
Southeast Asian Champ,2016-12-08,Thailand,Myanmar,4-0
Southeast Asian Champ,2016-12-14,Indonesia,Thailand,2-1
Southeast Asian Champ,2016-12-17,Thailand,Indonesia,2-0
Southeast Asian Champ,2018-11-08,Laos,Vietnam,0-3
Southeast Asian Champ,2018-11-08,Cambodia,Malaysia,0-1
Southeast Asian Champ,2018-11-09,Singapore,Indonesia,1-0
Southeast Asian Champ,2018-11-09,Thailand,East Timor,7-0
Southeast Asian Champ,2018-11-12,Myanmar,Cambodia,4-1
Southeast Asian Champ,2018-11-12,Malaysia,Laos,3-1
Southeast Asian Champ,2018-11-13,Philippines,Singapore,1-0
Southeast Asian Champ,2018-11-13,Indonesia,East Timor,3-1
Southeast Asian Champ,2018-11-16,Vietnam,Malaysia,2-0
Southeast Asian Champ,2018-11-16,Laos,Myanmar,1-3
Southeast Asian Champ,2018-11-17,Philippines,East Timor,3-2
Southeast Asian Champ,2018-11-17,Thailand,Indonesia,4-2
Southeast Asian Champ,2018-11-20,Myanmar,Vietnam,0-0
Southeast Asian Champ,2018-11-20,Cambodia,Laos,3-1
Southeast Asian Champ,2018-11-21,Philippines,Thailand,1-1
Southeast Asian Champ,2018-11-21,Singapore,East Timor,6-1
Southeast Asian Champ,2018-11-24,Vietnam,Cambodia,3-0
Southeast Asian Champ,2018-11-24,Malaysia,Myanmar,3-0
Southeast Asian Champ,2018-11-25,Indonesia,Philippines,0-0
Southeast Asian Champ,2018-11-25,Thailand,Singapore,3-0
Southeast Asian Champ,2018-12-01,Malaysia,Thailand,0-0
Southeast Asian Champ,2018-12-02,Philippines,Vietnam,1-2
Southeast Asian Champ,2018-12-05,Thailand,Malaysia,2-2
Southeast Asian Champ,2018-12-06,Vietnam,Philippines,2-1
Southeast Asian Champ,2018-12-11,Malaysia,Vietnam,2-2
Southeast Asian Champ,2018-12-15,Vietnam,Malaysia,1-0
Southeast Asian Champ,2021-12-05,Singapore,Myanmar,3-0
Southeast Asian Champ,2021-12-05,Thailand,East Timor,2-0
Southeast Asian Champ,2021-12-06,Vietnam,Laos,2-0
Southeast Asian Champ,2021-12-06,Malaysia,Cambodia,3-1
Southeast Asian Champ,2021-12-08,Singapore,Philippines,2-1
Southeast Asian Champ,2021-12-08,Myanmar,East Timor,2-0
Southeast Asian Champ,2021-12-09,Indonesia,Cambodia,4-2
Southeast Asian Champ,2021-12-09,Malaysia,Laos,4-0
Southeast Asian Champ,2021-12-11,Philippines,East Timor,7-0
Southeast Asian Champ,2021-12-11,Thailand,Myanmar,4-0
Southeast Asian Champ,2021-12-12,Indonesia,Laos,5-1
Southeast Asian Champ,2021-12-12,Vietnam,Malaysia,3-0
Southeast Asian Champ,2021-12-14,Thailand,Philippines,2-1
Southeast Asian Champ,2021-12-14,Singapore,East Timor,2-0
Southeast Asian Champ,2021-12-15,Indonesia,Vietnam,0-0
Southeast Asian Champ,2021-12-15,Cambodia,Laos,3-0
Southeast Asian Champ,2021-12-18,Philippines,Myanmar,3-2
Southeast Asian Champ,2021-12-18,Singapore,Thailand,0-2
Southeast Asian Champ,2021-12-19,Indonesia,Malaysia,4-1
Southeast Asian Champ,2021-12-19,Vietnam,Cambodia,4-0
Southeast Asian Champ,2021-12-22,Singapore,Indonesia,1-1
Southeast Asian Champ,2021-12-23,Thailand,Vietnam,2-0
Southeast Asian Champ,2021-12-25,Singapore,Indonesia,2-4
Southeast Asian Champ,2021-12-26,Thailand,Vietnam,0-0
Southeast Asian Champ,2021-12-29,Thailand,Indonesia,4-0
Southeast Asian Champ,2022-01-01,Indonesia,Thailand,2-2
Southeast Asian Champ,2022-12-20,Cambodia,Philippines,3-2
Southeast Asian Champ,2022-12-20,Thailand,Brunei,5-0
Southeast Asian Champ,2022-12-21,Laos,Vietnam,0-6
Southeast Asian Champ,2022-12-21,Myanmar,Malaysia,0-1
Southeast Asian Champ,2022-12-23,Philippines,Brunei,5-1
Southeast Asian Champ,2022-12-23,Indonesia,Cambodia,2-1
Southeast Asian Champ,2022-12-24,Singapore,Myanmar,3-2
Southeast Asian Champ,2022-12-24,Malaysia,Laos,5-0
Southeast Asian Champ,2022-12-26,Thailand,Philippines,4-0
Southeast Asian Champ,2022-12-26,Indonesia,Brunei,7-0
Southeast Asian Champ,2022-12-27,Vietnam,Malaysia,3-0
Southeast Asian Champ,2022-12-27,Laos,Singapore,0-2
Southeast Asian Champ,2022-12-29,Indonesia,Thailand,1-1
