Matchday,Date,Home,Away,FullTime
Asian Games,1974-09-05,Japan,Malaysia,1-1
Asian Games,1974-09-05,Israel,Philippines,6-0
Asian Games,1974-09-05,Iran,Burma,2-1
Asian Games,1974-09-05,Pakistan,Bahrain,5-1
Asian Games,1974-09-06,Iraq,China,1-0
Asian Games,1974-09-06,North Korea,India,4-1
Asian Games,1974-09-06,Kuwait,South Korea,4-0
Asian Games,1974-09-07,Israel,Japan,3-0
Asian Games,1974-09-07,Malaysia,Philippines,11-0
Asian Games,1974-09-07,Iran,Bahrain,6-0
Asian Games,1974-09-07,Burma,Pakistan,5-1
Asian Games,1974-09-09,Iran,Malaysia,1-0
Asian Games,1974-09-09,Iraq,South Korea,1-1
Asian Games,1974-09-10,Israel,Burma,3-0
Asian Games,1974-09-10,North Korea,Kuwait,2-0
Asian Games,1974-09-11,Iran,South Korea,2-0
Asian Games,1974-09-11,Iraq,Malaysia,0-0
Asian Games,1974-09-12,Kuwait,Burma,5-2
Asian Games,1974-09-13,Iran,Iraq,1-0
Asian Games,1974-09-13,Malaysia,South Korea,3-2
Asian Games,1974-09-14,Burma,North Korea,2-2
Asian Games,1974-09-15,Iran,Israel,1-0
Asian Games,1974-09-15,Malaysia,North Korea,2-1
Asian Games,1978-12-10,China,Saudi Arabia,1-0
Asian Games,1978-12-10,Malaysia,India,1-0
Asian Games,1978-12-10,Iraq,Qatar,2-1
Asian Games,1978-12-11,Kuwait,Japan,2-0
Asian Games,1978-12-11,South Korea,Bahrain,5-1
Asian Games,1978-12-11,Thailand,Burma,2-1
Asian Games,1978-12-12,Iraq,China,2-0
Asian Games,1978-12-12,Malaysia,Bangladesh,1-0
Asian Games,1978-12-12,Qatar,Saudi Arabia,2-2
Asian Games,1978-12-13,Japan,Bahrain,4-0
Asian Games,1978-12-13,South Korea,Kuwait,2-0
Asian Games,1978-12-13,North Korea,Burma,3-0
Asian Games,1978-12-14,China,Qatar,3-0
Asian Games,1978-12-14,India,Bangladesh,3-0
Asian Games,1978-12-14,Iraq,Saudi Arabia,1-1
Asian Games,1978-12-15,South Korea,Japan,3-1
Asian Games,1978-12-15,Thailand,North Korea,0-3
Asian Games,1978-12-15,Kuwait,Bahrain,3-0
Asian Games,1978-12-17,South Korea,China,1-0
Asian Games,1978-12-17,Kuwait,India,6-1
Asian Games,1978-12-17,Thailand,Malaysia,2-1
Asian Games,1978-12-17,North Korea,Iraq,1-0
Asian Games,1978-12-18,Thailand,China,1-4
Asian Games,1978-12-18,North Korea,India,3-1
Asian Games,1978-12-18,South Korea,Malaysia,1-0
Asian Games,1978-12-18,Iraq,Kuwait,3-0
Asian Games,1978-12-19,China,Malaysia,7-1
Asian Games,1978-12-19,Iraq,India,3-0
Asian Games,1978-12-19,Thailand,South Korea,1-3
Asian Games,1978-12-19,Kuwait,North Korea,2-2
Asian Games,1978-12-20,China,Iraq,1-0
Asian Games,1978-12-20,North Korea,South Korea,0-0
Asian Games,1982-11-20,China,Malaysia,1-0
Asian Games,1982-11-20,India,Bangladesh,2-0
Asian Games,1982-11-20,North Korea,Syria,1-1
Asian Games,1982-11-20,Saudi Arabia,Thailand,1-0
Asian Games,1982-11-21,Japan,Iran,1-0
Asian Games,1982-11-21,South Korea,South Yemen,3-0
Asian Games,1982-11-21,Iraq,Burma,4-0
Asian Games,1982-11-21,Kuwait,Nepal,3-1
Asian Games,1982-11-22,China,Bangladesh,1-0
Asian Games,1982-11-22,India,Malaysia,1-0
Asian Games,1982-11-22,Saudi Arabia,Syria,1-1
Asian Games,1982-11-22,North Korea,Thailand,3-0
Asian Games,1982-11-23,Japan,South Yemen,3-1
Asian Games,1982-11-23,Iran,South Korea,1-0
Asian Games,1982-11-23,Kuwait,Burma,4-0
Asian Games,1982-11-23,Iraq,Nepal,3-0
Asian Games,1982-11-24,India,China,2-2
Asian Games,1982-11-24,Thailand,Syria,3-1
Asian Games,1982-11-24,Bangladesh,Malaysia,2-1
Asian Games,1982-11-24,North Korea,Saudi Arabia,2-2
