Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2000-09-09,Barcelona,Málaga CF,2-1,2-0,,2,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,2000-09-09,Deportivo La Coruña,Athletic Bilbao,2-0,0-0,,2,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,2000-09-09,Real Madrid,Valencia,2-1,0-0,,2,1,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,2000-09-09,Real Sociedad,Santander,2-2,0-0,,2,2,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,2000-09-09,Real Zaragoza,Espanyol,1-2,0-0,,1,2,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,2000-09-10,Las Palmas,Deportivo Alavés,0-3,0-1,,0,3,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,2000-09-10,Mallorca,Valladolid,1-1,1-0,,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,2000-09-10,Numancia,Real Oviedo,1-0,0-0,,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,2000-09-10,Osasuna,Celta de Vigo,0-2,0-0,,0,2,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,2000-09-10,Villarreal CF,Rayo Vallecano,1-5,0-3,,1,5,A,0,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sat,2000-09-16,Athletic Bilbao,Barcelona,3-1,1-1,,3,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sat,2000-09-16,Málaga CF,Real Madrid,3-3,1-1,,3,3,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sat,2000-09-16,Santander,Deportivo La Coruña,0-3,0-1,,0,3,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sat,2000-09-16,Valencia,Mallorca,4-0,1-0,,4,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sat,2000-09-16,Valladolid,Numancia,2-0,1-0,,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sun,2000-09-17,Deportivo Alavés,Villarreal CF,0-1,0-0,,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sun,2000-09-17,Celta de Vigo,Real Sociedad,4-1,3-0,,4,1,H,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sun,2000-09-17,Espanyol,Osasuna,1-2,0-0,,1,2,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sun,2000-09-17,Real Oviedo,Las Palmas,2-2,0-1,,2,2,D,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sun,2000-09-17,Rayo Vallecano,Real Zaragoza,0-0,0-0,,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat,2000-09-23,Barcelona,Santander,3-1,1-0,,3,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat,2000-09-23,Las Palmas,Valladolid,1-1,0-1,,1,1,D,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat,2000-09-23,Real Madrid,Athletic Bilbao,4-1,2-0,,4,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat,2000-09-23,Real Sociedad,Deportivo La Coruña,1-1,1-0,,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat,2000-09-23,Real Zaragoza,Deportivo Alavés,2-2,1-2,,2,2,D,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sun,2000-09-24,Celta de Vigo,Espanyol,1-0,1-0,,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sun,2000-09-24,Mallorca,Málaga CF,0-1,0-0,,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sun,2000-09-24,Numancia,Valencia,0-3,0-0,,0,3,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sun,2000-09-24,Osasuna,Rayo Vallecano,2-2,1-1,,2,2,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sun,2000-09-24,Villarreal CF,Real Oviedo,1-0,1-0,,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sat,2000-09-30,Santander,Real Madrid,0-0,0-0,,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sun,2000-10-01,Deportivo Alavés,Osasuna,2-0,0-0,,2,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sun,2000-10-01,Athletic Bilbao,Mallorca,2-1,1-1,,2,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sun,2000-10-01,Deportivo La Coruña,Barcelona,2-0,0-0,,2,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sun,2000-10-01,Málaga CF,Numancia,1-3,1-2,,1,3,A,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sun,2000-10-01,Real Oviedo,Real Zaragoza,2-1,2-0,,2,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sun,2000-10-01,Rayo Vallecano,Celta de Vigo,3-0,1-0,,3,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sun,2000-10-01,Valencia,Las Palmas,5-1,2-0,,5,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sun,2000-10-01,Valladolid,Villarreal CF,0-0,0-0,,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sat,2000-10-14,Espanyol,Rayo Vallecano,0-0,0-0,,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sat,2000-10-14,Las Palmas,Málaga CF,2-1,0-0,,2,1,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sat,2000-10-14,Real Madrid,Deportivo La Coruña,3-0,2-0,,3,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sat,2000-10-14,Real Sociedad,Barcelona,0-6,0-6,,0,6,A,0,6,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sat,2000-10-14,Villarreal CF,Valencia,1-1,0-0,,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sun,2000-10-15,Celta de Vigo,Deportivo Alavés,1-1,1-1,,1,1,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sun,2000-10-15,Mallorca,Santander,2-1,0-1,,2,1,H,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sun,2000-10-15,Numancia,Athletic Bilbao,0-0,0-0,,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sun,2000-10-15,Osasuna,Real Oviedo,0-0,0-0,,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sun,2000-10-15,Real Zaragoza,Valladolid,0-0,0-0,,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Wed,2000-10-18,Espanyol,Real Sociedad,1-2,1-2,,1,2,A,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sat,2000-10-21,Barcelona,Real Madrid,2-0,1-0,,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sat,2000-10-21,Deportivo La Coruña,Mallorca,1-1,0-0,,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sat,2000-10-21,Valencia,Real Zaragoza,1-0,0-0,,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sun,2000-10-22,Deportivo Alavés,Espanyol,1-0,0-0,,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sun,2000-10-22,Athletic Bilbao,Las Palmas,0-3,0-1,,0,3,A,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sun,2000-10-22,Málaga CF,Villarreal CF,2-1,2-0,,2,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sun,2000-10-22,Real Oviedo,Celta de Vigo,3-1,2-0,,3,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sun,2000-10-22,Rayo Vallecano,Real Sociedad,4-1,2-1,,4,1,H,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sun,2000-10-22,Santander,Numancia,4-2,2-1,,4,2,H,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sun,2000-10-22,Valladolid,Osasuna,1-1,1-1,,1,1,D,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sat,2000-10-28,Las Palmas,Santander,2-1,1-0,,2,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sat,2000-10-28,Mallorca,Barcelona,2-0,1-0,,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sat,2000-10-28,Numancia,Deportivo La Coruña,1-2,0-2,,1,2,A,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sat,2000-10-28,Villarreal CF,Athletic Bilbao,0-0,0-0,,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
