Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2010-08-28,CD Hercules,Athletic Bilbao,0-1,0-0,,0,1,A,0,0,D,9,14,3,5,15,18,10,1,2,4,1,0,,,,2.56,3.22,2.72,2.75,3.34,2.88,2.5,3.25,2.8,,,,,2.12,1.67,,,,2.56,3.22,2.72,2.75,3.34,2.88,2.5,3.25,2.8
1,Sat,2010-08-28,Levante,Sevilha FC,1-4,1-2,,1,4,A,1,2,A,7,14,4,8,20,22,4,2,4,4,0,0,,,,3.59,3.35,2.03,3.98,3.58,2.1,3.6,3.5,2.0,,,,,1.95,1.82,,,,3.59,3.35,2.03,3.98,3.58,2.1,3.6,3.5,2.0
1,Sat,2010-08-28,Málaga CF,Valencia,1-3,1-1,,1,3,A,1,1,D,19,21,5,8,16,15,7,10,2,5,0,0,,,,2.91,3.26,2.38,3.19,3.39,2.5,2.88,3.3,2.4,,,,,2.04,1.74,,,,2.91,3.26,2.38,3.19,3.39,2.5,2.88,3.3,2.4
1,Sun,2010-08-29,Deportivo La Coruña,Real Zaragoza,0-0,0-0,,0,0,D,0,0,D,8,8,2,3,16,19,4,6,0,1,0,0,,,,2.07,3.26,3.53,2.16,3.35,3.93,2.1,3.3,3.5,,,,,2.21,1.62,,,,2.07,3.26,3.53,2.16,3.35,3.93,2.1,3.3,3.5
1,Sun,2010-08-29,Espanyol,Getafe CF,3-1,1-0,,3,1,H,1,0,H,17,13,8,1,17,9,8,4,3,4,0,0,,,,2.12,3.25,3.42,2.2,3.37,3.96,2.1,3.3,3.5,,,,,2.25,1.6,,,,2.12,3.25,3.42,2.2,3.37,3.96,2.1,3.3,3.5
1,Sun,2010-08-29,Mallorca,Real Madrid,0-0,0-0,,0,0,D,0,0,D,7,16,2,5,16,15,1,4,2,2,0,0,,,,7.92,4.48,1.39,10.13,5.06,1.42,8.0,4.75,1.36,,,,,1.57,2.29,,,,7.92,4.48,1.39,10.13,5.06,1.42,8.0,4.75,1.36
1,Sun,2010-08-29,Osasuna,UD Almería,0-0,0-0,,0,0,D,0,0,D,13,3,2,0,22,18,9,3,4,1,0,1,,,,2.04,3.28,3.62,2.11,3.4,4.04,2.0,3.4,3.75,,,,,2.23,1.61,,,,2.04,3.28,3.62,2.11,3.4,4.04,2.0,3.4,3.75
1,Sun,2010-08-29,Racing Santander,Barcelona,0-3,0-2,,0,3,A,0,2,A,11,9,7,5,21,14,6,5,4,1,0,0,,,,13.3,5.97,1.21,17.5,6.8,1.27,15.0,6.0,1.2,,,,,1.45,2.61,,,,13.3,5.97,1.21,17.5,6.8,1.27,15.0,6.0,1.2
1,Sun,2010-08-29,Real Sociedad,Villarreal CF,1-0,0-0,,1,0,H,0,0,D,10,23,3,5,15,21,7,4,3,3,0,0,,,,2.96,3.24,2.35,3.31,3.38,2.45,3.0,3.25,2.38,,,,,2.07,1.71,,,,2.96,3.24,2.35,3.31,3.38,2.45,3.0,3.25,2.38
1,Mon,2010-08-30,Atlético de Madrid,Sporting Gijón,4-0,2-0,,4,0,H,2,0,H,16,18,7,8,13,22,2,3,3,3,0,0,,,,1.54,3.83,6.17,1.57,4.3,7.16,1.53,4.0,6.0,,,,,1.74,2.03,,,,1.54,3.83,6.17,1.57,4.3,7.16,1.53,4.0,6.0
