Matchday,Day,Date,Home,Away,FullTime,HalfTime
4,Tue,2018-05-01,Boa Esporte MG,Juventude-RS,1-2,0-0
4,Tue,2018-05-01,Brasil de Pelotas RS,Figueirense SC,1-0,1-0
4,Tue,2018-05-01,Londrina PR,Fortaleza,1-1,1-1
4,Fri,2018-05-04,Sampaio Corrêa MA,Paysandu,1-1,1-1
4,Fri,2018-05-04,CRB,Atlético-GO,3-1,3-0
4,Fri,2018-05-04,Oeste SP,Coritiba,1-1,0-0
4,Sat,2018-05-05,Avaí,São Bento SP,1-1,1-1
4,Sat,2018-05-05,Goiás,Vila Nova,1-3,1-1
4,Sat,2018-05-05,Guarani SP,Ponte Preta,2-3,1-2
5,Mon,2018-05-07,Sampaio Corrêa MA,CRB,2-3,1-1
5,Tue,2018-05-08,Guarani SP,Criciúma,1-0,1-0
5,Tue,2018-05-08,Coritiba,Brasil de Pelotas RS,1-0,0-0
5,Fri,2018-05-11,Juventude-RS,Paysandu,1-1,0-1
5,Fri,2018-05-11,Atlético-GO,Londrina PR,0-0,
5,Sat,2018-05-12,São Bento SP,Oeste SP,1-0,0-0
5,Sat,2018-05-12,Figueirense SC,Avaí,0-1,0-0
5,Sat,2018-05-12,CSA AL,Boa Esporte MG,1-0,0-0
5,Sat,2018-05-12,Fortaleza,Goiás,3-0,0-0
5,Sun,2018-05-13,Vila Nova,Ponte Preta,0-0,
6,Tue,2018-05-15,CRB,Avaí,0-4,0-3
6,Tue,2018-05-15,Criciúma,Juventude-RS,0-0,
6,Fri,2018-05-18,Goiás,Guarani SP,1-1,0-0
6,Fri,2018-05-18,Figueirense SC,Fortaleza,1-3,1-2
6,Sat,2018-05-19,Ponte Preta,Atlético-GO,1-3,1-0
6,Sat,2018-05-19,Oeste SP,Vila Nova,2-0,1-0
6,Sat,2018-05-19,Londrina PR,CSA AL,1-2,1-1
6,Sat,2018-05-19,Paysandu,São Bento SP,1-1,0-1
6,Sat,2018-05-19,Boa Esporte MG,Coritiba,1-1,1-1
6,Sat,2018-05-19,Brasil de Pelotas RS,Sampaio Corrêa MA,1-2,0-2
7,Tue,2018-05-22,CSA AL,Figueirense SC,1-4,1-1
7,Tue,2018-05-22,Fortaleza,Criciúma,2-0,1-0
7,Fri,2018-05-25,Avaí,Paysandu,3-1,1-0
7,Fri,2018-05-25,Atlético-GO,Oeste SP,2-2,2-1
7,Fri,2018-05-25,Coritiba,Vila Nova,2-0,1-0
7,Sat,2018-05-26,São Bento SP,Juventude-RS,2-2,0-2
7,Sat,2018-05-26,Brasil de Pelotas RS,Londrina PR,3-0,0-0
7,Sat,2018-05-26,Goiás,Boa Esporte MG,1-2,0-1
7,Sat,2018-05-26,Guarani SP,CRB,2-0,1-0
7,Mon,2018-05-28,Sampaio Corrêa MA,Ponte Preta,1-0,1-0
8,Tue,2018-05-29,São Bento SP,Figueirense SC,1-1,0-0
8,Tue,2018-05-29,Londrina PR,Coritiba,3-2,1-1
8,Fri,2018-06-01,Juventude-RS,Guarani SP,1-0,1-0
8,Fri,2018-06-01,Vila Nova,CSA AL,0-1,0-0
8,Fri,2018-06-01,Avaí,Criciúma,0-1,0-0
8,Fri,2018-06-01,Paysandu,Boa Esporte MG,2-0,2-0
8,Sat,2018-06-02,Fortaleza,Sampaio Corrêa MA,1-0,0-0
8,Sat,2018-06-02,Atlético-GO,Goiás,1-3,1-1
8,Sat,2018-06-02,CRB,Brasil de Pelotas RS,1-1,1-1
8,Sat,2018-06-02,Ponte Preta,Oeste SP,1-1,0-1
9,Tue,2018-06-05,Juventude-RS,Atlético-GO,2-2,0-1
9,Tue,2018-06-05,Figueirense SC,Londrina PR,1-1,1-1
9,Tue,2018-06-05,Criciúma,Paysandu,4-1,2-0
9,Tue,2018-06-05,Coritiba,CRB,1-0,1-0
9,Tue,2018-06-05,Boa Esporte MG,São Bento SP,2-2,1-1
9,Tue,2018-06-05,CSA AL,Guarani SP,1-2,1-0
9,Tue,2018-06-05,Sampaio Corrêa MA,Avaí,1-1,0-0
9,Tue,2018-06-05,Ponte Preta,Goiás,2-1,1-1
9,Tue,2018-06-05,Oeste SP,Brasil de Pelotas RS,0-0,
9,Tue,2018-06-05,Vila Nova,Fortaleza,0-0,
10,Fri,2018-06-08,Londrina PR,Juventude-RS,0-1,0-1
10,Fri,2018-06-08,Goiás,Paysandu,2-1,2-1
10,Fri,2018-06-08,Avaí,Coritiba,2-0,0-0
10,Sat,2018-06-09,Guarani SP,Vila Nova,1-1,0-0
10,Sat,2018-06-09,São Bento SP,Fortaleza,2-1,0-0
10,Sat,2018-06-09,Criciúma,Boa Esporte MG,1-1,1-1
10,Sat,2018-06-09,CSA AL,CRB,0-0,
10,Sat,2018-06-09,Sampaio Corrêa MA,Oeste SP,2-0,2-0
10,Sat,2018-06-09,Atlético-GO,Figueirense SC,3-4,2-3
10,Sat,2018-06-09,Brasil de Pelotas RS,Ponte Preta,0-2,0-1
11,Mon,2018-06-11,Juventude-RS,Coritiba,1-1,0-0
11,Tue,2018-06-12,Londrina PR,Goiás,1-3,0-1
11,Tue,2018-06-12,Figueirense SC,Sampaio Corrêa MA,1-0,1-0
11,Thu,2018-06-14,Guarani SP,São Bento SP,0-0,
11,Fri,2018-06-15,Fortaleza,Brasil de Pelotas RS,2-0,2-0
11,Fri,2018-06-15,Boa Esporte MG,Avaí,0-2,0-2
11,Fri,2018-06-15,CRB,Ponte Preta,2-0,1-0
11,Sat,2018-06-16,Vila Nova,Atlético-GO,0-0,
11,Sat,2018-06-16,Oeste SP,Criciúma,2-2,1-1
11,Sat,2018-06-16,Paysandu,CSA AL,0-0,
12,Tue,2018-06-19,Ponte Preta,CSA AL,1-1,1-0
12,Tue,2018-06-19,Avaí,Guarani SP,3-3,2-0
12,Thu,2018-06-21,Brasil de Pelotas RS,Criciúma,1-0,1-0
12,Thu,2018-06-21,Goiás,Juventude-RS,1-1,1-1
12,Sat,2018-06-23,Coritiba,Figueirense SC,1-1,1-0
12,Sat,2018-06-23,São Bento SP,Londrina PR,0-1,0-0
12,Sat,2018-06-23,Fortaleza,Oeste SP,1-2,0-1
12,Sat,2018-06-23,Boa Esporte MG,Vila Nova,0-2,0-1
12,Sat,2018-06-23,Sampaio Corrêa MA,Atlético-GO,2-3,1-2
12,Sat,2018-06-23,CRB,Paysandu,1-1,0-0
13,Tue,2018-06-26,Juventude-RS,Vila Nova,0-1,0-1
13,Tue,2018-06-26,Oeste SP,Avaí,1-0,1-0
13,Tue,2018-06-26,Goiás,CRB,2-1,0-0
13,Fri,2018-06-29,CSA AL,Coritiba,2-2,0-0
13,Fri,2018-06-29,Atlético-GO,Brasil de Pelotas RS,2-1,1-1
13,Fri,2018-06-29,Guarani SP,Boa Esporte MG,1-1,0-0
13,Sat,2018-06-30,Figueirense SC,Ponte Preta,0-2,0-1
13,Sat,2018-06-30,Criciúma,São Bento SP,1-0,0-0
13,Sat,2018-06-30,Paysandu,Fortaleza,0-1,0-1
13,Sun,2018-07-01,Londrina PR,Sampaio Corrêa MA,1-1,0-0
14,Wed,2018-07-04,Coritiba,Paysandu,2-0,1-0
14,Wed,2018-07-04,Avaí,Goiás,0-1,0-1
14,Wed,2018-07-04,Atlético-GO,Boa Esporte MG,2-0,0-0
14,Wed,2018-07-04,CRB,São Bento SP,1-0,0-0
14,Thu,2018-07-05,Oeste SP,Guarani SP,0-1,0-1
14,Thu,2018-07-05,Brasil de Pelotas RS,CSA AL,0-2,0-2
14,Thu,2018-07-05,Vila Nova,Londrina PR,1-1,1-0
14,Thu,2018-07-05,Criciúma,Figueirense SC,1-1,1-0
14,Sun,2018-07-08,Ponte Preta,Fortaleza,2-0,2-0
14,Tue,2018-07-17,Sampaio Corrêa MA,Juventude-RS,0-0,
15,Mon,2018-07-09,Guarani SP,Coritiba,2-1,1-1
15,Mon,2018-07-09,Figueirense SC,Oeste SP,1-2,1-1
15,Thu,2018-07-12,Londrina PR,Avaí,1-2,0-2
15,Thu,2018-07-12,Paysandu,Vila Nova,1-2,0-0
15,Fri,2018-07-13,Brasil de Pelotas RS,Juventude-RS,1-1,1-1
15,Fri,2018-07-13,Goiás,Criciúma,2-1,1-1
15,Fri,2018-07-13,Boa Esporte MG,CRB,0-1,0-0
15,Fri,2018-07-13,CSA AL,Sampaio Corrêa MA,1-0,1-0
15,Sat,2018-07-14,Fortaleza,Atlético-GO,0-1,0-1
15,Sat,2018-07-14,São Bento SP,Ponte Preta,0-2,0-1
16,Tue,2018-07-17,Avaí,Atlético-GO,0-0,
16,Tue,2018-07-17,Vila Nova,Brasil de Pelotas RS,0-0,
16,Tue,2018-07-17,Guarani SP,Figueirense SC,2-3,2-2
16,Fri,2018-07-20,Criciúma,Londrina PR,2-1,1-1
16,Fri,2018-07-20,Sampaio Corrêa MA,Goiás,1-3,1-0
16,Fri,2018-07-20,CSA AL,Fortaleza,0-0,
16,Sat,2018-07-21,Juventude-RS,CRB,1-0,0-0
16,Sat,2018-07-21,Coritiba,São Bento SP,2-2,2-1
16,Sat,2018-07-21,Oeste SP,Paysandu,2-2,1-2
16,Sat,2018-07-21,Boa Esporte MG,Ponte Preta,2-1,2-0
17,Mon,2018-07-23,Atlético-GO,CSA AL,2-2,1-2
17,Tue,2018-07-24,Brasil de Pelotas RS,Boa Esporte MG,2-0,0-0
17,Tue,2018-07-24,Figueirense SC,Vila Nova,2-1,2-0
17,Tue,2018-07-24,Goiás,Coritiba,0-1,0-0
17,Tue,2018-07-24,Londrina PR,Oeste SP,3-0,2-0
17,Tue,2018-07-24,Ponte Preta,Juventude-RS,0-1,0-1
17,Tue,2018-07-24,CRB,Criciúma,0-0,
17,Tue,2018-07-24,Paysandu,Guarani SP,1-0,0-0
17,Tue,2018-07-24,São Bento SP,Sampaio Corrêa MA,2-1,2-0
17,Tue,2018-07-24,Fortaleza,Avaí,1-1,1-0
18,Fri,2018-07-27,Avaí,CSA AL,0-0,
18,Fri,2018-07-27,Paysandu,Figueirense SC,2-0,0-0
18,Sat,2018-07-28,Guarani SP,Brasil de Pelotas RS,2-1,1-0
18,Sat,2018-07-28,São Bento SP,Atlético-GO,2-1,1-0
18,Sat,2018-07-28,Juventude-RS,Fortaleza,0-3,0-2
18,Sat,2018-07-28,Goiás,Oeste SP,1-0,0-0
18,Sat,2018-07-28,CRB,Londrina PR,1-1,1-1
18,Sat,2018-07-28,Criciúma,Vila Nova,1-0,0-0
18,Sat,2018-07-28,Coritiba,Ponte Preta,0-0,
18,Sat,2018-07-28,Boa Esporte MG,Sampaio Corrêa MA,3-1,1-1
19,Tue,2018-07-31,Figueirense SC,CRB,0-0,
19,Tue,2018-07-31,Atlético-GO,Paysandu,1-0,0-0
19,Fri,2018-08-03,Londrina PR,Guarani SP,1-2,0-1
19,Fri,2018-08-03,Oeste SP,Boa Esporte MG,1-1,1-0
19,Fri,2018-08-03,CSA AL,Juventude-RS,1-0,0-0
19,Sat,2018-08-04,Brasil de Pelotas RS,Goiás,1-0,0-0
19,Sat,2018-08-04,Fortaleza,Coritiba,2-1,0-0
19,Sat,2018-08-04,Vila Nova,São Bento SP,1-0,0-0
19,Sat,2018-08-04,Ponte Preta,Avaí,2-2,1-1
19,Sat,2018-08-04,Sampaio Corrêa MA,Criciúma,0-1,0-0
20,Tue,2018-08-07,Avaí,Vila Nova,1-0,0-0
20,Tue,2018-08-07,Paysandu,Ponte Preta,0-4,0-2
20,Fri,2018-08-10,Goiás,CSA AL,3-0,1-0
20,Fri,2018-08-10,Boa Esporte MG,Londrina PR,1-0,0-0
20,Fri,2018-08-10,Coritiba,Sampaio Corrêa MA,0-0,
20,Sat,2018-08-11,Guarani SP,Fortaleza,2-3,2-0
20,Sat,2018-08-11,São Bento SP,Brasil de Pelotas RS,1-1,1-0
20,Sat,2018-08-11,Criciúma,Atlético-GO,1-1,0-0
20,Sat,2018-08-11,CRB,Oeste SP,0-1,0-0
20,Sat,2018-08-11,Juventude-RS,Figueirense SC,0-0,
21,Tue,2018-08-14,Brasil de Pelotas RS,Avaí,1-1,0-1
21,Tue,2018-08-14,Ponte Preta,Criciúma,3-1,2-1
21,Fri,2018-08-17,Londrina PR,Paysandu,2-1,1-1
21,Fri,2018-08-17,Vila Nova,CRB,0-0,
21,Fri,2018-08-17,Figueirense SC,Goiás,1-2,1-1
21,Sat,2018-08-18,Oeste SP,Juventude-RS,0-0,
21,Sat,2018-08-18,Fortaleza,Boa Esporte MG,2-1,0-0
21,Sat,2018-08-18,Atlético-GO,Coritiba,1-0,1-0
21,Sat,2018-08-18,Sampaio Corrêa MA,Guarani SP,0-2,0-1
21,Sat,2018-08-18,CSA AL,São Bento SP,1-0,0-0
22,Tue,2018-08-21,Brasil de Pelotas RS,Paysandu,0-0,
22,Tue,2018-08-21,Avaí,Juventude-RS,1-0,0-0
22,Tue,2018-08-21,Criciúma,Coritiba,2-2,2-1
22,Tue,2018-08-21,Londrina PR,Ponte Preta,1-0,0-0
22,Tue,2018-08-21,Goiás,São Bento SP,2-1,1-1
22,Tue,2018-08-21,Boa Esporte MG,Figueirense SC,0-2,0-2
22,Tue,2018-08-21,CRB,Fortaleza,2-1,0-0
22,Tue,2018-08-21,Guarani SP,Atlético-GO,2-0,1-0
22,Tue,2018-08-21,Oeste SP,CSA AL,2-1,1-1
22,Tue,2018-08-21,Sampaio Corrêa MA,Vila Nova,0-0,
23,Fri,2018-08-24,Figueirense SC,Brasil de Pelotas RS,1-1,1-1
23,Fri,2018-08-24,Coritiba,Oeste SP,0-2,0-2
23,Fri,2018-08-24,Atlético-GO,CRB,1-0,0-0
23,Sat,2018-08-25,Ponte Preta,Guarani SP,0-0,
23,Sat,2018-08-25,São Bento SP,Avaí,0-1,0-1
23,Sat,2018-08-25,Vila Nova,Goiás,3-0,1-0
23,Sat,2018-08-25,CSA AL,Criciúma,3-0,1-0
23,Sat,2018-08-25,Paysandu,Sampaio Corrêa MA,0-1,0-0
23,Sat,2018-08-25,Fortaleza,Londrina PR,2-1,0-1
23,Sat,2018-08-25,Juventude-RS,Boa Esporte MG,0-0,
24,Mon,2018-08-27,Brasil de Pelotas RS,Coritiba,0-1,0-1
24,Tue,2018-08-28,Criciúma,Guarani SP,0-0,
24,Tue,2018-08-28,Oeste SP,São Bento SP,0-1,0-0
24,Fri,2018-08-31,Londrina PR,Atlético-GO,4-1,2-0
24,Fri,2018-08-31,Paysandu,Juventude-RS,3-3,1-1
24,Fri,2018-08-31,Ponte Preta,Vila Nova,1-1,1-0
24,Fri,2018-08-31,CRB,Sampaio Corrêa MA,2-1,1-0
24,Sat,2018-09-01,Avaí,Figueirense SC,0-1,0-1
24,Sat,2018-09-01,Goiás,Fortaleza,3-1,2-0
24,Sat,2018-09-01,Boa Esporte MG,CSA AL,3-0,0-0
25,Mon,2018-09-03,Vila Nova,Oeste SP,1-1,0-0
25,Tue,2018-09-04,Guarani SP,Goiás,0-2,0-1
25,Tue,2018-09-04,Avaí,CRB,1-0,1-0
25,Tue,2018-09-04,Atlético-GO,Ponte Preta,2-0,1-0
25,Tue,2018-09-04,Coritiba,Boa Esporte MG,2-1,1-1
25,Tue,2018-09-04,São Bento SP,Paysandu,1-0,0-0
25,Tue,2018-09-04,Juventude-RS,Criciúma,0-1,0-0
25,Tue,2018-09-04,CSA AL,Londrina PR,4-1,2-1
25,Tue,2018-09-04,Fortaleza,Figueirense SC,2-2,1-1
25,Tue,2018-09-04,Sampaio Corrêa MA,Brasil de Pelotas RS,1-2,0-1
26,Fri,2018-09-07,Oeste SP,Atlético-GO,1-2,1-1
26,Fri,2018-09-07,Boa Esporte MG,Goiás,1-0,0-0
26,Fri,2018-09-07,CRB,Guarani SP,1-1,0-0
26,Fri,2018-09-07,Paysandu,Avaí,2-1,1-0
26,Sat,2018-09-08,Juventude-RS,São Bento SP,0-2,0-1
26,Sat,2018-09-08,Figueirense SC,CSA AL,1-2,1-1
26,Sat,2018-09-08,Criciúma,Fortaleza,2-0,1-0
26,Sat,2018-09-08,Londrina PR,Brasil de Pelotas RS,1-0,1-0
26,Sat,2018-09-08,Ponte Preta,Sampaio Corrêa MA,0-0,
26,Sat,2018-09-08,Vila Nova,Coritiba,2-1,2-1
27,Tue,2018-09-11,CSA AL,Vila Nova,1-2,1-0
27,Thu,2018-09-13,Guarani SP,Juventude-RS,1-0,0-0
27,Fri,2018-09-14,Coritiba,Londrina PR,0-1,0-1
27,Fri,2018-09-14,Figueirense SC,São Bento SP,2-2,1-1
27,Fri,2018-09-14,Sampaio Corrêa MA,Fortaleza,1-0,1-0
27,Sat,2018-09-15,Brasil de Pelotas RS,CRB,1-0,0-0
27,Sat,2018-09-15,Criciúma,Avaí,3-2,2-0
27,Sat,2018-09-15,Boa Esporte MG,Paysandu,1-1,1-1
27,Sat,2018-09-15,Goiás,Atlético-GO,2-1,1-1
27,Sat,2018-09-15,Oeste SP,Ponte Preta,0-0,
28,Tue,2018-09-18,Atlético-GO,Juventude-RS,0-1,0-1
28,Tue,2018-09-18,Londrina PR,Figueirense SC,2-0,1-0
28,Fri,2018-09-21,Goiás,Ponte Preta,2-2,1-2
28,Fri,2018-09-21,São Bento SP,Boa Esporte MG,0-0,
28,Fri,2018-09-21,CRB,Coritiba,1-1,0-1
28,Fri,2018-09-21,Fortaleza,Vila Nova,2-0,0-0
28,Sat,2018-09-22,Brasil de Pelotas RS,Oeste SP,1-3,0-2
28,Sat,2018-09-22,Paysandu,Criciúma,1-1,1-1
28,Sat,2018-09-22,Guarani SP,CSA AL,1-0,1-0
28,Sat,2018-09-22,Avaí,Sampaio Corrêa MA,3-1,0-1
29,Tue,2018-09-25,Fortaleza,São Bento SP,2-1,2-0
29,Tue,2018-09-25,Ponte Preta,Brasil de Pelotas RS,0-1,0-1
29,Thu,2018-09-27,Juventude-RS,Londrina PR,0-0,
29,Fri,2018-09-28,Paysandu,Goiás,2-3,1-2
29,Fri,2018-09-28,Vila Nova,Guarani SP,1-1,0-1
29,Sat,2018-09-29,Oeste SP,Sampaio Corrêa MA,0-0,
29,Sat,2018-09-29,Figueirense SC,Atlético-GO,2-2,1-1
29,Sat,2018-09-29,CRB,CSA AL,0-0,
29,Sat,2018-09-29,Coritiba,Avaí,1-0,0-0
29,Sat,2018-09-29,Boa Esporte MG,Criciúma,1-2,0-2
30,Tue,2018-10-02,Sampaio Corrêa MA,Figueirense SC,1-0,1-0
30,Tue,2018-10-02,Criciúma,Oeste SP,0-0,
30,Tue,2018-10-02,Goiás,Londrina PR,0-0,
30,Tue,2018-10-02,CSA AL,Paysandu,1-0,0-0
30,Fri,2018-10-05,São Bento SP,Guarani SP,1-0,0-0
30,Fri,2018-10-05,Brasil de Pelotas RS,Fortaleza,0-1,0-0
30,Fri,2018-10-05,Avaí,Boa Esporte MG,2-0,1-0
30,Fri,2018-10-05,Coritiba,Juventude-RS,2-1,0-0
30,Sat,2018-10-06,Atlético-GO,Vila Nova,2-2,0-1
30,Sat,2018-10-06,Ponte Preta,CRB,1-0,0-0
31,Tue,2018-10-09,Paysandu,CRB,1-1,1-1
31,Tue,2018-10-09,Criciúma,Brasil de Pelotas RS,0-1,0-0
31,Fri,2018-10-12,Juventude-RS,Goiás,3-5,2-0
31,Fri,2018-10-12,Atlético-GO,Sampaio Corrêa MA,1-2,0-1
31,Fri,2018-10-12,CSA AL,Ponte Preta,1-2,0-2
31,Sat,2018-10-13,Guarani SP,Avaí,1-2,1-1
31,Sat,2018-10-13,Oeste SP,Fortaleza,0-0,
31,Sat,2018-10-13,Vila Nova,Boa Esporte MG,2-0,1-0
31,Sat,2018-10-13,Figueirense SC,Coritiba,2-2,1-0
31,Sat,2018-10-13,Londrina PR,São Bento SP,2-1,2-0
32,Tue,2018-10-16,Coritiba,CSA AL,1-1,1-1
32,Tue,2018-10-16,Brasil de Pelotas RS,Atlético-GO,1-2,1-0
32,Fri,2018-10-19,CRB,Goiás,2-0,0-0
32,Fri,2018-10-19,São Bento SP,Criciúma,0-0,
32,Fri,2018-10-19,Ponte Preta,Figueirense SC,2-1,1-0
32,Sat,2018-10-20,Avaí,Oeste SP,1-1,1-0
32,Sat,2018-10-20,Vila Nova,Juventude-RS,1-0,1-0
32,Sat,2018-10-20,Boa Esporte MG,Guarani SP,2-1,1-1
32,Sat,2018-10-20,Fortaleza,Paysandu,1-0,0-0
32,Sat,2018-10-20,Sampaio Corrêa MA,Londrina PR,1-2,1-1
33,Tue,2018-10-23,CSA AL,Brasil de Pelotas RS,2-0,1-0
33,Fri,2018-10-26,Londrina PR,Vila Nova,3-2,0-0
33,Fri,2018-10-26,Juventude-RS,Sampaio Corrêa MA,1-0,0-0
33,Fri,2018-10-26,Fortaleza,Ponte Preta,1-1,0-0
33,Fri,2018-10-26,Goiás,Avaí,0-3,0-2
33,Sat,2018-10-27,Guarani SP,Oeste SP,1-1,1-0
33,Sat,2018-10-27,São Bento SP,CRB,1-0,1-0
33,Sat,2018-10-27,Figueirense SC,Criciúma,3-2,1-2
33,Sat,2018-10-27,Boa Esporte MG,Atlético-GO,0-2,0-0
33,Sat,2018-10-27,Paysandu,Coritiba,1-1,0-0
34,Thu,2018-11-01,Criciúma,Goiás,2-2,0-1
34,Thu,2018-11-01,Juventude-RS,Brasil de Pelotas RS,0-1,0-0
34,Fri,2018-11-02,Ponte Preta,São Bento SP,2-1,1-1
34,Fri,2018-11-02,Vila Nova,Paysandu,0-0,
34,Fri,2018-11-02,Oeste SP,Figueirense SC,0-0,
34,Fri,2018-11-02,Sampaio Corrêa MA,CSA AL,2-3,2-1
34,Sat,2018-11-03,Avaí,Londrina PR,1-1,1-1
34,Sat,2018-11-03,CRB,Boa Esporte MG,2-1,1-0
34,Sat,2018-11-03,Atlético-GO,Fortaleza,1-2,0-2
34,Sat,2018-11-03,Coritiba,Guarani SP,0-2,0-1
35,Mon,2018-11-05,Goiás,Sampaio Corrêa MA,1-0,1-0
35,Tue,2018-11-06,Brasil de Pelotas RS,Vila Nova,5-0,1-0
35,Tue,2018-11-06,Atlético-GO,Avaí,2-2,0-1
35,Tue,2018-11-06,Londrina PR,Criciúma,4-2,1-1
35,Tue,2018-11-06,Ponte Preta,Boa Esporte MG,1-0,0-0
35,Tue,2018-11-06,São Bento SP,Coritiba,5-2,2-2
35,Tue,2018-11-06,Figueirense SC,Guarani SP,0-0,
35,Tue,2018-11-06,Fortaleza,CSA AL,1-1,1-0
35,Tue,2018-11-06,CRB,Juventude-RS,2-0,1-0
35,Tue,2018-11-06,Paysandu,Oeste SP,4-3,1-1
36,Fri,2018-11-09,Vila Nova,Figueirense SC,3-1,1-0
36,Fri,2018-11-09,Juventude-RS,Ponte Preta,0-1,0-0
36,Fri,2018-11-09,Boa Esporte MG,Brasil de Pelotas RS,0-1,0-1
36,Fri,2018-11-09,Coritiba,Goiás,1-0,0-0
36,Sat,2018-11-10,Oeste SP,Londrina PR,0-0,
36,Sat,2018-11-10,Criciúma,CRB,3-3,2-1
36,Sat,2018-11-10,CSA AL,Atlético-GO,0-0,
36,Sat,2018-11-10,Avaí,Fortaleza,0-1,0-0
36,Sat,2018-11-10,Sampaio Corrêa MA,São Bento SP,2-1,0-0
36,Sat,2018-11-10,Guarani SP,Paysandu,0-2,0-1
37,Tue,2018-11-13,Figueirense SC,Paysandu,2-3,2-1
37,Tue,2018-11-13,Ponte Preta,Coritiba,2-0,2-0
37,Thu,2018-11-15,Fortaleza,Juventude-RS,4-1,3-1
37,Fri,2018-11-16,Atlético-GO,São Bento SP,1-0,1-0
37,Fri,2018-11-16,Londrina PR,CRB,1-2,1-1
37,Sat,2018-11-17,Brasil de Pelotas RS,Guarani SP,1-1,1-1
37,Sat,2018-11-17,CSA AL,Avaí,0-1,0-1
37,Sat,2018-11-17,Sampaio Corrêa MA,Boa Esporte MG,1-0,1-0
37,Sat,2018-11-17,Vila Nova,Criciúma,2-2,2-2
37,Sat,2018-11-17,Oeste SP,Goiás,1-3,0-0
38,Fri,2018-11-23,Coritiba,Fortaleza,1-0,0-0
38,Sat,2018-11-24,Guarani SP,Londrina PR,1-0,1-0
38,Sat,2018-11-24,São Bento SP,Vila Nova,2-2,1-0
38,Sat,2018-11-24,Juventude-RS,CSA AL,0-4,0-1
38,Sat,2018-11-24,Avaí,Ponte Preta,0-0,
38,Sat,2018-11-24,Criciúma,Sampaio Corrêa MA,2-0,0-0
38,Sat,2018-11-24,Goiás,Brasil de Pelotas RS,0-1,0-1
38,Sat,2018-11-24,Boa Esporte MG,Oeste SP,0-0,
38,Sat,2018-11-24,CRB,Figueirense SC,2-1,0-1
38,Sat,2018-11-24,Paysandu,Atlético-GO,2-5,1-2
