Matchday,Day,Date,Home,Away,FullTime,HalfTime
8,Wed,2022-05-18,CRB,Londrina PR,1-0,1-0
8,Thu,2022-05-19,Grêmio,Criciúma,0-0,
8,Thu,2022-05-19,Vila Nova,Chapecoense,0-0,
8,Thu,2022-05-19,Guarani SP,Vasco da Gama,0-0,
8,Thu,2022-05-19,Náutico PE,CSA AL,1-1,0-1
8,Fri,2022-05-20,Brusque SC,Tombense MG,1-0,0-0
8,Fri,2022-05-20,Bahia,Ponte Preta,2-1,1-0
8,Sat,2022-05-21,Operário-PR,Ituano SP,3-2,0-1
8,Sun,2022-05-22,Cruzeiro,Sampaio Corrêa MA,2-0,0-0
9,Tue,2022-05-24,Sport Recife,CRB,0-1,0-1
9,Tue,2022-05-24,Ponte Preta,Chapecoense,0-0,
9,Wed,2022-05-25,Londrina PR,Operário-PR,2-1,1-0
9,Thu,2022-05-26,Vasco da Gama,Brusque SC,2-0,1-0
9,Thu,2022-05-26,Ituano SP,Náutico PE,0-0,
9,Fri,2022-05-27,Tombense MG,Bahia,1-0,0-0
9,Fri,2022-05-27,Criciúma,Cruzeiro,0-1,0-0
9,Sat,2022-05-28,CSA AL,Grêmio Novorizontino,2-1,2-0
9,Sat,2022-05-28,Sampaio Corrêa MA,Guarani SP,2-1,1-0
9,Sun,2022-05-29,Vila Nova,Grêmio,0-0,
10,Wed,2022-06-01,CRB,CSA AL,0-0,
10,Thu,2022-06-02,Vasco da Gama,Grêmio,0-0,
10,Thu,2022-06-02,Guarani SP,Vila Nova,1-1,1-0
10,Thu,2022-06-02,Sport Recife,Ponte Preta,2-1,0-1
10,Fri,2022-06-03,Operário-PR,Cruzeiro,1-2,0-0
10,Sat,2022-06-04,Bahia,Criciúma,2-1,0-1
10,Sat,2022-06-04,Grêmio Novorizontino,Sampaio Corrêa MA,0-0,
10,Sat,2022-06-04,Brusque SC,Náutico PE,1-2,1-0
10,Sat,2022-06-04,Tombense MG,Ituano SP,2-1,1-1
10,Tue,2022-07-05,Chapecoense,Londrina PR,0-3,0-3
11,Mon,2022-06-06,Guarani SP,Operário-PR,0-3,0-1
11,Tue,2022-06-07,Londrina PR,Tombense MG,1-1,0-1
11,Tue,2022-06-07,Náutico PE,Vasco da Gama,2-3,0-2
11,Tue,2022-06-07,Vila Nova,Brusque SC,0-2,0-0
11,Tue,2022-06-07,Criciúma,Sampaio Corrêa MA,3-1,2-1
11,Tue,2022-06-07,Ituano SP,Ponte Preta,1-2,1-2
11,Tue,2022-06-07,CSA AL,Chapecoense,1-1,1-0
11,Tue,2022-06-07,Grêmio,Grêmio Novorizontino,2-0,1-0
11,Wed,2022-06-08,Cruzeiro,CRB,2-0,2-0
11,Wed,2022-06-08,Bahia,Sport Recife,1-0,0-0
12,Fri,2022-06-10,Sampaio Corrêa MA,Náutico PE,2-0,2-0
12,Fri,2022-06-10,Chapecoense,Criciúma,2-3,2-1
12,Sat,2022-06-11,Brusque SC,Ituano SP,0-1,0-1
12,Sat,2022-06-11,CRB,Vila Nova,1-0,0-0
12,Sat,2022-06-11,Ponte Preta,Londrina PR,1-2,0-0
12,Sat,2022-06-11,Operário-PR,Bahia,0-1,0-0
12,Sun,2022-06-12,Grêmio Novorizontino,Guarani SP,1-2,0-1
12,Sun,2022-06-12,Vasco da Gama,Cruzeiro,1-0,1-0
12,Sun,2022-06-12,Tombense MG,CSA AL,2-1,0-0
12,Mon,2022-06-13,Sport Recife,Grêmio,0-0,
13,Tue,2022-06-14,Bahia,Chapecoense,0-1,0-1
13,Thu,2022-06-16,Cruzeiro,Ponte Preta,2-0,1-0
13,Thu,2022-06-16,Vila Nova,Operário-PR,0-0,
13,Fri,2022-06-17,Criciúma,Brusque SC,0-1,0-0
13,Fri,2022-06-17,CRB,Ituano SP,1-1,0-0
13,Sat,2022-06-18,Grêmio,Sampaio Corrêa MA,2-0,1-0
13,Sat,2022-06-18,Londrina PR,Vasco da Gama,0-1,0-0
13,Sat,2022-06-18,Grêmio Novorizontino,Tombense MG,1-3,1-1
13,Sat,2022-06-18,Náutico PE,Sport Recife,1-1,0-1
13,Sun,2022-06-19,Guarani SP,CSA AL,0-0,
14,Tue,2022-06-21,Chapecoense,CRB,1-2,1-1
14,Thu,2022-06-23,CSA AL,Grêmio,1-1,1-0
14,Thu,2022-06-23,Ponte Preta,Sampaio Corrêa MA,0-0,
14,Fri,2022-06-24,Londrina PR,Guarani SP,3-1,1-1
14,Fri,2022-06-24,Vasco da Gama,Operário-PR,3-0,0-0
14,Sat,2022-06-25,Criciúma,Vila Nova,1-0,1-0
14,Sat,2022-06-25,Bahia,Grêmio Novorizontino,0-1,0-0
14,Sat,2022-06-25,Sport Recife,Brusque SC,0-0,
14,Sun,2022-06-26,Tombense MG,Náutico PE,1-1,0-1
14,Tue,2022-07-05,Ituano SP,Cruzeiro,1-1,1-1
15,Mon,2022-06-27,Operário-PR,Chapecoense,2-1,2-0
15,Mon,2022-06-27,Sampaio Corrêa MA,CSA AL,2-0,0-0
15,Tue,2022-06-28,Brusque SC,Bahia,0-2,0-2
15,Tue,2022-06-28,Grêmio,Londrina PR,1-0,1-0
15,Tue,2022-06-28,Cruzeiro,Sport Recife,2-1,2-1
15,Tue,2022-06-28,Guarani SP,Ituano SP,0-2,0-1
15,Tue,2022-06-28,Vila Nova,Ponte Preta,1-1,1-1
15,Wed,2022-06-29,Náutico PE,Criciúma,1-1,1-1
15,Wed,2022-06-29,CRB,Tombense MG,0-0,
15,Wed,2022-06-29,Grêmio Novorizontino,Vasco da Gama,2-0,1-0
16,Fri,2022-07-01,Chapecoense,Sampaio Corrêa MA,3-1,0-0
16,Fri,2022-07-01,Brusque SC,Operário-PR,2-0,1-0
16,Fri,2022-07-01,Cruzeiro,Vila Nova,2-0,1-0
16,Sat,2022-07-02,Londrina PR,CSA AL,0-0,
16,Sat,2022-07-02,Ituano SP,Criciúma,1-2,0-0
16,Sat,2022-07-02,Náutico PE,Grêmio Novorizontino,3-1,3-0
16,Sat,2022-07-02,CRB,Guarani SP,1-1,1-0
16,Sun,2022-07-03,Ponte Preta,Tombense MG,0-0,
16,Sun,2022-07-03,Bahia,Grêmio,0-0,
16,Sun,2022-07-03,Vasco da Gama,Sport Recife,0-0,
17,Tue,2022-07-05,Operário-PR,CRB,2-3,2-3
17,Wed,2022-07-06,Grêmio Novorizontino,Brusque SC,1-0,0-0
17,Thu,2022-07-07,CSA AL,Ponte Preta,0-1,0-0
17,Fri,2022-07-08,Vila Nova,Bahia,1-1,0-0
17,Fri,2022-07-08,Grêmio,Náutico PE,2-0,1-0
17,Sat,2022-07-09,Guarani SP,Cruzeiro,1-0,1-0
17,Sat,2022-07-09,Sport Recife,Londrina PR,2-0,1-0
17,Sat,2022-07-09,Criciúma,Vasco da Gama,0-1,0-1
17,Sat,2022-07-09,Tombense MG,Chapecoense,2-1,1-1
17,Sat,2022-07-09,Sampaio Corrêa MA,Ituano SP,2-0,1-0
18,Thu,2022-07-14,Operário-PR,Sport Recife,0-0,
18,Fri,2022-07-15,Criciúma,Ponte Preta,1-1,0-1
18,Fri,2022-07-15,Vila Nova,CSA AL,1-2,0-1
18,Sat,2022-07-16,Ituano SP,Londrina PR,0-0,
18,Sat,2022-07-16,CRB,Brusque SC,1-1,0-0
18,Sat,2022-07-16,Grêmio,Tombense MG,3-0,3-0
18,Sat,2022-07-16,Sampaio Corrêa MA,Vasco da Gama,3-1,1-0
18,Sat,2022-07-16,Guarani SP,Bahia,0-2,0-1
18,Sun,2022-07-17,Cruzeiro,Grêmio Novorizontino,2-1,1-0
18,Sun,2022-07-17,Náutico PE,Chapecoense,1-2,0-0
19,Mon,2022-07-18,Sport Recife,Vila Nova,0-0,
19,Tue,2022-07-19,Bahia,CRB,1-1,1-0
19,Tue,2022-07-19,Brusque SC,Grêmio,1-1,0-0
19,Tue,2022-07-19,Londrina PR,Sampaio Corrêa MA,1-0,1-0
19,Tue,2022-07-19,Tombense MG,Criciúma,1-0,1-0
19,Tue,2022-07-19,Vasco da Gama,Ituano SP,1-1,0-1
19,Wed,2022-07-20,Chapecoense,Guarani SP,0-0,
19,Wed,2022-07-20,CSA AL,Cruzeiro,1-1,0-1
19,Wed,2022-07-20,Ponte Preta,Náutico PE,1-0,0-0
19,Wed,2022-07-20,Grêmio Novorizontino,Operário-PR,2-1,2-0
20,Fri,2022-07-22,Sampaio Corrêa MA,Sport Recife,4-1,2-0
20,Sat,2022-07-23,Cruzeiro,Bahia,1-0,0-0
20,Sat,2022-07-23,Grêmio,Ponte Preta,2-1,2-0
20,Sat,2022-07-23,Vila Nova,Vasco da Gama,1-0,0-0
20,Sat,2022-07-23,Náutico PE,Londrina PR,1-2,1-0
20,Sat,2022-07-23,Ituano SP,Chapecoense,1-0,1-0
20,Sat,2022-07-23,CRB,Grêmio Novorizontino,2-1,2-0
20,Sun,2022-07-24,Guarani SP,Brusque SC,1-1,0-0
20,Mon,2022-07-25,Criciúma,CSA AL,2-1,0-1
20,Mon,2022-07-25,Operário-PR,Tombense MG,0-0,
21,Tue,2022-07-26,Chapecoense,Grêmio,0-0,
21,Thu,2022-07-28,Vasco da Gama,CRB,4-0,2-0
21,Thu,2022-07-28,Sport Recife,Guarani SP,2-1,1-0
21,Fri,2022-07-29,Bahia,Náutico PE,3-0,0-0
21,Fri,2022-07-29,Tombense MG,Sampaio Corrêa MA,3-0,0-0
21,Sat,2022-07-30,Brusque SC,Cruzeiro,0-0,
21,Sat,2022-07-30,Londrina PR,Criciúma,1-1,1-1
21,Sat,2022-07-30,Grêmio Novorizontino,Vila Nova,1-1,0-1
21,Sat,2022-07-30,Ponte Preta,Operário-PR,3-0,2-0
21,Sat,2022-07-30,CSA AL,Ituano SP,1-3,0-2
22,Sun,2022-07-31,Vasco da Gama,Chapecoense,0-0,
22,Tue,2022-08-02,Sport Recife,Criciúma,1-1,0-1
22,Thu,2022-08-04,Brusque SC,Sampaio Corrêa MA,1-1,1-0
22,Thu,2022-08-04,CRB,Ponte Preta,1-1,1-1
22,Fri,2022-08-05,Operário-PR,Náutico PE,1-0,0-0
22,Fri,2022-08-05,Vila Nova,Ituano SP,1-1,0-0
22,Fri,2022-08-05,Guarani SP,Grêmio,1-2,0-1
22,Sat,2022-08-06,Bahia,CSA AL,1-0,1-0
22,Sat,2022-08-06,Cruzeiro,Tombense MG,2-0,0-0
22,Sat,2022-08-06,Grêmio Novorizontino,Londrina PR,0-1,0-0
23,Tue,2022-08-09,Grêmio,Operário-PR,5-1,1-0
23,Tue,2022-08-09,Ituano SP,Sport Recife,4-1,2-1
23,Tue,2022-08-09,CSA AL,Brusque SC,1-0,0-0
23,Tue,2022-08-09,Ponte Preta,Vasco da Gama,3-1,1-1
23,Tue,2022-08-09,Londrina PR,Cruzeiro,1-2,0-0
23,Tue,2022-08-09,Sampaio Corrêa MA,Bahia,2-0,1-0
23,Tue,2022-08-09,Tombense MG,Vila Nova,0-0,
23,Wed,2022-08-10,Chapecoense,Grêmio Novorizontino,2-2,1-1
23,Wed,2022-08-10,Náutico PE,CRB,2-1,2-0
23,Wed,2022-08-10,Criciúma,Guarani SP,0-0,
24,Fri,2022-08-12,Vila Nova,Londrina PR,0-0,
24,Fri,2022-08-12,Bahia,Ituano SP,2-0,0-0
24,Fri,2022-08-12,Brusque SC,Ponte Preta,2-1,1-0
24,Sat,2022-08-13,Operário-PR,Sampaio Corrêa MA,1-1,0-0
24,Sat,2022-08-13,Vasco da Gama,Tombense MG,3-1,2-0
24,Sat,2022-08-13,Sport Recife,CSA AL,4-0,3-0
24,Sat,2022-08-13,Cruzeiro,Chapecoense,1-1,0-1
24,Sat,2022-08-13,Guarani SP,Náutico PE,1-0,0-0
24,Sat,2022-08-13,CRB,Grêmio,2-0,2-0
24,Sun,2022-08-14,Grêmio Novorizontino,Criciúma,3-1,1-1
25,Tue,2022-08-16,Londrina PR,Bahia,1-1,0-1
25,Wed,2022-08-17,Criciúma,Operário-PR,2-0,1-0
25,Thu,2022-08-18,CSA AL,Vasco da Gama,2-0,2-0
25,Thu,2022-08-18,Tombense MG,Sport Recife,1-0,1-0
25,Fri,2022-08-19,Ituano SP,Grêmio Novorizontino,1-0,1-0
25,Fri,2022-08-19,Náutico PE,Vila Nova,1-2,1-0
25,Sat,2022-08-20,Ponte Preta,Guarani SP,1-0,0-0
25,Sat,2022-08-20,Chapecoense,Brusque SC,1-0,0-0
25,Sat,2022-08-20,Sampaio Corrêa MA,CRB,1-2,1-1
25,Sun,2022-08-21,Grêmio,Cruzeiro,2-2,1-1
26,Tue,2022-08-23,Sport Recife,Chapecoense,1-0,0-0
26,Thu,2022-08-25,Vila Nova,Sampaio Corrêa MA,0-0,
26,Thu,2022-08-25,Grêmio Novorizontino,Ponte Preta,1-1,1-0
26,Fri,2022-08-26,Brusque SC,Londrina PR,0-1,0-1
26,Fri,2022-08-26,Grêmio,Ituano SP,0-1,0-0
26,Fri,2022-08-26,Cruzeiro,Náutico PE,4-0,1-0
26,Sat,2022-08-27,Guarani SP,Tombense MG,2-1,1-0
26,Sat,2022-08-27,CRB,Criciúma,0-0,
26,Sat,2022-08-27,Operário-PR,CSA AL,0-0,
26,Sun,2022-08-28,Bahia,Vasco da Gama,2-1,2-1
27,Mon,2022-08-29,Chapecoense,Vila Nova,1-2,1-1
27,Tue,2022-08-30,Londrina PR,CRB,1-0,0-0
27,Tue,2022-08-30,Sampaio Corrêa MA,Cruzeiro,1-1,1-1
27,Tue,2022-08-30,Ituano SP,Operário-PR,0-0,
27,Tue,2022-08-30,Sport Recife,Grêmio Novorizontino,1-0,0-0
27,Tue,2022-08-30,Criciúma,Grêmio,2-0,1-0
27,Tue,2022-08-30,CSA AL,Náutico PE,2-0,0-0
27,Tue,2022-08-30,Tombense MG,Brusque SC,1-0,1-0
27,Wed,2022-08-31,Vasco da Gama,Guarani SP,2-1,1-0
27,Wed,2022-08-31,Ponte Preta,Bahia,2-0,1-0
28,Fri,2022-09-02,Náutico PE,Ituano SP,2-0,0-0
28,Fri,2022-09-02,Grêmio,Vila Nova,2-1,1-0
28,Sat,2022-09-03,Grêmio Novorizontino,CSA AL,1-1,0-1
28,Sat,2022-09-03,Brusque SC,Vasco da Gama,1-0,1-0
28,Sat,2022-09-03,Guarani SP,Sampaio Corrêa MA,3-0,1-0
28,Sat,2022-09-03,CRB,Sport Recife,2-0,1-0
28,Sat,2022-09-03,Bahia,Tombense MG,3-1,0-1
28,Sat,2022-09-03,Chapecoense,Ponte Preta,3-0,1-0
28,Sat,2022-09-03,Operário-PR,Londrina PR,1-0,0-0
28,Sun,2022-09-04,Cruzeiro,Criciúma,1-1,0-1
29,Tue,2022-09-06,Vila Nova,Guarani SP,2-1,0-1
29,Wed,2022-09-07,Ponte Preta,Sport Recife,1-0,1-0
29,Wed,2022-09-07,Sampaio Corrêa MA,Grêmio Novorizontino,2-1,0-0
29,Thu,2022-09-08,Criciúma,Bahia,0-0,
29,Thu,2022-09-08,Cruzeiro,Operário-PR,1-0,1-0
29,Fri,2022-09-09,Náutico PE,Brusque SC,1-0,0-0
29,Sat,2022-09-10,Ituano SP,Tombense MG,3-0,0-0
29,Sat,2022-09-10,CSA AL,CRB,1-1,0-1
29,Sat,2022-09-10,Londrina PR,Chapecoense,2-1,1-0
29,Sun,2022-09-11,Grêmio,Vasco da Gama,2-1,2-1
30,Mon,2022-09-12,Sport Recife,Bahia,1-0,0-0
30,Tue,2022-09-13,Operário-PR,Guarani SP,0-1,0-1
30,Tue,2022-09-13,Ponte Preta,Ituano SP,1-1,1-1
30,Fri,2022-09-16,Vasco da Gama,Náutico PE,4-1,2-0
30,Fri,2022-09-16,Grêmio Novorizontino,Grêmio,2-0,2-0
30,Fri,2022-09-16,Tombense MG,Londrina PR,1-1,0-1
30,Sat,2022-09-17,Chapecoense,CSA AL,1-0,0-0
30,Sat,2022-09-17,Brusque SC,Vila Nova,0-1,0-1
30,Sat,2022-09-17,Sampaio Corrêa MA,Criciúma,1-1,1-0
30,Sat,2022-09-17,CRB,Cruzeiro,0-2,0-0
31,Tue,2022-09-20,Grêmio,Sport Recife,3-0,0-0
31,Tue,2022-09-20,Guarani SP,Grêmio Novorizontino,2-0,2-0
31,Wed,2022-09-21,Cruzeiro,Vasco da Gama,3-0,1-0
31,Thu,2022-09-22,Vila Nova,CRB,1-0,0-0
31,Fri,2022-09-23,Náutico PE,Sampaio Corrêa MA,1-3,1-1
31,Fri,2022-09-23,Londrina PR,Ponte Preta,0-2,0-0
31,Sat,2022-09-24,Ituano SP,Brusque SC,2-0,1-0
31,Sat,2022-09-24,Bahia,Operário-PR,2-2,1-2
31,Sun,2022-09-25,Criciúma,Chapecoense,2-0,1-0
31,Mon,2022-09-26,CSA AL,Tombense MG,2-0,2-0
32,Wed,2022-09-28,Ponte Preta,Cruzeiro,1-4,1-1
32,Wed,2022-09-28,Sport Recife,Náutico PE,2-1,1-1
32,Thu,2022-09-29,Tombense MG,Grêmio Novorizontino,2-0,1-0
32,Thu,2022-09-29,Vasco da Gama,Londrina PR,1-1,1-1
32,Fri,2022-09-30,CSA AL,Guarani SP,1-2,1-1
32,Fri,2022-09-30,Operário-PR,Vila Nova,1-1,1-1
32,Fri,2022-09-30,Sampaio Corrêa MA,Grêmio,2-1,1-0
32,Fri,2022-09-30,Chapecoense,Bahia,3-1,0-1
32,Sat,2022-10-01,Brusque SC,Criciúma,0-2,0-0
32,Sat,2022-10-01,Ituano SP,CRB,1-0,0-0
33,Mon,2022-10-03,Guarani SP,Londrina PR,1-0,0-0
33,Mon,2022-10-03,Sampaio Corrêa MA,Ponte Preta,2-1,1-0
33,Tue,2022-10-04,Brusque SC,Sport Recife,0-1,0-0
33,Tue,2022-10-04,CRB,Chapecoense,2-1,1-0
33,Tue,2022-10-04,Grêmio,CSA AL,2-0,2-0
33,Tue,2022-10-04,Operário-PR,Vasco da Gama,2-3,1-0
33,Tue,2022-10-04,Vila Nova,Criciúma,1-0,0-0
33,Tue,2022-10-04,Náutico PE,Tombense MG,4-3,3-1
33,Tue,2022-10-04,Grêmio Novorizontino,Bahia,1-1,1-1
33,Wed,2022-10-05,Cruzeiro,Ituano SP,1-1,1-1
34,Fri,2022-10-07,Criciúma,Náutico PE,2-1,1-1
34,Fri,2022-10-07,CSA AL,Sampaio Corrêa MA,0-0,
34,Sat,2022-10-08,Chapecoense,Operário-PR,1-1,1-1
34,Sat,2022-10-08,Bahia,Brusque SC,1-0,1-0
34,Sat,2022-10-08,Londrina PR,Grêmio,1-1,0-1
34,Sat,2022-10-08,Ituano SP,Guarani SP,2-1,1-0
34,Sat,2022-10-08,Tombense MG,CRB,1-2,0-0
34,Sat,2022-10-08,Vasco da Gama,Grêmio Novorizontino,3-0,1-0
34,Sat,2022-10-08,Ponte Preta,Vila Nova,1-1,0-0
34,Sun,2022-10-09,Sport Recife,Cruzeiro,3-1,2-0
35,Tue,2022-10-11,Guarani SP,CRB,1-0,0-0
35,Tue,2022-10-11,Sampaio Corrêa MA,Chapecoense,2-1,1-1
35,Thu,2022-10-13,Operário-PR,Brusque SC,0-0,
35,Fri,2022-10-14,CSA AL,Londrina PR,0-1,0-0
35,Fri,2022-10-14,Vila Nova,Cruzeiro,1-0,0-0
35,Fri,2022-10-14,Grêmio Novorizontino,Náutico PE,6-0,2-0
35,Sat,2022-10-15,Tombense MG,Ponte Preta,0-0,
35,Sat,2022-10-15,Criciúma,Ituano SP,3-0,1-0
35,Sun,2022-10-16,Grêmio,Bahia,1-1,0-1
35,Sun,2022-10-16,Sport Recife,Vasco da Gama,1-1,0-0
36,Tue,2022-10-18,Brusque SC,Grêmio Novorizontino,2-2,1-1
36,Tue,2022-10-18,Cruzeiro,Guarani SP,0-1,0-0
36,Thu,2022-10-20,Ponte Preta,CSA AL,0-2,0-2
36,Fri,2022-10-21,Chapecoense,Tombense MG,3-2,1-2
36,Fri,2022-10-21,CRB,Operário-PR,2-1,1-1
36,Sat,2022-10-22,Bahia,Vila Nova,1-1,0-0
36,Sat,2022-10-22,Ituano SP,Sampaio Corrêa MA,1-0,0-0
36,Sat,2022-10-22,Londrina PR,Sport Recife,2-1,0-1
36,Sat,2022-10-22,Vasco da Gama,Criciúma,2-1,0-1
36,Sun,2022-10-23,Náutico PE,Grêmio,0-3,0-1
37,Tue,2022-10-25,Brusque SC,CRB,0-0,
37,Tue,2022-10-25,CSA AL,Vila Nova,1-0,1-0
37,Thu,2022-10-27,Grêmio Novorizontino,Cruzeiro,1-4,1-2
37,Thu,2022-10-27,Vasco da Gama,Sampaio Corrêa MA,2-3,1-1
37,Fri,2022-10-28,Bahia,Guarani SP,1-1,1-0
37,Fri,2022-10-28,Londrina PR,Ituano SP,0-2,0-1
37,Fri,2022-10-28,Sport Recife,Operário-PR,5-1,3-0
37,Fri,2022-10-28,Tombense MG,Grêmio,2-2,1-2
37,Fri,2022-10-28,Ponte Preta,Criciúma,1-1,1-1
37,Sat,2022-10-29,Chapecoense,Náutico PE,1-0,1-0
38,Thu,2022-11-03,Grêmio,Brusque SC,3-0,2-0
38,Fri,2022-11-04,Náutico PE,Ponte Preta,0-1,0-0
38,Sat,2022-11-05,Criciúma,Tombense MG,2-0,1-0
38,Sat,2022-11-05,Sampaio Corrêa MA,Londrina PR,2-1,0-1
38,Sun,2022-11-06,Guarani SP,Chapecoense,1-0,0-0
38,Sun,2022-11-06,CRB,Bahia,1-2,0-1
38,Sun,2022-11-06,Cruzeiro,CSA AL,3-2,1-1
38,Sun,2022-11-06,Ituano SP,Vasco da Gama,0-1,0-1
38,Sun,2022-11-06,Operário-PR,Grêmio Novorizontino,0-3,0-2
38,Sun,2022-11-06,Vila Nova,Sport Recife,0-0,
