Matchday,Day,Date,Home,Away,FullTime,HalfTime
4,Tue,2020-08-18,Avaí,Botafogo-SP,0-1,0-0
4,Tue,2020-08-18,Operário-PR,CSA AL,3-0,0-0
4,Tue,2020-08-18,Oeste SP,Ponte Preta,1-3,1-1
4,Tue,2020-08-18,CRB,Brasil de Pelotas RS,1-0,0-0
4,Tue,2020-08-18,Guarani SP,Paraná Clube,1-2,1-0
4,Tue,2020-08-18,Cuiabá,Confiança SE,1-0,0-0
4,Wed,2020-08-19,Vitória,Náutico PE,0-0,
4,Thu,2020-08-20,Cruzeiro,Chapecoense,0-1,0-1
4,Wed,2020-10-14,Sampaio Corrêa MA,Figueirense SC,3-0,1-0
5,Fri,2020-08-21,América-MG,Oeste SP,2-1,1-1
5,Fri,2020-08-21,Ponte Preta,CSA AL,2-1,1-1
5,Sat,2020-08-22,Avaí,Cuiabá,0-2,0-0
5,Sat,2020-08-22,Botafogo-SP,Figueirense SC,0-1,0-0
5,Sat,2020-08-22,Náutico PE,Juventude-RS,3-3,2-2
5,Sat,2020-08-22,CRB,Vitória,2-2,1-0
5,Sun,2020-08-23,Paraná Clube,Operário-PR,0-0,
5,Sun,2020-08-23,Confiança SE,Cruzeiro,1-1,1-1
5,Mon,2020-08-24,Chapecoense,Guarani SP,2-0,2-0
5,Tue,2020-11-03,Brasil de Pelotas RS,Sampaio Corrêa MA,0-0,
6,Fri,2020-08-28,Oeste SP,Avaí,0-2,0-1
6,Fri,2020-08-28,Cuiabá,Chapecoense,2-1,0-1
6,Fri,2020-08-28,Guarani SP,Náutico PE,1-2,1-0
6,Sat,2020-08-29,Juventude-RS,Botafogo-SP,0-0,
6,Sat,2020-08-29,Vitória,Paraná Clube,1-0,0-0
6,Sat,2020-08-29,Cruzeiro,América-MG,1-2,0-2
6,Sat,2020-08-29,Figueirense SC,Confiança SE,0-0,
6,Sat,2020-08-29,Sampaio Corrêa MA,Ponte Preta,1-2,0-2
6,Sun,2020-08-30,CSA AL,CRB,0-2,0-2
6,Sun,2020-08-30,Operário-PR,Brasil de Pelotas RS,2-1,1-1
7,Mon,2020-08-31,Guarani SP,Oeste SP,1-1,0-0
7,Tue,2020-09-01,Botafogo-SP,Cuiabá,1-1,0-1
7,Tue,2020-09-01,Paraná Clube,Ponte Preta,2-1,1-1
7,Tue,2020-09-01,Chapecoense,Juventude-RS,1-0,0-0
7,Tue,2020-09-01,Náutico PE,Figueirense SC,1-0,0-0
7,Tue,2020-09-01,Confiança SE,Vitória,1-0,0-0
7,Wed,2020-09-02,América-MG,CSA AL,2-1,1-0
7,Wed,2020-09-02,Avaí,Operário-PR,2-0,2-0
7,Wed,2020-09-02,CRB,Sampaio Corrêa MA,2-2,0-1
7,Wed,2020-09-02,Brasil de Pelotas RS,Cruzeiro,1-0,0-0
8,Fri,2020-09-04,Figueirense SC,Paraná Clube,0-1,0-0
8,Fri,2020-09-04,Ponte Preta,Botafogo-SP,1-0,0-0
8,Sat,2020-09-05,Oeste SP,Juventude-RS,1-3,0-1
8,Sat,2020-09-05,CSA AL,Confiança SE,1-1,1-0
8,Sat,2020-09-05,Vitória,Cuiabá,4-2,2-1
8,Sat,2020-09-05,Operário-PR,Guarani SP,1-2,1-1
8,Sat,2020-09-05,Sampaio Corrêa MA,América-MG,1-0,0-0
8,Sat,2020-09-05,Brasil de Pelotas RS,Náutico PE,2-1,1-0
8,Sun,2020-09-06,Chapecoense,Avaí,1-0,0-0
8,Mon,2020-09-07,Cruzeiro,CRB,1-1,1-0
9,Tue,2020-09-08,Juventude-RS,Confiança SE,3-1,0-1
9,Tue,2020-09-08,Cuiabá,Figueirense SC,0-0,
9,Wed,2020-09-09,Paraná Clube,América-MG,0-1,0-0
9,Fri,2020-09-11,Avaí,Ponte Preta,0-1,0-0
9,Fri,2020-09-11,Cruzeiro,Vitória,1-0,0-0
9,Sat,2020-09-12,Guarani SP,Brasil de Pelotas RS,0-0,
9,Sat,2020-09-12,Sampaio Corrêa MA,Operário-PR,0-1,0-0
9,Sat,2020-09-12,Náutico PE,Botafogo-SP,3-1,3-0
9,Sun,2020-09-13,Oeste SP,CSA AL,2-1,1-1
9,Wed,2020-10-14,CRB,Chapecoense,0-1,0-0
10,Mon,2020-09-14,Paraná Clube,CRB,2-0,1-0
10,Mon,2020-09-14,Juventude-RS,Vitória,1-1,1-0
10,Fri,2020-09-18,Confiança SE,Guarani SP,1-0,0-0
10,Fri,2020-09-18,Náutico PE,Chapecoense,1-1,0-0
10,Sat,2020-09-19,América-MG,Figueirense SC,0-1,0-0
10,Sat,2020-09-19,Ponte Preta,Operário-PR,1-1,1-0
10,Sat,2020-09-19,CSA AL,Cruzeiro,3-1,2-0
10,Sat,2020-09-19,Cuiabá,Oeste SP,3-0,2-0
10,Sun,2020-09-20,Avaí,Sampaio Corrêa MA,2-5,1-3
10,Mon,2020-09-21,Botafogo-SP,Brasil de Pelotas RS,0-1,0-0
11,Tue,2020-09-22,Operário-PR,Cuiabá,1-1,1-0
11,Fri,2020-09-25,Botafogo-SP,CRB,1-2,1-1
11,Fri,2020-09-25,Chapecoense,América-MG,0-0,
11,Fri,2020-09-25,Cruzeiro,Avaí,0-1,0-0
11,Sat,2020-09-26,Figueirense SC,Guarani SP,2-2,1-2
11,Sat,2020-09-26,CSA AL,Juventude-RS,3-2,2-0
11,Sat,2020-09-26,Vitória,Oeste SP,3-1,1-1
11,Sat,2020-09-26,Brasil de Pelotas RS,Paraná Clube,1-1,0-0
11,Sun,2020-09-27,Ponte Preta,Confiança SE,2-1,0-0
11,Tue,2020-11-17,Sampaio Corrêa MA,Náutico PE,2-1,0-0
12,Mon,2020-09-28,CRB,América-MG,0-0,
12,Tue,2020-09-29,Avaí,Figueirense SC,1-0,0-0
12,Tue,2020-09-29,Juventude-RS,Operário-PR,1-0,0-0
12,Tue,2020-09-29,Vitória,CSA AL,0-1,0-1
12,Tue,2020-09-29,Oeste SP,Botafogo-SP,0-1,0-0
12,Tue,2020-09-29,Guarani SP,Sampaio Corrêa MA,1-1,1-0
12,Tue,2020-09-29,Paraná Clube,Chapecoense,1-1,0-0
12,Tue,2020-09-29,Cuiabá,Náutico PE,1-0,0-0
12,Wed,2020-09-30,Confiança SE,Brasil de Pelotas RS,1-1,0-1
12,Wed,2020-09-30,Cruzeiro,Ponte Preta,3-0,2-0
13,Fri,2020-10-02,Figueirense SC,Oeste SP,4-1,2-1
13,Fri,2020-10-02,CRB,Avaí,3-1,1-0
13,Fri,2020-10-02,Operário-PR,Vitória,1-1,0-0
13,Fri,2020-10-02,Botafogo-SP,Paraná Clube,1-0,1-0
13,Sat,2020-10-03,América-MG,Guarani SP,0-0,
13,Sat,2020-10-03,Náutico PE,Confiança SE,0-1,0-1
13,Sat,2020-10-03,Brasil de Pelotas RS,Chapecoense,0-1,0-0
13,Sat,2020-10-03,Sampaio Corrêa MA,CSA AL,1-0,1-0
13,Sat,2020-10-03,Ponte Preta,Juventude-RS,1-3,0-1
13,Sat,2020-10-03,Cuiabá,Cruzeiro,1-0,0-0
14,Mon,2020-10-05,Oeste SP,Operário-PR,0-1,0-1
14,Tue,2020-10-06,Confiança SE,CRB,1-0,0-0
14,Tue,2020-10-06,Chapecoense,Botafogo-SP,1-0,0-0
14,Tue,2020-10-06,Avaí,Brasil de Pelotas RS,2-1,1-0
14,Tue,2020-10-06,CSA AL,Figueirense SC,3-0,2-0
14,Tue,2020-10-06,Paraná Clube,Náutico PE,0-0,
14,Tue,2020-10-06,Juventude-RS,Cuiabá,1-1,0-1
14,Tue,2020-10-06,Vitória,América-MG,1-2,0-2
14,Tue,2020-10-06,Ponte Preta,Guarani SP,2-0,1-0
14,Thu,2020-10-08,Cruzeiro,Sampaio Corrêa MA,1-2,1-1
15,Fri,2020-10-09,Figueirense SC,Chapecoense,0-0,
15,Fri,2020-10-09,Operário-PR,Confiança SE,1-1,1-1
15,Fri,2020-10-09,Cuiabá,Ponte Preta,2-1,1-0
15,Fri,2020-10-09,América-MG,Náutico PE,2-0,1-0
15,Sat,2020-10-10,Juventude-RS,Brasil de Pelotas RS,1-2,0-2
15,Sat,2020-10-10,Vitória,Avaí,1-2,1-2
15,Sat,2020-10-10,Guarani SP,CRB,3-1,2-1
15,Sat,2020-10-10,CSA AL,Paraná Clube,4-0,3-0
15,Sun,2020-10-11,Oeste SP,Cruzeiro,0-0,
15,Sun,2020-10-11,Sampaio Corrêa MA,Botafogo-SP,2-0,1-0
16,Mon,2020-10-12,Náutico PE,Ponte Preta,0-2,0-0
16,Tue,2020-10-13,Avaí,CSA AL,1-1,1-1
16,Tue,2020-10-13,Guarani SP,Cuiabá,1-0,1-0
16,Fri,2020-10-16,Botafogo-SP,América-MG,1-2,0-0
16,Fri,2020-10-16,Cruzeiro,Juventude-RS,0-0,
16,Sat,2020-10-17,Chapecoense,Vitória,1-1,1-0
16,Sat,2020-10-17,Confiança SE,Oeste SP,3-1,3-1
16,Sat,2020-10-17,CRB,Operário-PR,4-1,1-1
16,Sat,2020-10-17,Brasil de Pelotas RS,Figueirense SC,0-0,
16,Sun,2020-10-18,Paraná Clube,Sampaio Corrêa MA,0-0,
17,Tue,2020-10-20,América-MG,Brasil de Pelotas RS,3-1,2-1
17,Tue,2020-10-20,CSA AL,Botafogo-SP,1-0,0-0
17,Tue,2020-10-20,Oeste SP,Náutico PE,0-1,0-0
17,Tue,2020-10-20,Juventude-RS,Avaí,3-0,1-0
17,Tue,2020-10-20,Ponte Preta,Chapecoense,0-5,0-2
17,Tue,2020-10-20,Operário-PR,Cruzeiro,0-1,0-0
17,Wed,2020-10-21,Figueirense SC,CRB,2-0,1-0
17,Wed,2020-10-21,Sampaio Corrêa MA,Confiança SE,1-3,0-2
17,Wed,2020-10-21,Cuiabá,Paraná Clube,3-3,1-1
17,Thu,2020-10-22,Vitória,Guarani SP,1-1,1-0
18,Fri,2020-10-23,Brasil de Pelotas RS,CSA AL,1-1,1-1
18,Fri,2020-10-23,Chapecoense,Operário-PR,1-0,0-0
18,Sat,2020-10-24,CRB,Ponte Preta,1-0,1-0
18,Sat,2020-10-24,Sampaio Corrêa MA,Cuiabá,3-0,2-0
18,Sat,2020-10-24,América-MG,Confiança SE,2-1,1-0
18,Sun,2020-10-25,Náutico PE,Cruzeiro,1-1,1-0
18,Sun,2020-10-25,Figueirense SC,Juventude-RS,1-1,0-1
18,Sun,2020-10-25,Guarani SP,Avaí,2-1,1-0
18,Sun,2020-10-25,Botafogo-SP,Vitória,2-1,1-0
18,Mon,2020-10-26,Paraná Clube,Oeste SP,4-0,1-0
19,Fri,2020-10-30,Vitória,Brasil de Pelotas RS,0-0,
19,Fri,2020-10-30,Cruzeiro,Paraná Clube,2-0,2-0
19,Sat,2020-10-31,Oeste SP,Sampaio Corrêa MA,0-3,0-2
19,Sat,2020-10-31,Confiança SE,Chapecoense,0-2,0-1
19,Sat,2020-10-31,Avaí,América-MG,1-0,0-0
19,Sat,2020-10-31,Operário-PR,Botafogo-SP,0-0,
19,Sat,2020-10-31,CSA AL,Náutico PE,3-1,2-1
19,Sat,2020-10-31,Cuiabá,CRB,3-0,0-0
19,Sun,2020-11-01,Juventude-RS,Guarani SP,1-0,1-0
19,Mon,2020-11-02,Ponte Preta,Figueirense SC,2-1,0-1
20,Fri,2020-11-06,Guarani SP,CSA AL,2-1,1-1
20,Fri,2020-11-06,Botafogo-SP,Cruzeiro,0-1,0-0
20,Fri,2020-11-06,Náutico PE,Avaí,2-2,0-1
20,Fri,2020-11-06,Paraná Clube,Confiança SE,1-1,0-0
20,Sat,2020-11-07,Brasil de Pelotas RS,Cuiabá,3-0,2-0
20,Sat,2020-11-07,Figueirense SC,Operário-PR,0-1,0-0
20,Sat,2020-11-07,América-MG,Ponte Preta,1-1,1-0
20,Sat,2020-11-07,Chapecoense,Oeste SP,0-0,
20,Sun,2020-11-08,Sampaio Corrêa MA,Vitória,2-1,0-1
20,Sun,2020-11-08,CRB,Juventude-RS,0-1,0-0
21,Mon,2020-11-09,Cruzeiro,Guarani SP,3-3,2-2
21,Tue,2020-11-10,CSA AL,Chapecoense,0-1,0-0
21,Tue,2020-11-10,Confiança SE,Botafogo-SP,1-0,0-0
21,Thu,2020-11-12,Vitória,Figueirense SC,3-0,2-0
21,Fri,2020-11-13,Ponte Preta,Brasil de Pelotas RS,1-1,1-1
21,Fri,2020-11-13,Operário-PR,Náutico PE,3-1,1-0
21,Fri,2020-11-13,Avaí,Paraná Clube,2-1,1-1
21,Fri,2020-11-13,Oeste SP,CRB,1-2,0-1
21,Sat,2020-11-14,Juventude-RS,Sampaio Corrêa MA,2-3,1-2
21,Sat,2020-11-14,Cuiabá,América-MG,0-0,
22,Fri,2020-11-20,Avaí,Confiança SE,1-0,1-0
22,Fri,2020-11-20,Vitória,Ponte Preta,0-0,
22,Fri,2020-11-20,Guarani SP,Botafogo-SP,2-1,1-1
22,Fri,2020-11-20,Juventude-RS,Paraná Clube,5-0,3-0
22,Fri,2020-11-20,Sampaio Corrêa MA,Chapecoense,1-3,1-1
22,Fri,2020-11-20,Cruzeiro,Figueirense SC,1-1,1-1
22,Sat,2020-11-21,Oeste SP,Brasil de Pelotas RS,2-1,2-0
22,Sat,2020-11-21,Operário-PR,América-MG,0-1,0-1
22,Sat,2020-11-21,CRB,Náutico PE,2-1,1-0
22,Sat,2020-11-21,Cuiabá,CSA AL,0-1,0-1
23,Mon,2020-11-23,Figueirense SC,Sampaio Corrêa MA,1-2,1-0
23,Mon,2020-11-23,Botafogo-SP,Avaí,0-1,0-1
23,Tue,2020-11-24,Paraná Clube,Guarani SP,1-2,0-1
23,Tue,2020-11-24,CSA AL,Operário-PR,1-0,0-0
23,Tue,2020-11-24,Ponte Preta,Oeste SP,1-0,0-0
23,Tue,2020-11-24,Confiança SE,Cuiabá,2-0,0-0
23,Tue,2020-11-24,América-MG,Juventude-RS,2-1,2-1
23,Tue,2020-11-24,Brasil de Pelotas RS,CRB,2-1,0-0
23,Tue,2020-11-24,Chapecoense,Cruzeiro,0-1,0-0
23,Wed,2020-11-25,Náutico PE,Vitória,0-0,
24,Thu,2020-11-26,Figueirense SC,Botafogo-SP,0-0,
24,Fri,2020-11-27,Oeste SP,América-MG,1-1,1-1
24,Fri,2020-11-27,Operário-PR,Paraná Clube,1-0,0-0
24,Fri,2020-11-27,Sampaio Corrêa MA,Brasil de Pelotas RS,0-1,0-0
24,Fri,2020-11-27,Cruzeiro,Confiança SE,1-2,0-2
24,Fri,2020-11-27,Cuiabá,Avaí,2-1,1-0
24,Sat,2020-11-28,CSA AL,Ponte Preta,2-1,0-1
24,Sat,2020-11-28,Vitória,CRB,2-1,2-1
24,Sat,2020-11-28,Guarani SP,Chapecoense,2-0,2-0
24,Sat,2020-11-28,Juventude-RS,Náutico PE,1-0,0-0
25,Mon,2020-11-30,Brasil de Pelotas RS,Operário-PR,0-0,
25,Mon,2020-11-30,Avaí,Oeste SP,0-3,0-0
25,Tue,2020-12-01,Chapecoense,Cuiabá,1-0,0-0
25,Tue,2020-12-01,CRB,CSA AL,0-0,
25,Tue,2020-12-01,Náutico PE,Guarani SP,2-0,1-0
25,Tue,2020-12-01,Confiança SE,Figueirense SC,1-1,1-0
25,Tue,2020-12-01,Ponte Preta,Sampaio Corrêa MA,1-1,0-1
25,Tue,2020-12-01,Paraná Clube,Vitória,1-4,0-1
25,Wed,2020-12-02,Botafogo-SP,Juventude-RS,1-1,0-0
25,Wed,2020-12-02,América-MG,Cruzeiro,1-2,0-1
26,Thu,2020-12-03,Operário-PR,Avaí,1-1,0-0
26,Fri,2020-12-04,Oeste SP,Guarani SP,0-1,0-0
26,Fri,2020-12-04,Vitória,Confiança SE,2-3,1-1
26,Fri,2020-12-04,Ponte Preta,Paraná Clube,2-1,1-1
26,Sat,2020-12-05,Juventude-RS,Chapecoense,1-1,0-0
26,Sat,2020-12-05,CSA AL,América-MG,0-1,0-1
26,Sat,2020-12-05,Sampaio Corrêa MA,CRB,3-0,2-0
26,Sat,2020-12-05,Cruzeiro,Brasil de Pelotas RS,4-1,3-1
26,Sat,2020-12-05,Cuiabá,Botafogo-SP,2-0,0-0
26,Sun,2020-12-06,Figueirense SC,Náutico PE,2-0,0-0
27,Tue,2020-12-08,Juventude-RS,Oeste SP,2-2,1-1
27,Tue,2020-12-08,Guarani SP,Operário-PR,3-0,3-0
27,Tue,2020-12-08,América-MG,Sampaio Corrêa MA,2-1,1-1
27,Tue,2020-12-08,Botafogo-SP,Ponte Preta,2-1,1-0
27,Tue,2020-12-08,Avaí,Chapecoense,0-2,0-1
27,Tue,2020-12-08,CRB,Cruzeiro,0-0,
27,Tue,2020-12-08,Confiança SE,CSA AL,1-5,1-2
27,Tue,2020-12-08,Cuiabá,Vitória,3-3,1-1
27,Wed,2020-12-09,Paraná Clube,Figueirense SC,0-2,0-0
27,Thu,2020-12-10,Náutico PE,Brasil de Pelotas RS,1-0,1-0
28,Fri,2020-12-11,Operário-PR,Sampaio Corrêa MA,1-1,1-0
28,Fri,2020-12-11,CSA AL,Oeste SP,2-1,2-0
28,Fri,2020-12-11,Ponte Preta,Avaí,1-2,1-1
28,Fri,2020-12-11,Vitória,Cruzeiro,0-1,0-1
28,Sat,2020-12-12,Figueirense SC,Cuiabá,1-0,0-0
28,Sat,2020-12-12,América-MG,Paraná Clube,1-0,0-0
28,Sat,2020-12-12,Confiança SE,Juventude-RS,0-1,0-1
28,Sat,2020-12-12,Chapecoense,CRB,3-2,2-0
28,Sun,2020-12-13,Botafogo-SP,Náutico PE,1-1,1-0
28,Sun,2020-12-13,Brasil de Pelotas RS,Guarani SP,3-1,1-0
29,Mon,2020-12-14,Operário-PR,Ponte Preta,1-0,1-0
29,Tue,2020-12-15,Oeste SP,Cuiabá,0-2,0-1
29,Tue,2020-12-15,Sampaio Corrêa MA,Avaí,0-1,0-1
29,Tue,2020-12-15,Cruzeiro,CSA AL,1-1,0-1
29,Tue,2020-12-15,Vitória,Juventude-RS,1-0,1-0
29,Wed,2020-12-16,Brasil de Pelotas RS,Botafogo-SP,0-0,
29,Wed,2020-12-16,Guarani SP,Confiança SE,1-0,1-0
29,Wed,2020-12-16,Chapecoense,Náutico PE,0-0,
29,Thu,2020-12-17,Figueirense SC,América-MG,1-2,1-1
29,Thu,2020-12-17,CRB,Paraná Clube,0-2,0-1
30,Fri,2020-12-18,Oeste SP,Vitória,2-1,1-0
30,Fri,2020-12-18,Juventude-RS,CSA AL,1-0,1-0
30,Fri,2020-12-18,Avaí,Cruzeiro,1-1,0-1
30,Fri,2020-12-18,Cuiabá,Operário-PR,2-0,1-0
30,Sat,2020-12-19,Náutico PE,Sampaio Corrêa MA,1-0,0-0
30,Sat,2020-12-19,Confiança SE,Ponte Preta,1-2,1-1
30,Sun,2020-12-20,América-MG,Chapecoense,2-2,0-1
30,Sun,2020-12-20,CRB,Botafogo-SP,1-0,0-0
30,Sun,2020-12-20,Guarani SP,Figueirense SC,2-2,2-1
30,Mon,2020-12-21,Paraná Clube,Brasil de Pelotas RS,0-1,0-0
31,Tue,2020-12-22,Operário-PR,Juventude-RS,3-0,1-0
31,Tue,2020-12-22,CSA AL,Vitória,3-0,2-0
31,Tue,2020-12-22,Ponte Preta,Cruzeiro,2-1,0-1
31,Tue,2020-12-22,Náutico PE,Cuiabá,2-0,0-0
31,Wed,2020-12-23,Sampaio Corrêa MA,Guarani SP,0-1,0-0
31,Wed,2020-12-23,Botafogo-SP,Oeste SP,1-1,1-0
31,Sat,2020-12-26,Figueirense SC,Avaí,2-0,2-0
31,Sat,2020-12-26,América-MG,CRB,1-0,1-0
31,Mon,2020-12-28,Brasil de Pelotas RS,Confiança SE,1-0,1-0
31,Mon,2020-12-28,Chapecoense,Paraná Clube,2-0,2-0
32,Tue,2020-12-29,Avaí,CRB,0-1,0-0
32,Tue,2020-12-29,Cruzeiro,Cuiabá,0-0,
32,Wed,2020-12-30,Juventude-RS,Ponte Preta,2-1,0-0
32,Sat,2021-01-02,CSA AL,Sampaio Corrêa MA,2-1,0-0
32,Sat,2021-01-02,Oeste SP,Figueirense SC,2-1,2-0
32,Sat,2021-01-02,Guarani SP,América-MG,0-1,0-1
32,Sun,2021-01-03,Chapecoense,Brasil de Pelotas RS,0-0,
32,Sun,2021-01-03,Vitória,Operário-PR,1-1,1-1
32,Mon,2021-01-04,Paraná Clube,Botafogo-SP,1-1,0-1
32,Mon,2021-01-04,Confiança SE,Náutico PE,2-0,0-0
33,Tue,2021-01-05,Guarani SP,Ponte Preta,1-1,0-1
33,Tue,2021-01-05,Cuiabá,Juventude-RS,1-0,1-0
33,Fri,2021-01-08,Brasil de Pelotas RS,Avaí,0-1,0-0
33,Fri,2021-01-08,CRB,Confiança SE,2-0,0-0
33,Fri,2021-01-08,Operário-PR,Oeste SP,2-0,0-0
33,Fri,2021-01-08,Náutico PE,Paraná Clube,2-1,1-1
33,Fri,2021-01-08,Figueirense SC,CSA AL,0-0,
33,Fri,2021-01-08,Sampaio Corrêa MA,Cruzeiro,0-1,0-1
33,Sat,2021-01-09,América-MG,Vitória,4-0,2-0
33,Sat,2021-01-09,Botafogo-SP,Chapecoense,3-0,2-0
34,Mon,2021-01-11,Ponte Preta,Cuiabá,2-2,1-0
34,Mon,2021-01-11,CRB,Guarani SP,2-0,0-0
34,Mon,2021-01-11,Confiança SE,Operário-PR,1-2,1-0
34,Tue,2021-01-12,Botafogo-SP,Sampaio Corrêa MA,2-1,0-1
34,Tue,2021-01-12,Paraná Clube,CSA AL,2-0,2-0
34,Tue,2021-01-12,Brasil de Pelotas RS,Juventude-RS,2-1,2-1
34,Tue,2021-01-12,Náutico PE,América-MG,0-0,
34,Tue,2021-01-12,Chapecoense,Figueirense SC,2-1,1-0
34,Wed,2021-01-13,Avaí,Vitória,2-2,1-0
34,Wed,2021-01-13,Cruzeiro,Oeste SP,0-1,0-1
35,Thu,2021-01-14,Operário-PR,CRB,3-2,1-1
35,Thu,2021-01-14,Cuiabá,Guarani SP,4-0,2-0
35,Fri,2021-01-15,Figueirense SC,Brasil de Pelotas RS,3-0,3-0
35,Fri,2021-01-15,Sampaio Corrêa MA,Paraná Clube,2-1,1-0
35,Fri,2021-01-15,América-MG,Botafogo-SP,1-1,0-1
35,Sat,2021-01-16,CSA AL,Avaí,1-1,1-0
35,Sat,2021-01-16,Juventude-RS,Cruzeiro,1-0,1-0
35,Sat,2021-01-16,Oeste SP,Confiança SE,0-1,0-1
35,Sun,2021-01-17,Ponte Preta,Náutico PE,2-0,2-0
35,Sun,2021-01-17,Vitória,Chapecoense,0-0,
36,Tue,2021-01-19,Brasil de Pelotas RS,América-MG,0-0,
36,Tue,2021-01-19,Avaí,Juventude-RS,5-2,4-2
36,Tue,2021-01-19,CRB,Figueirense SC,5-1,3-0
36,Tue,2021-01-19,Botafogo-SP,CSA AL,1-3,0-1
36,Tue,2021-01-19,Confiança SE,Sampaio Corrêa MA,0-1,0-0
36,Tue,2021-01-19,Paraná Clube,Cuiabá,0-2,0-1
36,Wed,2021-01-20,Guarani SP,Vitória,1-2,1-1
36,Wed,2021-01-20,Náutico PE,Oeste SP,4-1,3-0
36,Wed,2021-01-20,Cruzeiro,Operário-PR,2-1,1-0
36,Thu,2021-01-21,Chapecoense,Ponte Preta,1-0,0-0
37,Fri,2021-01-22,Juventude-RS,Figueirense SC,2-1,0-0
37,Fri,2021-01-22,CSA AL,Brasil de Pelotas RS,1-1,0-1
37,Fri,2021-01-22,Cuiabá,Sampaio Corrêa MA,1-3,0-2
37,Sat,2021-01-23,Confiança SE,América-MG,0-0,
37,Sat,2021-01-23,Avaí,Guarani SP,2-1,1-0
37,Sun,2021-01-24,Cruzeiro,Náutico PE,0-0,
37,Sun,2021-01-24,Ponte Preta,CRB,3-1,2-0
37,Mon,2021-01-25,Operário-PR,Chapecoense,2-0,1-0
37,Tue,2021-01-26,Oeste SP,Paraná Clube,1-0,0-0
37,Tue,2021-01-26,Vitória,Botafogo-SP,1-0,0-0
38,Fri,2021-01-29,Figueirense SC,Ponte Preta,2-7,1-4
38,Fri,2021-01-29,Sampaio Corrêa MA,Oeste SP,1-0,0-0
38,Fri,2021-01-29,CRB,Cuiabá,4-1,2-0
38,Fri,2021-01-29,Botafogo-SP,Operário-PR,0-1,0-1
38,Fri,2021-01-29,América-MG,Avaí,2-1,2-0
38,Fri,2021-01-29,Guarani SP,Juventude-RS,0-1,0-1
38,Fri,2021-01-29,Paraná Clube,Cruzeiro,0-0,
38,Fri,2021-01-29,Brasil de Pelotas RS,Vitória,0-1,0-0
38,Fri,2021-01-29,Náutico PE,CSA AL,1-1,1-0
38,Fri,2021-01-29,Chapecoense,Confiança SE,3-1,1-0
