Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2001-07-28,Bayer Leverkusen,Wolfsburg,2-1,1-0,,2,1,H,1,0,H,13,4,7,2,6,15,11,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,2001-07-28,Borussia Dortmund,1. FC Nurnberg,2-0,1-0,,2,0,H,1,0,H,16,4,10,1,15,17,5,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,2001-07-28,Borussia Monchengladbach,Bayern de Munique,1-0,1-0,,1,0,H,1,0,H,15,10,4,3,19,25,5,7,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,2001-07-28,Energie Cottbus,Hamburgo,1-0,0-0,,1,0,H,0,0,D,11,6,2,1,24,23,6,3,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,2001-07-28,Freiburg,Werder Bremen,3-0,0-0,,3,0,H,0,0,D,11,13,5,3,11,12,9,5,1,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,2001-07-28,Munich 1860,1. FC Kaiserslautern,0-4,0-0,,0,4,A,0,0,D,8,7,2,5,17,20,7,4,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,2001-07-28,VfB Stuttgart,1. FC Köln,0-0,0-0,,0,0,D,0,0,D,16,9,6,2,19,22,4,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,2001-07-29,St Pauli,Hertha Berlin,0-0,0-0,,0,0,D,0,0,D,9,12,4,4,20,24,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,2001-08-04,1. FC Köln,Munich 1860,2-0,0-0,,2,0,H,0,0,D,12,4,7,2,10,8,5,3,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sat,2001-08-04,Bayern de Munique,FC Schalke 04,3-0,3-0,,3,0,H,3,0,H,15,6,9,3,13,17,4,6,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
