Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Fri,2007-08-10,VfB Stuttgart,FC Schalke 04,2-2,0-1,,2,2,D,0,1,A,16,10,7,4,19,23,9,0,4,3,0,0,,,,2.3,3.18,2.92,2.55,3.3,3.2,2.3,3.18,2.92,2.01,1.73,,,2.01,1.73,,,,2.3,3.18,2.92,2.55,3.3,3.2,2.3,3.18,2.92
1,Sat,2007-08-11,Bayer Leverkusen,Energie Cottbus,0-0,0-0,,0,0,D,0,0,D,21,10,7,5,21,16,7,2,3,3,0,0,,,,1.55,3.67,5.63,1.63,4.0,6.15,1.55,3.67,5.63,1.65,2.1,,,1.65,2.1,,,,1.55,3.67,5.63,1.63,4.0,6.15,1.55,3.67,5.63
1,Sat,2007-08-11,Bayern de Munique,Hansa Rostock,3-0,1-0,,3,0,H,1,0,H,27,6,13,0,14,13,4,1,0,3,0,0,,,,1.18,5.89,13.4,1.2,6.8,21.0,1.18,5.89,13.4,1.5,2.42,,,1.5,2.42,,,,1.18,5.89,13.4,1.2,6.8,21.0,1.18,5.89,13.4
1,Sat,2007-08-11,Eintracht Frankfurt,Hertha Berlin,1-0,1-0,,1,0,H,1,0,H,19,10,5,3,13,13,6,5,2,1,0,0,,,,2.33,3.18,2.86,2.5,3.3,3.3,2.33,3.18,2.86,1.86,1.88,,,1.86,1.88,,,,2.33,3.18,2.86,2.5,3.3,3.3,2.33,3.18,2.86
1,Sat,2007-08-11,Hannover 96,Hamburgo,0-1,0-1,,0,1,A,0,1,A,10,14,2,8,20,18,6,4,3,1,0,0,,,,2.55,3.17,2.6,2.8,3.25,2.85,2.55,3.17,2.6,1.94,1.77,,,1.94,1.77,,,,2.55,3.17,2.6,2.8,3.25,2.85,2.55,3.17,2.6
1,Sat,2007-08-11,VfL Bochum,Werder Bremen,2-2,0-2,,2,2,D,0,2,A,17,20,4,9,15,17,7,6,1,2,0,0,,,,3.44,3.24,1.99,3.75,3.4,2.22,3.44,3.24,1.99,1.63,2.13,,,1.63,2.13,,,,3.44,3.24,1.99,3.75,3.4,2.22,3.44,3.24,1.99
1,Sat,2007-08-11,Wolfsburg,Arminia Bielefeld,1-3,0-1,,1,3,A,0,1,A,13,13,4,8,14,3,7,7,1,0,0,0,,,,1.86,3.27,3.9,2.05,3.4,4.45,1.86,3.27,3.9,1.89,1.85,,,1.89,1.85,,,,1.86,3.27,3.9,2.05,3.4,4.45,1.86,3.27,3.9
1,Sun,2007-08-12,1. FC Nurnberg,Karlsruher SC,0-2,0-1,,0,2,A,0,1,A,19,11,7,7,17,22,2,4,1,2,0,0,,,,1.79,3.31,4.26,1.9,3.6,5.2,1.79,3.31,4.26,1.85,1.89,,,1.85,1.89,,,,1.79,3.31,4.26,1.9,3.6,5.2,1.79,3.31,4.26
1,Sun,2007-08-12,Borussia Dortmund,MSV Duisburg,1-3,0-1,,1,3,A,0,1,A,12,7,4,4,19,34,6,2,3,4,0,0,,,,1.56,3.66,5.56,1.65,4.0,6.75,1.56,3.66,5.56,1.81,1.94,,,1.81,1.94,,,,1.56,3.66,5.56,1.65,4.0,6.75,1.56,3.66,5.56
2,Fri,2007-08-17,Karlsruher SC,Hannover 96,1-2,1-0,,1,2,A,1,0,H,6,10,1,3,25,17,4,3,3,5,0,0,,,,2.36,3.23,2.81,2.57,3.4,3.05,2.36,3.23,2.81,1.89,1.85,,,1.89,1.85,,,,2.36,3.23,2.81,2.57,3.4,3.05,2.36,3.23,2.81
