Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2015-08-15,Augsburg,Hertha Berlin,0-1,0-0,,0,1,A,0,0,D,20,11,3,4,20,22,7,4,1,2,1,1,2.04,3.43,4.2,,,,,,,2.0,3.4,3.9,,,,,,,2.13,3.43,3.87,,,,,,,,,
1,Sat,2015-08-15,Bayer Leverkusen,Hoffenheim,2-1,1-1,,2,1,H,1,1,D,25,6,9,2,12,18,13,5,1,0,0,0,1.52,4.7,6.76,,,,,,,1.5,4.33,6.5,,,,,,,1.48,4.84,7.28,,,,,,,,,
1,Sat,2015-08-15,Borussia Dortmund,Borussia Monchengladbach,4-0,3-0,,4,0,H,3,0,H,17,5,7,1,13,14,3,5,0,1,0,0,1.73,4.0,5.21,,,,,,,1.73,3.75,5.0,,,,,,,1.63,4.24,5.85,,,,,,,,,
1,Sat,2015-08-15,Mainz 05,FC Ingolstadt 04,0-1,0-0,,0,1,A,0,0,D,9,14,3,5,20,15,6,2,2,3,0,0,2.03,3.54,4.08,,,,,,,2.05,3.4,3.75,,,,,,,1.97,3.63,4.2,,,,,,,,,
1,Sat,2015-08-15,SV Darmstadt 98,Hannover 96,2-2,1-0,,2,2,D,1,0,H,11,14,4,5,21,22,5,9,1,2,0,0,2.56,3.35,3.02,,,,,,,2.5,3.3,2.9,,,,,,,2.7,3.28,2.9,,,,,,,,,
1,Sat,2015-08-15,Werder Bremen,FC Schalke 04,0-3,0-1,,0,3,A,0,1,A,15,16,2,5,7,16,5,6,0,2,0,0,3.1,3.62,2.37,,,,,,,3.0,3.4,2.38,,,,,,,3.22,3.74,2.26,,,,,,,,,
1,Sun,2015-08-16,VfB Stuttgart,1. FC Köln,1-3,0-0,,1,3,A,0,0,D,28,9,8,5,13,8,13,3,3,2,0,0,2.06,3.54,3.96,,,,,,,2.05,3.3,3.8,,,,,,,2.07,3.67,3.77,,,,,,,,,
1,Sun,2015-08-16,Wolfsburg,Eintracht Frankfurt,2-1,2-1,,2,1,H,2,1,H,5,13,3,6,14,19,7,3,1,1,0,0,1.48,5.0,6.95,,,,,,,1.44,4.75,7.0,,,,,,,1.44,5.27,7.29,,,,,,,,,
2,Fri,2015-08-21,Hertha Berlin,Werder Bremen,1-1,1-1,,1,1,D,1,1,D,10,9,2,3,11,16,6,2,0,1,0,0,2.11,3.49,3.86,,,,,,,2.05,3.5,3.6,,,,,,,2.1,3.54,3.82,,,,,,,,,
2,Sat,2015-08-22,1. FC Köln,Wolfsburg,1-1,1-0,,1,1,D,1,0,H,9,15,6,7,15,11,2,4,2,1,0,0,4.4,3.77,1.89,,,,,,,4.2,3.8,1.83,,,,,,,3.45,3.67,2.19,,,,,,,,,
2,Sat,2015-08-22,Eintracht Frankfurt,Augsburg,1-1,0-1,,1,1,D,0,1,A,11,14,3,4,17,21,7,4,2,3,0,0,2.23,3.55,3.44,,,,,,,2.25,3.4,3.25,,,,,,,2.3,3.52,3.33,,,,,,,,,
2,Sat,2015-08-22,FC Schalke 04,SV Darmstadt 98,1-1,0-1,,1,1,D,0,1,A,21,9,5,3,16,18,6,6,1,2,0,0,1.45,4.91,7.93,,,,,,,1.44,4.5,7.5,,,,,,,1.5,4.59,7.5,,,,,,,,,
2,Sat,2015-08-22,Hamburgo,VfB Stuttgart,3-2,1-2,,3,2,H,1,2,A,14,12,5,4,18,22,0,5,3,3,0,1,2.99,3.52,2.49,,,,,,,2.88,3.5,2.4,,,,,,,2.87,3.58,2.55,,,,,,,,,
2,Sat,2015-08-22,Hannover 96,Bayer Leverkusen,0-1,0-1,,0,1,A,0,1,A,6,11,3,4,15,21,3,8,0,0,0,0,4.65,3.88,1.83,,,,,,,4.2,3.75,1.83,,,,,,,4.65,3.85,1.83,,,,,,,,,
2,Sat,2015-08-22,Hoffenheim,Bayern de Munique,1-2,1-1,,1,2,A,1,1,D,2,5,1,2,7,2,1,2,0,0,0,0,10.19,6.23,1.31,,,,,,,9.5,6.0,1.25,,,,,,,14.58,7.11,1.23,,,,,,,,,
2,Sun,2015-08-23,Borussia Monchengladbach,Mainz 05,1-2,0-1,,1,2,A,0,1,A,15,13,6,4,12,12,3,0,2,1,0,0,1.71,4.04,5.36,,,,,,,1.67,4.0,5.0,,,,,,,1.81,3.81,4.9,,,,,,,,,
2,Sun,2015-08-23,FC Ingolstadt 04,Borussia Dortmund,0-4,0-0,,0,4,A,0,0,D,3,18,2,8,18,16,1,4,2,3,0,0,7.27,4.61,1.5,,,,,,,7.0,4.5,1.45,,,,,,,7.15,4.54,1.52,,,,,,,,,
3,Fri,2015-08-28,Wolfsburg,FC Schalke 04,3-0,1-0,,3,0,H,1,0,H,9,12,5,1,12,16,2,3,1,2,0,0,2.02,3.8,3.81,,,,,,,2.0,3.8,3.5,,,,,,,2.13,3.71,3.55,,,,,,,,,
