Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Fri,2013-08-09,Bayern de Munique,Borussia Monchengladbach,3-1,2-1,,3,1,H,2,1,H,26,11,9,4,12,11,6,4,1,3,0,0,1.14,10.08,21.46,,,,,,,1.13,8.5,19.0,,,,,,,1.15,9.02,22.5,,,,,,,,,
1,Sat,2013-08-10,Augsburg,Borussia Dortmund,0-4,0-1,,0,4,A,0,1,A,11,13,4,9,18,12,5,6,2,0,0,0,8.25,4.69,1.46,,,,,,,7.0,4.33,1.44,,,,,,,6.48,4.25,1.58,,,,,,,,,
1,Sat,2013-08-10,Bayer Leverkusen,Freiburg,3-1,1-1,,3,1,H,1,1,D,18,8,6,3,11,16,5,2,2,2,0,0,1.46,4.81,7.89,,,,,,,1.44,4.5,6.5,,,,,,,1.51,4.51,7.41,,,,,,,,,
1,Sat,2013-08-10,Eintracht Braunschweig,Werder Bremen,0-1,0-0,,0,1,A,0,0,D,13,12,3,4,10,18,2,7,1,0,0,0,2.89,3.57,2.54,,,,,,,2.7,3.4,2.5,,,,,,,3.03,3.42,2.5,,,,,,,,,
1,Sat,2013-08-10,Hannover 96,Wolfsburg,2-0,1-0,,2,0,H,1,0,H,20,15,8,4,28,11,7,2,4,0,0,2,2.84,3.5,2.61,,,,,,,2.6,3.4,2.6,,,,,,,3.34,3.46,2.31,,,,,,,,,
1,Sat,2013-08-10,Hertha Berlin,Eintracht Frankfurt,6-1,2-1,,6,1,H,2,1,H,16,10,9,4,19,18,5,4,0,2,0,0,2.38,3.52,3.16,,,,,,,2.2,3.4,3.2,,,,,,,2.59,3.3,3.02,,,,,,,,,
1,Sat,2013-08-10,Hoffenheim,1. FC Nurnberg,2-2,1-0,,2,2,D,1,0,H,23,12,8,5,17,17,6,9,1,4,0,0,2.11,3.51,3.83,,,,,,,2.1,3.3,3.5,,,,,,,2.12,3.36,3.93,,,,,,,,,
1,Sun,2013-08-11,FC Schalke 04,Hamburgo,3-3,2-2,,3,3,D,2,2,D,19,16,8,6,15,11,3,7,1,2,0,0,1.48,4.86,7.2,,,,,,,1.44,4.33,7.0,,,,,,,1.46,4.86,7.67,,,,,,,,,
1,Sun,2013-08-11,Mainz 05,VfB Stuttgart,3-2,1-1,,3,2,H,1,1,D,9,15,7,10,15,13,2,8,2,4,0,0,2.47,3.46,3.07,,,,,,,2.4,3.4,2.8,,,,,,,2.13,3.4,3.9,,,,,,,,,
2,Sat,2013-08-17,Borussia Monchengladbach,Hannover 96,3-0,1-0,,3,0,H,1,0,H,17,16,8,4,9,19,1,3,1,4,0,0,1.85,3.77,4.7,,,,,,,1.83,3.5,4.33,,,,,,,1.8,3.89,4.83,,,,,,,,,
