Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2010-08-21,1. FC Köln,1. FC Kaiserslautern,1-3,1-0,,1,3,A,1,0,H,10,17,4,6,10,25,5,6,1,2,1,0,,,,,,,,,,2.1,3.4,3.4,,,,,,,,,,,,,,,,,,
1,Sat,2010-08-21,Borussia Monchengladbach,1. FC Nurnberg,1-1,1-1,,1,1,D,1,1,D,12,10,5,5,15,18,6,5,1,1,0,0,,,,,,,,,,1.91,3.4,4.0,,,,,,,,,,,,,,,,,,
1,Sat,2010-08-21,Freiburg,FC St. Pauli,1-3,0-0,,1,3,A,0,0,D,9,17,3,7,12,13,3,6,0,0,0,0,,,,,,,,,,2.2,3.3,3.25,,,,,,,,,,,,,,,,,,
1,Sat,2010-08-21,Hamburgo,FC Schalke 04,2-1,0-0,,2,1,H,0,0,D,18,13,6,4,11,17,7,4,2,0,0,1,,,,,,,,,,2.38,3.4,2.88,,,,,,,,,,,,,,,,,,
1,Sat,2010-08-21,Hannover 96,Eintracht Frankfurt,2-1,1-1,,2,1,H,1,1,D,13,17,7,3,9,14,2,6,0,1,0,0,,,,,,,,,,2.6,3.25,2.7,,,,,,,,,,,,,,,,,,
1,Sat,2010-08-21,Hoffenheim,Werder Bremen,4-1,4-1,,4,1,H,4,1,H,10,10,7,2,24,16,5,5,1,2,0,0,,,,,,,,,,2.88,3.4,2.38,,,,,,,,,,,,,,,,,,
1,Sun,2010-08-22,Borussia Dortmund,Bayer Leverkusen,0-2,0-2,,0,2,A,0,2,A,14,15,6,4,20,13,8,1,0,0,0,0,,,,,,,,,,2.38,3.4,2.88,,,,,,,,,,,,,,,,,,
1,Sun,2010-08-22,Mainz 05,VfB Stuttgart,2-0,1-0,,2,0,H,1,0,H,17,14,6,5,16,13,5,4,4,1,0,0,,,,,,,,,,3.1,3.4,2.25,,,,,,,,,,,,,,,,,,
2,Fri,2010-08-27,1. FC Kaiserslautern,Bayern de Munique,2-0,2-0,,2,0,H,2,0,H,11,20,2,3,24,13,7,7,0,1,1,0,,,,,,,,,,7.0,4.33,1.44,,,,,,,,,,,,,,,,,,
2,Sat,2010-08-28,1. FC Nurnberg,Freiburg,1-2,1-1,,1,2,A,1,1,D,17,5,4,3,12,28,4,2,2,1,0,0,,,,,,,,,,1.91,3.4,4.0,,,,,,,,,,,,,,,,,,
2,Sat,2010-08-28,Eintracht Frankfurt,Hamburgo,1-3,1-0,,1,3,A,1,0,H,12,14,7,4,12,12,4,6,2,1,0,0,,,,,,,,,,3.1,3.5,2.2,,,,,,,,,,,,,,,,,,
2,Sat,2010-08-28,FC Schalke 04,Hannover 96,1-2,0-1,,1,2,A,0,1,A,15,11,5,4,10,22,15,1,2,2,0,0,,,,,,,,,,1.33,4.75,10.0,,,,,,,,,,,,,,,,,,
2,Sat,2010-08-28,FC St. Pauli,Hoffenheim,0-1,0-0,,0,1,A,0,0,D,12,8,4,3,16,16,5,9,2,0,0,0,,,,,,,,,,3.2,3.4,2.2,,,,,,,,,,,,,,,,,,
2,Sat,2010-08-28,Werder Bremen,1. FC Köln,4-2,2-1,,4,2,H,2,1,H,17,11,9,5,14,18,6,7,1,2,0,0,,,,,,,,,,1.4,4.75,7.0,,,,,,,,,,,,,,,,,,
2,Sat,2010-08-28,Wolfsburg,Mainz 05,3-4,3-1,,3,4,A,3,1,H,8,13,4,4,11,19,5,5,3,3,0,0,,,,,,,,,,1.57,4.0,5.5,,,,,,,,,,,,,,,,,,
2,Sun,2010-08-29,Bayer Leverkusen,Borussia Monchengladbach,3-6,1-3,,3,6,A,1,3,A,12,16,6,10,12,11,4,8,1,1,0,0,,,,,,,,,,1.36,4.75,8.0,,,,,,,,,,,,,,,,,,
2,Sun,2010-08-29,VfB Stuttgart,Borussia Dortmund,1-3,0-3,,1,3,A,0,3,A,11,16,5,9,16,18,7,3,0,2,0,0,,,,,,,,,,2.2,3.3,3.25,,,,,,,,,,,,,,,,,,
3,Fri,2010-09-10,Hoffenheim,FC Schalke 04,2-0,1-0,,2,0,H,1,0,H,23,14,8,5,18,16,3,6,1,1,0,0,,,,,,,,,,2.4,3.3,2.88,,,,,,,,,,,,,,,,,,
3,Sat,2010-09-11,Bayern de Munique,Werder Bremen,0-0,0-0,,0,0,D,0,0,D,14,13,7,3,14,13,11,4,0,0,0,0,,,,,,,,,,1.57,4.0,5.5,,,,,,,,,,,,,,,,,,
3,Sat,2010-09-11,Borussia Dortmund,Wolfsburg,2-0,0-0,,2,0,H,0,0,D,20,6,10,1,18,23,4,0,2,3,0,0,,,,,,,,,,2.1,3.5,3.25,,,,,,,,,,,,,,,,,,
3,Sat,2010-09-11,Borussia Monchengladbach,Eintracht Frankfurt,0-4,0-2,,0,4,A,0,2,A,16,11,5,6,18,12,9,6,3,2,0,0,,,,,,,,,,2.1,3.4,3.4,,,,,,,,,,,,,,,,,,
3,Sat,2010-09-11,Freiburg,VfB Stuttgart,2-1,0-1,,2,1,H,0,1,A,19,18,5,8,20,17,6,7,1,1,0,0,,,,,,,,,,3.4,3.4,2.1,,,,,,,,,,,,,,,,,,
3,Sat,2010-09-11,Hamburgo,1. FC Nurnberg,1-1,0-0,,1,1,D,0,0,D,7,10,2,3,12,18,4,2,3,3,0,0,,,,,,,,,,1.36,4.75,8.5,,,,,,,,,,,,,,,,,,
3,Sat,2010-09-11,Hannover 96,Bayer Leverkusen,2-2,1-0,,2,2,D,1,0,H,9,12,3,4,18,14,6,5,2,4,1,0,,,,,,,,,,3.75,3.4,2.0,,,,,,,,,,,,,,,,,,
3,Sun,2010-09-12,1. FC Köln,FC St. Pauli,1-0,1-0,,1,0,H,1,0,H,15,11,6,1,19,15,6,10,3,3,0,0,,,,,,,,,,2.2,3.25,3.25,,,,,,,,,,,,,,,,,,
3,Sun,2010-09-12,Mainz 05,1. FC Kaiserslautern,2-1,0-1,,2,1,H,0,1,A,16,10,5,4,12,25,2,7,1,5,0,0,,,,,,,,,,2.2,3.3,3.25,,,,,,,,,,,,,,,,,,
