Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2016-08-27,1. FC Köln,SV Darmstadt 98,2-0,1-0,,2,0,H,1,0,H,21,12,8,3,11,15,6,5,3,3,0,0,1.78,3.72,5.31,,,,,,,1.8,3.5,4.75,,,,,,,1.54,4.33,7.12,,,,,,,,,
1,Sat,2016-08-27,Augsburg,Wolfsburg,0-2,0-1,,0,2,A,0,1,A,13,12,2,6,15,17,2,3,1,2,0,0,2.85,3.43,2.64,,,,,,,2.8,3.25,2.6,,,,,,,2.99,3.39,2.56,,,,,,,,,
1,Sat,2016-08-27,Borussia Dortmund,Mainz 05,2-1,1-0,,2,1,H,1,0,H,17,12,8,4,3,20,7,2,0,3,0,0,1.37,5.41,9.49,,,,,,,1.36,5.0,8.5,,,,,,,1.29,6.55,10.8,,,,,,,,,
1,Sat,2016-08-27,Borussia Monchengladbach,Bayer Leverkusen,2-1,1-0,,2,1,H,1,0,H,14,12,9,6,11,16,7,3,3,3,0,0,2.31,3.62,3.23,,,,,,,2.3,3.4,3.1,,,,,,,2.54,3.55,2.9,,,,,,,,,
1,Sat,2016-08-27,Eintracht Frankfurt,FC Schalke 04,1-0,1-0,,1,0,H,1,0,H,11,11,4,3,11,15,7,5,2,2,1,0,3.39,3.64,2.22,,,,,,,3.4,3.3,2.2,,,,,,,3.3,3.53,2.31,,,,,,,,,
1,Sat,2016-08-27,Hamburgo,FC Ingolstadt 04,1-1,1-0,,1,1,D,1,0,H,8,13,1,5,17,15,4,5,2,2,0,0,2.22,3.27,3.79,,,,,,,2.2,3.2,3.5,,,,,,,2.46,3.26,3.26,,,,,,,,,
1,Sun,2016-08-28,Hertha Berlin,Freiburg,2-1,0-0,,2,1,H,0,0,D,15,8,5,2,10,10,5,2,0,3,0,0,2.16,3.38,3.84,,,,,,,2.15,3.3,3.5,,,,,,,2.02,3.54,4.14,,,,,,,,,
1,Sun,2016-08-28,Hoffenheim,RB Leipzig,2-2,0-0,,2,2,D,0,0,D,11,23,5,9,12,14,2,9,2,4,0,0,2.58,3.43,2.94,,,,,,,2.5,3.25,2.9,,,,,,,2.47,3.5,3.03,,,,,,,,,
2,Fri,2016-09-09,FC Schalke 04,Bayern de Munique,0-2,0-0,,0,2,A,0,0,D,9,18,2,2,13,12,2,7,2,4,0,0,10.84,5.89,1.32,,,,,,,10.0,5.5,1.3,,,,,,,11.3,6.07,1.3,,,,,,,,,
2,Sat,2016-09-10,Bayer Leverkusen,Hamburgo,3-1,0-0,,3,1,H,0,0,D,15,6,5,2,13,20,4,1,2,1,0,0,1.49,4.65,7.53,,,,,,,1.45,4.5,7.0,,,,,,,1.56,4.43,6.55,,,,,,,,,
