Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Fri,2008-08-15,Bayern de Munique,Hamburgo,2-2,2-1,,2,2,D,2,1,H,16,13,3,3,16,26,2,2,1,4,0,0,,,,1.64,3.55,5.23,1.81,3.75,6.3,1.57,3.8,6.0,,,,,1.79,1.95,,,,1.64,3.55,5.23,1.81,3.75,6.3,1.57,3.8,6.0
1,Sat,2008-08-16,Arminia Bielefeld,Werder Bremen,2-2,0-0,,2,2,D,0,0,D,13,17,5,5,18,13,4,4,2,2,0,0,,,,4.3,3.45,1.8,5.0,3.83,1.85,4.5,3.5,1.8,,,,,1.61,2.21,,,,4.3,3.45,1.8,5.0,3.83,1.85,4.5,3.5,1.8
1,Sat,2008-08-16,Bayer Leverkusen,Borussia Dortmund,2-3,1-2,,2,3,A,1,2,A,19,11,9,4,13,20,7,3,3,2,0,0,,,,2.03,3.31,3.49,2.19,3.55,3.75,2.05,3.3,3.6,,,,,1.65,2.15,,,,2.03,3.31,3.49,2.19,3.55,3.75,2.05,3.3,3.6
1,Sat,2008-08-16,Energie Cottbus,Hoffenheim,0-3,0-1,,0,3,A,0,1,A,14,17,1,8,21,32,4,2,2,2,0,0,,,,2.43,3.24,2.79,2.6,3.4,3.13,2.4,3.3,2.9,,,,,1.92,1.82,,,,2.43,3.24,2.79,2.6,3.4,3.13,2.4,3.3,2.9
1,Sat,2008-08-16,FC Schalke 04,Hannover 96,3-0,2-0,,3,0,H,2,0,H,11,11,5,4,19,17,6,7,1,2,0,0,,,,1.61,3.59,5.58,1.76,3.8,6.0,1.57,3.8,6.0,,,,,1.77,1.98,,,,1.61,3.59,5.58,1.76,3.8,6.0,1.57,3.8,6.0
1,Sat,2008-08-16,Karlsruher SC,VfL Bochum,1-0,1-0,,1,0,H,1,0,H,16,12,3,1,20,22,1,4,2,4,0,0,,,,2.17,3.25,3.23,2.26,3.4,3.5,2.2,3.3,3.25,,,,,1.91,1.83,,,,2.17,3.25,3.23,2.26,3.4,3.5,2.2,3.3,3.25
1,Sat,2008-08-16,Wolfsburg,1. FC Köln,2-1,0-1,,2,1,H,0,1,A,17,4,9,2,10,13,10,3,0,2,0,0,,,,1.6,3.64,5.58,1.68,3.93,6.25,1.62,3.6,6.0,,,,,1.69,2.08,,,,1.6,3.64,5.58,1.68,3.93,6.25,1.62,3.6,6.0
1,Sun,2008-08-17,Borussia Monchengladbach,VfB Stuttgart,1-3,0-3,,1,3,A,0,3,A,14,20,6,6,20,15,4,3,3,2,0,0,,,,2.68,3.23,2.51,2.9,3.35,2.75,2.75,3.3,2.5,,,,,1.71,2.05,,,,2.68,3.23,2.51,2.9,3.35,2.75,2.75,3.3,2.5
1,Sun,2008-08-17,Eintracht Frankfurt,Hertha Berlin,0-2,0-1,,0,2,A,0,1,A,18,5,1,4,7,19,11,2,0,1,0,0,,,,2.27,3.24,2.98,2.4,3.4,3.25,2.35,3.3,3.0,,,,,1.87,1.85,,,,2.27,3.24,2.98,2.4,3.4,3.25,2.35,3.3,3.0
2,Fri,2008-08-22,Hannover 96,Energie Cottbus,0-0,0-0,,0,0,D,0,0,D,13,6,6,4,17,25,6,1,4,3,0,1,,,,1.59,3.63,5.71,1.65,4.05,6.5,1.62,3.6,6.0,,,,,1.72,2.07,,,,1.59,3.63,5.71,1.65,4.05,6.5,1.62,3.6,6.0
