Matchday,Date,Home,Away,FullTime
European Nations League C,2022-06-07,Faroe Islands,Luxembourg,0-1
European Nations League C,2022-06-07,Lithuania,Turkey,0-6
European Nations League C,2022-06-09,Kosovo,Northern Ireland,3-2
European Nations League C,2022-06-09,Gibraltar,Bulgaria,1-1
European Nations League C,2022-06-09,Greece,Cyprus,3-0
European Nations League C,2022-06-09,North Macedonia,Georgia,0-3
European Nations League C,2022-06-10,Belarus,Kazakhstan,1-1
European Nations League C,2022-06-10,Azerbaijan,Slovakia,0-1
European Nations League C,2022-06-11,Luxembourg,Turkey,0-2
European Nations League C,2022-06-11,Faroe Islands,Lithuania,2-1
European Nations League C,2022-06-12,Northern Ireland,Cyprus,2-2
European Nations League C,2022-06-12,Georgia,Bulgaria,0-0
European Nations League C,2022-06-12,Greece,Kosovo,2-0
European Nations League C,2022-06-12,North Macedonia,Gibraltar,4-0
European Nations League C,2022-06-13,Azerbaijan,Belarus,2-0
European Nations League C,2022-06-13,Kazakhstan,Slovakia,2-1
European Nations League C,2022-06-14,Luxembourg,Faroe Islands,2-2
European Nations League C,2022-06-14,Turkey,Lithuania,2-0
European Nations League C,2022-09-22,Turkey,Luxembourg,3-3
European Nations League C,2022-09-22,Lithuania,Faroe Islands,1-1
European Nations League C,2022-09-22,Kazakhstan,Belarus,2-1
European Nations League C,2022-09-22,Slovakia,Azerbaijan,1-2
European Nations League C,2022-09-23,Bulgaria,Gibraltar,5-1
European Nations League C,2022-09-23,Georgia,North Macedonia,2-0
European Nations League C,2022-09-24,Northern Ireland,Kosovo,2-1
European Nations League C,2022-09-24,Cyprus,Greece,1-0
European Nations League C,2022-09-25,Luxembourg,Lithuania,1-0
European Nations League C,2022-09-25,Faroe Islands,Turkey,2-1
European Nations League C,2022-09-25,Slovakia,Belarus,1-1
European Nations League C,2022-09-25,Azerbaijan,Kazakhstan,3-0
European Nations League C,2022-09-26,North Macedonia,Bulgaria,0-1
European Nations League C,2022-09-26,Gibraltar,Georgia,1-2
European Nations League C,2022-09-27,Greece,Northern Ireland,3-1
European Nations League C,2022-09-27,Kosovo,Cyprus,5-1
European Nations League C,2024-03-21,Lithuania,Gibraltar,1-0
European Nations League C,2024-03-26,Lithuania,Gibraltar,1-0
