Matchday,Date,Home,Away,FullTime
British Championship,1905-04-08,Ireland,Wales,2-2
British Championship,1906-02-17,Ireland,England,0-5
British Championship,1906-03-03,Scotland,Wales,0-2
British Championship,1906-03-17,Ireland,Scotland,0-1
British Championship,1906-03-19,Wales,England,0-1
British Championship,1906-04-02,Wales,Ireland,4-4
British Championship,1906-04-07,Scotland,England,2-1
British Championship,1907-02-16,England,Ireland,1-0
British Championship,1907-02-23,Ireland,Wales,2-3
British Championship,1907-03-04,Wales,Scotland,1-0
British Championship,1907-03-16,Scotland,Ireland,3-0
British Championship,1907-03-18,England,Wales,1-1
British Championship,1907-04-06,England,Scotland,1-1
British Championship,1908-02-15,Ireland,England,1-3
British Championship,1908-03-07,Scotland,Wales,2-1
British Championship,1908-03-14,Ireland,Scotland,0-5
British Championship,1908-03-16,Wales,England,1-7
British Championship,1908-04-04,Scotland,England,1-1
British Championship,1908-04-11,Wales,Ireland,0-1
British Championship,1909-02-13,England,Ireland,4-0
British Championship,1909-03-01,Wales,Scotland,3-2
British Championship,1909-03-15,Scotland,Ireland,5-0
British Championship,1909-03-15,England,Wales,2-0
British Championship,1909-03-20,Ireland,Wales,2-3
British Championship,1909-04-03,England,Scotland,2-0
British Championship,1910-02-12,Ireland,England,1-1
British Championship,1910-03-05,Scotland,Wales,1-0
British Championship,1910-03-14,Wales,England,0-1
British Championship,1910-03-19,Ireland,Scotland,1-0
British Championship,1910-04-02,Scotland,England,2-0
British Championship,1910-04-11,Wales,Ireland,4-1
British Championship,1911-01-28,Ireland,Wales,1-2
British Championship,1911-02-11,England,Ireland,2-1
British Championship,1911-03-06,Wales,Scotland,2-2
British Championship,1911-03-13,England,Wales,3-0
British Championship,1911-03-18,Scotland,Ireland,2-0
British Championship,1911-04-01,England,Scotland,1-1
British Championship,1912-02-10,Ireland,England,1-6
British Championship,1912-03-02,Scotland,Wales,1-0
British Championship,1912-03-11,Wales,England,0-2
British Championship,1912-03-16,Ireland,Scotland,1-4
British Championship,1912-03-23,Scotland,England,1-1
British Championship,1912-04-13,Wales,Ireland,2-3
British Championship,1913-01-18,Ireland,Wales,0-1
British Championship,1913-02-15,Ireland,England,2-1
British Championship,1913-03-03,Wales,Scotland,0-0
British Championship,1913-03-15,Ireland,Scotland,1-2
British Championship,1913-03-17,England,Wales,4-3
British Championship,1913-04-05,England,Scotland,1-0
British Championship,1914-01-19,Wales,Ireland,1-2
British Championship,1914-02-14,England,Ireland,0-3
British Championship,1914-02-28,Scotland,Wales,0-0
British Championship,1914-03-14,Ireland,Scotland,1-1
British Championship,1914-03-16,Wales,England,0-2
British Championship,1914-04-04,Scotland,England,3-1
British Championship,1919-10-25,Ireland,England,1-1
British Championship,1920-02-14,Ireland,Wales,2-2
British Championship,1920-02-26,Wales,Scotland,1-1
British Championship,1920-03-13,Scotland,Ireland,3-0
British Championship,1920-03-15,England,Wales,1-2
British Championship,1920-04-10,England,Scotland,5-4
British Championship,1920-10-23,England,Ireland,2-0
British Championship,1921-02-12,Scotland,Wales,2-1
British Championship,1921-02-26,Northern Ireland,Scotland,0-2
British Championship,1921-03-14,Wales,England,0-0
British Championship,1921-04-09,Scotland,England,3-0
British Championship,1921-04-09,Wales,Northern Ireland,2-1
British Championship,1921-10-22,Northern Ireland,England,1-1
British Championship,1922-02-04,Wales,Scotland,2-1
British Championship,1922-03-04,Scotland,Northern Ireland,2-1
British Championship,1922-03-13,England,Wales,1-0
British Championship,1922-04-01,Northern Ireland,Wales,1-1
British Championship,1922-04-08,England,Scotland,0-1
British Championship,1922-10-21,England,Northern Ireland,2-0
British Championship,1923-03-03,Northern Ireland,Scotland,0-1
British Championship,1923-03-05,Wales,England,2-2
British Championship,1923-03-17,Scotland,Wales,2-0
British Championship,1923-04-14,Scotland,England,2-2
British Championship,1923-04-14,Wales,Northern Ireland,0-3
British Championship,1923-10-20,Northern Ireland,England,2-1
British Championship,1924-02-16,Wales,Scotland,2-0
British Championship,1924-03-01,Scotland,Northern Ireland,2-0
British Championship,1924-03-03,England,Wales,1-2
British Championship,1924-03-15,Northern Ireland,Wales,0-1
British Championship,1924-04-12,England,Scotland,1-1
British Championship,1924-10-22,England,Northern Ireland,3-1
British Championship,1925-02-14,Scotland,Wales,3-1
British Championship,1925-02-28,Northern Ireland,Scotland,0-3
British Championship,1925-02-28,Wales,England,1-2
British Championship,1925-04-04,Scotland,England,2-0
British Championship,1925-04-18,Wales,Northern Ireland,0-0
British Championship,1925-10-24,Northern Ireland,England,0-0
British Championship,1925-10-31,Wales,Scotland,0-3
British Championship,1926-02-13,Northern Ireland,Wales,3-0
British Championship,1926-02-27,Scotland,Northern Ireland,4-0
British Championship,1926-03-01,England,Wales,1-3
British Championship,1926-04-17,England,Scotland,0-1
British Championship,1926-10-20,England,Northern Ireland,3-3
British Championship,1926-10-30,Scotland,Wales,3-0
British Championship,1927-02-12,Wales,England,3-3
British Championship,1927-02-26,Northern Ireland,Scotland,0-2
