Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
32,Mon,2016-10-24,América-MG,Athletico-PR,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,3.09,3.02,2.6,2.96,2.87,2.86,3.22,3.02,,,
11,Sun,2016-06-26,América-MG,Atlético-MG,0-1,,,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.41,4.32,1.57,5.98,3.99,1.54,6.75,4.32,1.64,,,
27,Sun,2016-09-25,América-MG,Botafogo-RJ,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,3.17,3.12,2.5,3.09,2.86,2.7,3.23,3.2,,,
21,Sat,2016-08-20,América-MG,Chapecoense,1-2,,,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,3.26,3.79,2.18,3.09,3.46,2.31,3.27,3.79,,,
12,Thu,2016-06-30,América-MG,Corinthians,0-2,,,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96,3.35,2.11,3.62,3.2,2.07,4.15,3.52,2.15,,,
9,Sun,2016-06-19,América-MG,Coritiba,2-1,,,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,3.32,3.4,2.26,3.18,3.18,2.42,3.37,3.4,,,
23,Fri,2016-09-09,América-MG,Cruzeiro,0-2,,,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72,3.66,1.85,4.24,3.45,1.84,4.86,3.7,1.91,,,
6,Sun,2016-06-05,América-MG,Figueirense,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,3.29,3.49,2.18,3.16,3.36,2.3,3.3,3.7,,,
35,Wed,2016-11-16,América-MG,Flamengo,0-1,,,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.63,4.44,1.5,6.78,4.12,1.47,8.1,4.56,1.55,,,
1,Sun,2016-05-15,América-MG,Fluminense,0-1,,,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,3.33,2.91,2.49,3.16,2.8,2.7,3.33,3.0,,,
17,Sun,2016-07-31,América-MG,Grêmio,0-0,,,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53,3.67,1.88,4.09,3.37,1.89,4.53,3.74,2.02,,,
26,Tue,2016-09-20,América-MG,Internacional,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,3.25,2.55,2.98,3.07,2.45,3.28,3.28,2.6,,,
29,Sun,2016-10-09,América-MG,Palmeiras,0-2,,,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.64,1.43,7.37,4.24,1.43,9.0,4.8,1.49,,,
5,Thu,2016-06-02,América-MG,Ponte Preta,1-2,,,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,3.25,3.06,2.33,3.1,3.12,2.43,3.29,3.35,,,
15,Sun,2016-07-17,América-MG,Santa Cruz,0-3,,,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,3.3,3.71,2.16,3.16,3.45,2.28,3.3,3.82,,,
19,Sun,2016-08-07,América-MG,Santos,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,3.28,2.46,3.07,3.2,2.33,3.82,3.37,2.48,,,
33,Mon,2016-10-31,América-MG,São Paulo,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43,3.37,1.99,3.94,3.25,1.97,4.56,3.42,2.05,,,
37,Sat,2016-11-26,América-MG,Sport Recife,2-2,,,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57,3.38,2.23,3.33,3.23,2.18,3.62,3.42,2.36,,,
3,Thu,2016-05-26,América-MG,Vitória,1-1,,,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,3.44,3.62,2.14,3.32,3.28,2.26,3.55,3.62,,,
13,Sat,2016-07-02,Athletico-PR,América-MG,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,4.43,7.39,1.48,4.03,6.68,1.53,4.46,7.73,,,
2,Sun,2016-05-22,Athletico-PR,Atlético-MG,1-1,,,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,3.45,3.4,2.23,3.17,3.24,2.38,3.45,3.55,,,
22,Tue,2016-08-30,Athletico-PR,Botafogo-RJ,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,3.35,3.45,2.19,3.21,3.32,2.31,3.42,4.0,,,
29,Wed,2016-10-05,Athletico-PR,Chapecoense,3-1,,,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,3.26,4.65,1.95,3.14,4.2,2.05,3.27,4.86,,,
18,Thu,2016-08-04,Athletico-PR,Corinthians,2-0,,,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19,3.23,2.49,2.96,3.05,2.47,3.38,3.23,2.65,,,
31,Sun,2016-10-16,Athletico-PR,Coritiba,2-0,,,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12,3.08,2.63,2.88,2.91,2.63,3.12,3.08,2.88,,,
33,Sat,2016-10-29,Athletico-PR,Cruzeiro,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,3.26,3.83,2.13,3.07,3.63,2.23,3.26,4.05,,,
4,Sat,2016-05-28,Athletico-PR,Figueirense,2-1,,,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,3.75,5.4,1.69,3.56,5.04,1.75,3.9,5.8,,,
38,Sun,2016-12-11,Athletico-PR,Flamengo,0-0,,,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,3.48,3.59,2.13,3.29,3.34,2.2,3.57,3.72,,,
16,Sun,2016-07-24,Athletico-PR,Fluminense,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,3.28,3.52,2.16,3.18,3.42,2.31,3.32,3.87,,,
11,Sun,2016-06-26,Athletico-PR,Grêmio,2-0,,,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,3.29,3.21,2.4,3.09,3.03,2.56,3.3,3.21,,,
24,Sun,2016-09-11,Athletico-PR,Internacional,2-1,,,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,3.17,3.06,2.48,3.02,2.98,2.65,3.24,3.22,,,
20,Sun,2016-08-14,Athletico-PR,Palmeiras,0-1,,,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,3.23,2.95,2.54,3.13,2.79,2.69,3.32,2.95,,,
27,Sun,2016-09-25,Athletico-PR,Ponte Preta,3-0,,,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,3.06,3.5,2.34,2.98,3.25,2.56,3.1,3.74,,,
6,Sat,2016-06-04,Athletico-PR,Santa Cruz,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,4.17,7.07,1.54,3.88,6.08,1.7,4.28,7.11,,,
9,Sat,2016-06-18,Athletico-PR,Santos,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,3.29,3.77,2.14,3.19,3.45,2.25,3.4,3.8,,,
26,Sun,2016-09-18,Athletico-PR,São Paulo,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,3.09,2.76,2.78,2.94,2.69,3.02,3.09,2.92,,,
36,Sun,2016-11-20,Athletico-PR,Sport Recife,2-0,,,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,3.67,4.86,1.81,3.4,4.49,1.93,3.67,5.05,,,
15,Sun,2016-07-17,Athletico-PR,Vitória,1-1,,,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,4.04,6.78,1.59,3.76,5.74,1.74,4.04,6.78,,,
30,Thu,2016-10-13,Atlético-MG,América-MG,3-0,,,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,5.39,10.77,1.32,4.95,8.83,1.37,5.7,11.5,,,
21,Sun,2016-08-21,Atlético-MG,Athletico-PR,1-0,,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,4.76,8.33,1.42,4.33,7.46,1.46,4.77,8.8,,,
12,Fri,2016-07-01,Atlético-MG,Botafogo-RJ,5-3,,,5.0,3.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,4.12,6.28,1.59,3.91,5.41,1.65,4.28,6.3,,,
19,Tue,2016-08-09,Atlético-MG,Chapecoense,3-1,,,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,4.61,7.76,1.43,4.26,7.25,1.47,4.66,9.11,,,
10,Thu,2016-06-23,Atlético-MG,Corinthians,2-1,,,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,3.64,4.45,1.87,3.42,4.12,1.96,3.65,4.5,,,
15,Tue,2016-07-19,Atlético-MG,Coritiba,2-1,,,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,3.92,5.24,1.65,3.78,5.01,1.72,3.97,6.3,,,
7,Sun,2016-06-12,Atlético-MG,Cruzeiro,2-3,,,2.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,3.55,4.06,1.97,3.36,3.75,2.05,3.56,4.2,,,
32,Sun,2016-10-23,Atlético-MG,Figueirense,3-0,,,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,5.61,12.02,1.27,5.2,10.91,1.31,5.95,14.36,,,
33,Sat,2016-10-29,Atlético-MG,Flamengo,2-2,,,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,3.65,3.15,2.23,3.36,3.09,2.33,3.65,3.28,,,
5,Thu,2016-06-02,Atlético-MG,Fluminense,1-1,,,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,3.52,4.55,1.91,3.38,3.95,2.05,3.52,4.55,,,
3,Fri,2016-05-27,Atlético-MG,Grêmio,0-3,,,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,3.27,3.34,2.31,3.15,3.11,2.49,3.32,3.44,,,
27,Sun,2016-09-25,Atlético-MG,Internacional,3-1,,,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,3.63,5.56,1.68,3.6,5.07,1.76,3.95,5.85,,,
