Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2012-05-19,Palmeiras,Portuguesa de Desportos SP,1-1,,,1.0,1.0,D,,,,,,,,,,,,,,,,1.75,3.86,5.25,1.69,3.5,4.9,1.76,3.87,5.31,,,,,,,,,,,,,,,,,,,,,
1,Sat,2012-05-19,Sport Recife,Flamengo,1-1,,,1.0,1.0,D,,,,,,,,,,,,,,,,2.83,3.39,2.68,2.59,3.23,2.58,2.83,3.42,2.7,,,,,,,,,,,,,,,,,,,,,
1,Sun,2012-05-20,Bahia,Santos,0-0,,,0.0,0.0,D,,,,,,,,,,,,,,,,2.33,3.44,3.32,2.3,3.22,2.97,2.45,3.52,3.32,,,,,,,,,,,,,,,,,,,,,
1,Sun,2012-05-20,Botafogo-RJ,São Paulo,4-2,,,4.0,2.0,H,,,,,,,,,,,,,,,,2.49,3.35,3.15,2.35,3.26,2.84,2.49,3.39,3.15,,,,,,,,,,,,,,,,,,,,,
1,Sun,2012-05-20,Corinthians,Fluminense,0-1,,,0.0,1.0,A,,,,,,,,,,,,,,,,1.96,3.53,4.41,1.89,3.33,3.89,1.96,3.53,4.41,,,,,,,,,,,,,,,,,,,,,
1,Sun,2012-05-20,Cruzeiro,Atlético-GO,0-0,,,0.0,0.0,D,,,,,,,,,,,,,,,,1.83,3.74,4.82,1.78,3.47,4.3,1.85,3.79,4.82,,,,,,,,,,,,,,,,,,,,,
1,Sun,2012-05-20,Figueirense,Náutico,2-1,,,2.0,1.0,H,,,,,,,,,,,,,,,,1.6,4.04,6.72,1.59,3.67,5.64,1.67,4.05,7.22,,,,,,,,,,,,,,,,,,,,,
1,Sun,2012-05-20,Internacional,Coritiba,2-0,,,2.0,0.0,H,,,,,,,,,,,,,,,,1.76,3.63,5.66,1.66,3.55,5.1,1.77,3.9,6.0,,,,,,,,,,,,,,,,,,,,,
1,Sun,2012-05-20,Ponte Preta,Atlético-MG,0-1,,,0.0,1.0,A,,,,,,,,,,,,,,,,3.12,3.45,2.44,2.74,3.23,2.45,3.12,3.45,2.62,,,,,,,,,,,,,,,,,,,,,
1,Sun,2012-05-20,Vasco da Gama,Grêmio,2-1,,,2.0,1.0,H,,,,,,,,,,,,,,,,2.25,3.4,3.53,2.08,3.25,3.41,2.25,3.46,3.64,,,,,,,,,,,,,,,,,,,,,
2,Sat,2012-05-26,Atlético-GO,Ponte Preta,1-1,,,1.0,1.0,D,,,,,,,,,,,,,,,,1.66,4.09,5.79,1.66,3.59,5.04,1.7,4.09,5.79,,,,,,,,,,,,,,,,,,,,,
2,Sat,2012-05-26,Flamengo,Internacional,3-3,,,3.0,3.0,D,,,,,,,,,,,,,,,,2.13,3.35,3.95,1.99,3.23,3.74,2.15,3.6,4.2,,,,,,,,,,,,,,,,,,,,,
2,Sat,2012-05-26,Portuguesa de Desportos SP,Vasco da Gama,0-1,,,0.0,1.0,A,,,,,,,,,,,,,,,,2.5,3.5,2.67,2.62,3.22,2.54,2.8,3.54,2.7,,,,,,,,,,,,,,,,,,,,,
