Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
15,Sat,2019-08-17,Athletico-PR,Atlético-MG,1-0,1-0,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,3.85,4.15,1.84,3.54,4.17,1.9,3.85,4.75,,,
19,Sun,2019-09-15,Athletico-PR,Avaí,0-1,0-1,,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,3.46,5.26,1.71,3.59,5.0,1.82,3.9,6.0,,,
4,Sun,2019-05-12,Athletico-PR,Bahia,1-0,1-0,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,3.49,4.79,1.8,3.39,4.59,1.87,3.75,5.0,,,
33,Sun,2019-11-17,Athletico-PR,Botafogo-RJ,1-0,0-0,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,4.69,9.05,1.39,4.5,8.06,1.43,4.75,9.5,,,
17,Sat,2019-08-31,Athletico-PR,Ceará,1-0,1-0,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,4.47,8.24,1.44,4.2,7.61,1.48,4.5,9.0,,,
22,Sun,2019-09-29,Athletico-PR,Chapecoense,1-1,0-1,,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,5.95,11.32,1.27,5.36,10.82,1.3,5.95,13.0,,,
5,Sun,2019-05-19,Athletico-PR,Corinthians,0-2,0-1,,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,3.1,3.76,2.29,2.95,3.43,2.42,3.14,3.8,,,
31,Thu,2019-11-07,Athletico-PR,Cruzeiro,0-0,,,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,3.68,5.25,1.73,3.56,4.84,1.8,3.8,5.25,,,
30,Sun,2019-11-03,Athletico-PR,CSA,1-0,0-0,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,6.03,12.75,1.25,5.68,11.19,1.29,6.03,12.75,,,
25,Sun,2019-10-13,Athletico-PR,Flamengo,0-2,0-1,,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,3.28,2.51,2.88,3.27,2.43,3.1,3.46,2.67,,,
