Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
36,Sun,2021-02-14,Athletico-PR,Atlético-GO,2-1,0-0,,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,3.45,4.5,1.87,3.37,4.23,1.95,3.6,4.5,,,
25,Sat,2020-12-12,Athletico-PR,Atlético-MG,0-1,0-1,,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97,3.69,1.95,3.75,3.55,1.94,4.5,3.72,2.0,,,
11,Sat,2020-09-26,Athletico-PR,Bahia,1-0,0-0,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,3.09,3.75,2.21,3.04,3.52,2.3,3.23,3.88,,,
9,Wed,2020-09-09,Athletico-PR,Botafogo-RJ,1-1,0-0,,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,3.54,5.26,1.77,3.42,4.73,1.86,3.68,5.26,,,
7,Thu,2020-09-03,Athletico-PR,Bragantino,1-1,1-1,,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,3.32,3.08,2.35,3.18,3.06,2.54,3.36,3.22,,,
14,Thu,2020-10-08,Athletico-PR,Ceará,0-0,,,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,3.27,3.97,2.03,3.23,3.78,2.11,3.53,4.04,,,
16,Thu,2020-10-15,Athletico-PR,Corinthians,0-1,0-0,,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,3.1,3.65,2.23,3.0,3.52,2.36,3.15,3.77,,,
10,Sat,2020-09-12,Athletico-PR,Coritiba,1-0,1-0,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,3.14,4.58,1.96,3.11,4.31,2.03,3.44,4.9,,,
32,Sun,2021-01-24,Athletico-PR,Flamengo,2-1,1-1,,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,3.98,1.68,4.95,3.87,1.65,5.5,4.05,1.7,,,
5,Sat,2020-08-22,Athletico-PR,Fluminense,0-1,0-1,,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,3.3,4.54,1.9,3.21,4.35,2.04,3.38,4.78,,,
19,Sat,2020-11-07,Athletico-PR,Fortaleza,2-1,0-1,,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.99,4.07,2.15,2.99,3.76,2.23,3.2,4.07,,,
2,Wed,2020-08-12,Athletico-PR,Goiás,2-1,1-1,,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,5.78,11.24,1.28,5.38,10.03,1.33,6.1,12.25,,,
17,Sun,2020-10-25,Athletico-PR,Grêmio,1-2,1-0,,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,3.04,3.69,2.38,2.93,3.32,2.45,3.15,3.7,,,
34,Fri,2021-02-05,Athletico-PR,Internacional,0-0,,,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,3.07,2.5,3.15,3.03,2.41,3.4,3.34,2.52,,,
4,Wed,2020-08-19,Athletico-PR,Palmeiras,0-1,0-0,,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49,3.07,2.31,3.45,2.94,2.29,3.75,3.13,2.45,,,
22,Sat,2020-11-21,Athletico-PR,Santos,1-0,0-0,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,4.13,6.23,1.52,4.05,6.28,1.58,4.33,7.0,,,
30,Sun,2021-01-17,Athletico-PR,São Paulo,1-1,1-0,,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72,3.18,2.22,3.56,3.1,2.17,3.75,3.24,2.25,,,
38,Fri,2021-02-26,Athletico-PR,Sport Recife,2-0,1-0,,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,3.63,4.59,1.81,3.48,4.42,1.9,3.64,4.75,,,
