Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
4,Sat,2022-04-30,América-MG,Athletico-PR,1-0,0-0,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,3.21,4.52,1.98,3.2,4.19,2.05,3.36,4.6,,,
38,Sun,2022-11-13,América-MG,Atlético-GO,1-1,1-1,,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,4.44,5.47,1.59,4.21,5.14,1.65,4.5,5.5,,,
24,Sun,2022-08-28,América-MG,Atlético-MG,1-1,1-1,,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72,3.8,1.67,5.4,3.68,1.66,6.0,3.8,1.73,,,
20,Sun,2022-07-31,América-MG,Avaí,3-1,1-1,,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,3.65,5.59,1.74,3.48,5.03,1.82,3.74,5.6,,,
7,Sun,2022-05-22,América-MG,Botafogo-RJ,1-1,1-0,,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,3.08,2.88,2.67,3.03,2.82,2.8,3.2,2.97,,,
17,Sun,2022-07-17,América-MG,Bragantino,0-3,0-3,,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,3.1,2.75,2.75,3.09,2.68,2.88,3.3,2.79,,,
10,Wed,2022-06-08,América-MG,Ceará,0-2,0-1,,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,3.02,3.93,2.22,3.0,3.61,2.3,3.2,3.93,,,
27,Sun,2022-09-18,América-MG,Corinthians,1-0,0-0,,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,3.08,3.76,2.21,3.06,3.57,2.5,3.22,3.8,,,
25,Sun,2022-09-04,América-MG,Coritiba,2-0,1-0,,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,3.69,6.04,1.67,3.58,5.56,1.72,3.78,6.5,,,
9,Sat,2022-06-04,América-MG,Cuiabá,2-1,1-1,,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,3.19,5.22,1.8,3.19,5.22,1.91,3.3,5.77,,,
33,Sat,2022-10-22,América-MG,Flamengo,1-2,1-2,,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,3.29,2.72,2.76,3.21,2.63,2.99,3.38,2.78,,,
12,Thu,2022-06-16,América-MG,Fluminense,0-0,,,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,3.12,3.52,2.33,3.02,3.36,2.5,3.2,3.66,,,
32,Sun,2022-10-16,América-MG,Fortaleza,1-2,0-1,,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,3.27,3.73,2.14,3.26,3.51,2.21,3.37,3.86,,,
