Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2006-09-09,Fiorentina,Inter de Milão,2-3,0-2,,2,3,A,0,2,A,10,9,8,5,26,24,6,2,3,1,0,0,,,,,,,,,,3.25,3.0,2.3,,,,,,,,,,,,,,,,,,
1,Sat,2006-09-09,Roma,US Livorno 1915,2-0,1-0,,2,0,H,1,0,H,11,6,7,3,19,17,8,6,2,2,0,0,,,,,,,,,,1.44,3.75,8.5,,,,,,,,,,,,,,,,,,
1,Sun,2006-09-10,AC Chievo Verona,Siena,1-2,1-0,,1,2,A,1,0,H,3,7,2,6,14,26,6,7,4,1,1,0,,,,,,,,,,1.72,3.1,5.5,,,,,,,,,,,,,,,,,,
1,Sun,2006-09-10,AC Milan,Lazio,2-1,1-0,,2,1,H,1,0,H,8,10,6,6,14,14,4,3,3,3,0,0,,,,,,,,,,1.44,3.75,8.5,,,,,,,,,,,,,,,,,,
1,Sun,2006-09-10,Atalanta,Ascoli,3-1,3-0,,3,1,H,3,0,H,11,7,6,2,24,10,4,4,1,2,0,0,,,,,,,,,,1.83,3.0,5.0,,,,,,,,,,,,,,,,,,
1,Sun,2006-09-10,Cagliari,Catania,0-1,0-0,,0,1,A,0,0,D,16,9,7,5,16,17,3,5,0,5,1,0,,,,,,,,,,1.72,3.1,5.5,,,,,,,,,,,,,,,,,,
1,Sun,2006-09-10,Messina,Udinese,1-0,0-0,,1,0,H,0,0,D,9,12,5,4,16,18,4,4,3,1,0,0,,,,,,,,,,2.8,3.0,2.6,,,,,,,,,,,,,,,,,,
1,Sun,2006-09-10,Sampdoria,FC Empoli,1-2,1-1,,1,2,A,1,1,D,13,13,4,7,36,28,7,6,3,1,2,0,,,,,,,,,,1.57,3.4,7.0,,,,,,,,,,,,,,,,,,
1,Sun,2006-09-10,Torino,Parma Calcio 1913,1-1,0-0,,1,1,D,0,0,D,16,10,9,4,18,21,6,1,2,2,0,0,,,,,,,,,,2.0,3.2,3.75,,,,,,,,,,,,,,,,,,
1,Sun,2006-09-10,US Palermo,Reggina,4-3,3-1,,4,3,H,3,1,H,13,13,6,8,31,23,4,3,4,4,0,1,,,,,,,,,,1.44,3.75,8.5,,,,,,,,,,,,,,,,,,
