Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2018-08-18,AC Chievo Verona,Juventus FC,2-3,1-1,,2,3,A,1,1,D,7,23,2,11,7,9,0,8,2,0,0,0,15.87,6.21,1.25,,,,,,,13.0,5.75,1.25,,,,,,,18.84,6.42,1.22,,,,,,,,,
1,Sat,2018-08-18,Lazio,Napoli,1-2,1-1,,1,2,A,1,1,D,9,11,5,6,8,5,4,7,0,0,0,0,2.9,3.59,2.48,,,,,,,2.8,3.4,2.5,,,,,,,2.78,3.57,2.59,,,,,,,,,
1,Sun,2018-08-19,Bologna FC,SPAL 2013 Ferrara,0-1,0-0,,0,1,A,0,0,D,8,10,3,5,16,11,7,0,4,2,1,0,2.32,3.16,3.58,,,,,,,2.25,3.2,3.4,,,,,,,2.31,3.18,3.59,,,,,,,,,
1,Sun,2018-08-19,FC Empoli,Cagliari,2-0,1-0,,2,0,H,1,0,H,9,12,4,5,19,19,6,6,3,3,0,0,2.22,3.26,3.6,,,,,,,2.14,3.2,3.6,,,,,,,2.54,3.42,2.95,,,,,,,,,
1,Sun,2018-08-19,Parma Calcio 1913,Udinese,2-2,1-0,,2,2,D,1,0,H,9,16,6,6,10,13,4,5,2,2,0,0,2.51,3.2,3.18,,,,,,,2.45,3.3,2.9,,,,,,,2.8,3.24,2.78,,,,,,,,,
1,Sun,2018-08-19,Sassuolo,Inter de Milão,1-0,1-0,,1,0,H,1,0,H,7,11,5,4,23,11,4,4,3,2,0,0,5.96,4.19,1.61,,,,,,,5.5,4.0,1.61,,,,,,,5.08,3.71,1.79,,,,,,,,,
1,Sun,2018-08-19,Torino,Roma,0-1,0-0,,0,1,A,0,0,D,8,16,5,13,10,14,6,5,1,3,0,0,3.59,3.59,2.14,,,,,,,3.5,3.5,2.1,,,,,,,3.62,3.55,2.14,,,,,,,,,
1,Mon,2018-08-20,Atalanta,Frosinone,4-0,1-0,,4,0,H,1,0,H,16,6,10,1,14,10,4,4,0,2,0,0,1.35,5.01,10.76,,,,,,,1.36,4.5,11.0,,,,,,,1.35,5.26,10.54,,,,,,,,,
1,Wed,2018-09-19,Sampdoria,Fiorentina,1-1,0-1,,1,1,D,0,1,A,8,14,4,9,14,15,4,6,3,2,0,0,2.87,3.42,2.58,,,,,,,2.87,3.25,2.54,,,,,,,2.93,3.36,2.59,,,,,,,,,
1,Wed,2018-10-31,AC Milan,Genoa CFC,2-1,1-0,,2,1,H,1,0,H,19,7,10,2,11,17,7,2,2,2,0,0,1.46,4.7,7.56,,,,,,,1.44,4.5,7.5,,,,,,,1.5,4.47,7.15,,,,,,,,,
2,Sat,2018-08-25,Juventus FC,Lazio,2-0,1-0,,2,0,H,1,0,H,14,8,9,3,12,13,6,2,3,2,0,0,1.36,5.2,10.07,,,,,,,1.36,5.0,8.5,,,,,,,1.51,4.53,7.08,,,,,,,,,
2,Sat,2018-08-25,Napoli,AC Milan,3-2,0-1,,3,2,H,0,1,A,21,6,13,4,12,9,5,1,2,2,0,0,1.68,3.92,5.7,,,,,,,1.61,4.0,5.5,,,,,,,1.65,4.01,5.94,,,,,,,,,
2,Sun,2018-08-26,Cagliari,Sassuolo,2-2,1-0,,2,2,D,1,0,H,12,12,7,6,14,14,7,2,4,4,0,1,2.61,3.35,2.93,,,,,,,2.45,3.3,2.9,,,,,,,2.48,3.3,3.13,,,,,,,,,
2,Sun,2018-08-26,Fiorentina,AC Chievo Verona,6-1,2-0,,6,1,H,2,0,H,19,5,15,3,14,8,2,3,1,3,0,0,1.46,4.52,8.32,,,,,,,1.5,4.33,6.5,,,,,,,1.45,4.58,8.36,,,,,,,,,
2,Sun,2018-08-26,Frosinone,Bologna FC,0-0,0-0,,0,0,D,0,0,D,11,10,7,5,15,12,2,5,2,1,0,0,3.2,3.38,2.4,,,,,,,3.3,3.0,2.4,,,,,,,3.54,3.12,2.37,,,,,,,,,
2,Sun,2018-08-26,Genoa CFC,FC Empoli,2-1,2-0,,2,1,H,2,0,H,10,12,4,8,14,15,3,6,3,2,0,0,2.03,3.36,4.23,,,,,,,1.95,3.4,4.0,,,,,,,2.02,3.58,3.96,,,,,,,,,
2,Sun,2018-08-26,Inter de Milão,Torino,2-2,2-0,,2,2,D,2,0,H,9,10,6,7,16,12,5,4,1,2,0,0,1.49,4.66,7.15,,,,,,,1.5,4.33,7.0,,,,,,,1.59,3.98,6.91,,,,,,,,,
