Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2008-08-30,Sampdoria,Inter de Milão,1-1,0-1,,1,1,D,0,1,A,18,15,3,4,19,20,9,8,2,2,0,0,,,,,,,,,,4.33,3.2,1.91,,,,,,,,,,,,,,,,,,
1,Sat,2008-08-30,Udinese,US Palermo,3-1,2-0,,3,1,H,2,0,H,22,14,7,4,17,15,10,4,2,4,0,0,,,,,,,,,,2.1,3.1,3.8,,,,,,,,,,,,,,,,,,
1,Sun,2008-08-31,AC Chievo Verona,Reggina,2-1,0-0,,2,1,H,0,0,D,15,9,7,2,15,16,4,9,3,1,1,0,,,,,,,,,,2.15,3.0,3.75,,,,,,,,,,,,,,,,,,
1,Sun,2008-08-31,AC Milan,Bologna FC,1-2,1-1,,1,2,A,1,1,D,23,13,8,3,16,12,4,1,1,3,0,0,,,,,,,,,,1.3,4.75,12.0,,,,,,,,,,,,,,,,,,
1,Sun,2008-08-31,Atalanta,Siena,1-0,1-0,,1,0,H,1,0,H,10,5,3,1,18,24,3,6,1,1,0,1,,,,,,,,,,2.05,3.1,4.0,,,,,,,,,,,,,,,,,,
1,Sun,2008-08-31,Cagliari,Lazio,1-4,1-0,,1,4,A,1,0,H,18,17,4,8,12,17,8,3,4,1,1,0,,,,,,,,,,3.0,3.0,2.5,,,,,,,,,,,,,,,,,,
1,Sun,2008-08-31,Catania,Genoa CFC,1-0,0-0,,1,0,H,0,0,D,7,12,4,3,22,30,3,8,5,3,0,0,,,,,,,,,,2.4,3.0,3.2,,,,,,,,,,,,,,,,,,
1,Sun,2008-08-31,Fiorentina,Juventus FC,1-1,0-1,,1,1,D,0,1,A,13,18,2,5,18,25,3,3,1,3,1,0,,,,,,,,,,2.75,3.0,2.75,,,,,,,,,,,,,,,,,,
1,Sun,2008-08-31,Roma,Napoli,1-1,1-0,,1,1,D,1,0,H,17,19,7,5,17,22,6,8,2,1,0,1,,,,,,,,,,1.57,3.6,6.5,,,,,,,,,,,,,,,,,,
1,Sun,2008-08-31,Torino,US Lecce,3-0,2-0,,3,0,H,2,0,H,13,18,6,4,11,17,6,6,1,3,0,0,,,,,,,,,,1.8,3.1,5.25,,,,,,,,,,,,,,,,,,
2,Sat,2008-09-13,Inter de Milão,Catania,2-1,1-1,,2,1,H,1,1,D,21,12,6,1,15,27,8,5,2,5,1,0,,,,,,,,,,1.25,5.0,15.0,,,,,,,,,,,,,,,,,,
2,Sat,2008-09-13,US Palermo,Roma,3-1,1-1,,3,1,H,1,1,D,18,20,6,7,24,13,5,3,1,2,0,0,,,,,,,,,,3.5,3.1,2.2,,,,,,,,,,,,,,,,,,
2,Sun,2008-09-14,Bologna FC,Atalanta,0-1,0-1,,0,1,A,0,1,A,6,13,2,2,19,25,7,5,2,6,0,0,,,,,,,,,,2.2,3.0,3.6,,,,,,,,,,,,,,,,,,
2,Sun,2008-09-14,Genoa CFC,AC Milan,2-0,1-0,,2,0,H,1,0,H,16,18,8,6,11,17,6,5,2,4,0,0,,,,,,,,,,4.5,3.1,1.91,,,,,,,,,,,,,,,,,,
2,Sun,2008-09-14,Juventus FC,Udinese,1-0,0-0,,1,0,H,0,0,D,19,7,6,3,17,16,7,2,0,1,0,0,,,,,,,,,,1.53,3.75,7.0,,,,,,,,,,,,,,,,,,
2,Sun,2008-09-14,Lazio,Sampdoria,2-0,1-0,,2,0,H,1,0,H,14,9,4,3,13,20,5,10,0,2,0,0,,,,,,,,,,2.2,3.0,3.6,,,,,,,,,,,,,,,,,,
2,Sun,2008-09-14,Napoli,Fiorentina,2-1,0-1,,2,1,H,0,1,A,15,19,5,7,14,13,4,4,3,3,0,0,,,,,,,,,,2.6,3.0,2.88,,,,,,,,,,,,,,,,,,
2,Sun,2008-09-14,Reggina,Torino,1-1,1-1,,1,1,D,1,1,D,12,7,1,5,22,25,9,5,3,1,0,0,,,,,,,,,,2.5,3.0,3.0,,,,,,,,,,,,,,,,,,
2,Sun,2008-09-14,Siena,Cagliari,2-0,1-0,,2,0,H,1,0,H,9,10,6,3,16,12,7,6,3,3,0,0,,,,,,,,,,1.91,3.1,4.5,,,,,,,,,,,,,,,,,,
2,Sun,2008-09-14,US Lecce,AC Chievo Verona,2-0,0-0,,2,0,H,0,0,D,11,12,4,1,24,23,3,5,2,2,0,0,,,,,,,,,,2.38,3.0,3.2,,,,,,,,,,,,,,,,,,
3,Sat,2008-09-20,Catania,Atalanta,1-0,0-0,,1,0,H,0,0,D,8,22,1,5,24,10,4,5,1,1,0,0,,,,,,,,,,2.35,2.9,3.4,,,,,,,,,,,,,,,,,,
3,Sat,2008-09-20,Roma,Reggina,3-0,1-0,,3,0,H,1,0,H,25,11,9,1,16,15,9,3,0,2,0,0,,,,,,,,,,1.33,4.75,10.0,,,,,,,,,,,,,,,,,,
3,Sun,2008-09-21,AC Milan,Lazio,4-1,2-1,,4,1,H,2,1,H,14,12,9,4,20,15,7,6,2,1,0,0,,,,,,,,,,1.73,3.3,5.5,,,,,,,,,,,,,,,,,,
3,Sun,2008-09-21,Cagliari,Juventus FC,0-1,0-1,,0,1,A,0,1,A,12,17,5,5,9,21,3,6,1,1,0,0,,,,,,,,,,6.25,3.5,1.62,,,,,,,,,,,,,,,,,,
3,Sun,2008-09-21,Fiorentina,Bologna FC,1-0,1-0,,1,0,H,1,0,H,23,10,8,4,25,14,4,4,3,1,0,0,,,,,,,,,,1.53,3.6,7.5,,,,,,,,,,,,,,,,,,
3,Sun,2008-09-21,Sampdoria,AC Chievo Verona,1-1,0-0,,1,1,D,0,0,D,10,6,3,1,16,15,4,0,2,2,0,0,,,,,,,,,,1.62,3.5,6.25,,,,,,,,,,,,,,,,,,
3,Sun,2008-09-21,Torino,Inter de Milão,1-3,0-2,,1,3,A,0,2,A,14,8,5,5,15,18,8,0,3,1,0,0,,,,,,,,,,5.75,3.4,1.67,,,,,,,,,,,,,,,,,,
3,Sun,2008-09-21,US Lecce,Siena,1-1,0-1,,1,1,D,0,1,A,10,11,5,3,17,24,5,6,3,4,0,0,,,,,,,,,,2.25,2.88,3.6,,,,,,,,,,,,,,,,,,
3,Sun,2008-09-21,US Palermo,Genoa CFC,2-1,1-0,,2,1,H,1,0,H,14,10,5,3,18,24,4,4,1,2,0,0,,,,,,,,,,2.1,3.1,3.8,,,,,,,,,,,,,,,,,,
3,Sun,2008-09-21,Udinese,Napoli,0-0,0-0,,0,0,D,0,0,D,14,9,4,1,10,18,1,2,0,2,0,0,,,,,,,,,,2.1,3.1,3.75,,,,,,,,,,,,,,,,,,
4,Wed,2008-09-24,AC Chievo Verona,Torino,1-1,0-1,,1,1,D,0,1,A,14,8,5,2,17,23,8,3,3,2,0,1,,,,,,,,,,2.25,2.9,3.6,,,,,,,,,,,,,,,,,,
4,Wed,2008-09-24,Atalanta,Cagliari,1-0,0-0,,1,0,H,0,0,D,16,10,7,2,25,17,6,3,1,3,0,0,,,,,,,,,,1.73,3.3,5.5,,,,,,,,,,,,,,,,,,
