Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2002-09-14,Bologna FC,Roma,2-1,0-1,,2,1,H,0,1,A,,,,,,,,,,,,,,,,2.935714285714286,2.8578571428571427,2.3392857142857144,3.05,2.9,2.375,2.8,2.875,2.375,,,,,2.05,1.75,,,,,,,,,,,,
1,Sat,2002-09-14,Como 1907,FC Empoli,0-2,0-1,,0,2,A,0,1,A,,,,,,,,,,,,,,,,1.9741428571428572,2.9535714285714287,3.7214285714285715,2.11,3.0,4.0,2.0,2.875,3.6,,,,,2.0,1.77,,,,,,,,,,,,
1,Sat,2002-09-14,Inter de Milão,Torino,1-0,1-0,,1,0,H,1,0,H,,,,,,,,,,,,,,,,1.3181428571428573,4.094714285714285,8.928571428571429,1.364,4.333,10.0,1.333,4.0,8.0,,,,,1.67,1.95,,,,,,,,,,,,
1,Sat,2002-09-14,Modena,AC Milan,0-3,0-1,,0,3,A,0,1,A,,,,,,,,,,,,,,,,4.516571428571429,3.114285714285714,1.7391428571428573,5.0,3.2,1.8,4.333,3.2,1.727,,,,,1.9,1.86,,,,,,,,,,,,
1,Sun,2002-09-15,Brescia,Piacenza,1-2,0-0,,1,2,A,0,0,D,,,,,,,,,,,,,,,,1.939714285714286,2.927857142857143,3.8785714285714286,2.05,3.0,4.0,1.909,3.0,3.75,,,,,1.95,1.65,,,,,,,,,,,,
1,Sun,2002-09-15,Juventus FC,Atalanta,3-0,2-0,,3,0,H,2,0,H,,,,,,,,,,,,,,,,1.3285714285714285,4.064285714285714,8.571428571428571,1.364,4.3,9.0,1.333,4.0,8.0,,,,,1.75,1.92,,,,,,,,,,,,
1,Sun,2002-09-15,Lazio,AC Chievo Verona,2-3,1-1,,2,3,A,1,1,D,,,,,,,,,,,,,,,,1.6601428571428571,3.257142857142857,4.871428571428572,1.74,3.4,5.5,1.667,3.25,4.5,,,,,1.67,2.01,,,,,,,,,,,,
1,Sun,2002-09-15,Perugia,Reggina,2-0,0-0,,2,0,H,0,0,D,,,,,,,,,,,,,,,,1.8067142857142857,2.9814285714285718,4.466142857142857,1.94,3.1,4.75,1.727,3.1,4.5,,,,,1.95,1.72,,,,,,,,,,,,
1,Sun,2002-09-15,Udinese,Parma Calcio 1913,1-1,0-1,,1,1,D,0,1,A,,,,,,,,,,,,,,,,2.31,2.957142857142857,2.9107142857142856,2.4,3.0,3.0,2.3,3.0,2.8,,,,,1.8,1.98,,,,,,,,,,,,
2,Sat,2002-09-21,AC Milan,Perugia,3-0,1-0,,3,0,H,1,0,H,,,,,,,,,,,,,,,,1.301,4.268833333333333,9.25,1.33,4.5,11.0,1.286,4.5,8.0,,,,,1.71,1.95,,,,,,,,,,,,
