Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2012-08-25,Fiorentina,Udinese,2-1,0-1,,2,1,H,0.0,1.0,A,23.0,7.0,8.0,2.0,12.0,14.0,10.0,0.0,2.0,1.0,0.0,0.0,2.1,3.32,4.13,,,,,,,2.05,3.2,3.75,,,,,,,1.97,3.31,4.74,,,,,,,,,
1,Sat,2012-08-25,Juventus FC,Parma Calcio 1913,2-0,0-0,,2,0,H,0.0,0.0,D,15.0,6.0,6.0,5.0,12.0,21.0,5.0,8.0,2.0,6.0,0.0,0.0,1.33,5.28,12.27,,,,,,,1.3,5.0,10.5,,,,,,,1.36,5.03,11.65,,,,,,,,,
1,Sun,2012-08-26,AC Chievo Verona,Bologna FC,2-0,0-0,,2,0,H,0.0,0.0,D,6.0,4.0,3.0,1.0,17.0,18.0,1.0,1.0,3.0,3.0,0.0,1.0,2.23,3.16,3.92,,,,,,,2.1,3.2,3.6,,,,,,,2.04,3.25,4.45,,,,,,,,,
1,Sun,2012-08-26,AC Milan,Sampdoria,0-1,0-0,,0,1,A,0.0,0.0,D,23.0,10.0,6.0,3.0,16.0,11.0,7.0,2.0,2.0,5.0,0.0,0.0,1.43,4.69,9.34,,,,,,,1.4,4.5,8.0,,,,,,,1.51,4.15,8.5,,,,,,,,,
1,Sun,2012-08-26,Atalanta,Lazio,0-1,0-1,,0,1,A,0.0,1.0,A,10.0,13.0,3.0,4.0,14.0,19.0,8.0,5.0,1.0,4.0,0.0,0.0,2.47,3.19,3.33,,,,,,,2.4,3.2,3.0,,,,,,,2.68,3.2,2.98,,,,,,,,,
1,Sun,2012-08-26,Genoa CFC,Cagliari,2-0,0-0,,2,0,H,0.0,0.0,D,15.0,17.0,4.0,4.0,19.0,12.0,3.0,6.0,0.0,3.0,0.0,0.0,2.03,3.31,4.37,,,,,,,1.95,3.3,4.0,,,,,,,2.64,3.14,3.1,,,,,,,,,
1,Sun,2012-08-26,Pescara Calcio,Inter de Milão,0-3,0-2,,0,3,A,0.0,2.0,A,13.0,14.0,5.0,6.0,7.0,12.0,10.0,2.0,3.0,1.0,0.0,0.0,4.88,3.69,1.84,,,,,,,4.33,3.6,1.8,,,,,,,3.99,3.32,2.15,,,,,,,,,
1,Sun,2012-08-26,Roma,Catania,2-2,0-1,,2,2,D,0.0,1.0,A,18.0,11.0,5.0,4.0,15.0,15.0,10.0,2.0,3.0,2.0,0.0,0.0,1.4,4.94,9.59,,,,,,,1.4,4.5,8.0,,,,,,,1.47,4.65,8.0,,,,,,,,,
1,Sun,2012-08-26,Siena,Torino,0-0,0-0,,0,0,D,0.0,0.0,D,5.0,8.0,0.0,1.0,10.0,17.0,4.0,5.0,0.0,1.0,0.0,0.0,2.36,3.12,3.62,,,,,,,2.25,3.1,3.4,,,,,,,2.44,3.13,3.45,,,,,,,,,
1,Sun,2012-08-26,US Palermo,Napoli,0-3,0-1,,0,3,A,0.0,1.0,A,16.0,12.0,6.0,3.0,11.0,13.0,6.0,5.0,3.0,3.0,0.0,0.0,3.12,3.34,2.5,,,,,,,3.0,3.25,2.38,,,,,,,3.24,3.42,2.39,,,,,,,,,
2,Sat,2012-09-01,Bologna FC,AC Milan,1-3,1-1,,1,3,A,1.0,1.0,D,15.0,17.0,3.0,6.0,18.0,21.0,1.0,8.0,1.0,5.0,0.0,0.0,3.9,3.34,2.15,,,,,,,3.6,3.2,2.1,,,,,,,4.34,3.63,1.94,,,,,,,,,
2,Sat,2012-09-01,Torino,Pescara Calcio,3-0,1-0,,3,0,H,1.0,0.0,H,16.0,1.0,9.0,0.0,12.0,20.0,5.0,0.0,1.0,2.0,0.0,1.0,1.86,3.39,5.3,,,,,,,1.83,3.4,4.5,,,,,,,1.87,3.33,5.42,,,,,,,,,
2,Sun,2012-09-02,Cagliari,Atalanta,1-1,0-0,,1,1,D,0.0,0.0,D,25.0,10.0,6.0,5.0,24.0,19.0,13.0,3.0,3.0,1.0,0.0,1.0,2.38,3.11,3.48,,,,,,,2.3,3.0,3.4,,,,,,,2.76,3.14,2.95,,,,,,,,,
2,Sun,2012-09-02,Catania,Genoa CFC,3-2,0-1,,3,2,H,0.0,1.0,A,20.0,16.0,5.0,6.0,20.0,24.0,9.0,5.0,3.0,2.0,0.0,0.0,2.07,3.27,4.17,,,,,,,2.05,3.25,3.75,,,,,,,1.79,3.66,5.32,,,,,,,,,
2,Sun,2012-09-02,Inter de Milão,Roma,1-3,1-1,,1,3,A,1.0,1.0,D,21.0,12.0,6.0,3.0,17.0,17.0,11.0,2.0,2.0,2.0,0.0,1.0,2.05,3.75,3.75,,,,,,,1.95,3.6,3.75,,,,,,,2.0,3.91,3.75,,,,,,,,,
2,Sun,2012-09-02,Lazio,US Palermo,3-0,1-0,,3,0,H,1.0,0.0,H,21.0,9.0,6.0,2.0,14.0,10.0,7.0,4.0,3.0,2.0,0.0,0.0,1.7,3.74,6.0,,,,,,,1.67,3.75,5.0,,,,,,,1.54,4.34,7.05,,,,,,,,,
2,Sun,2012-09-02,Napoli,Fiorentina,2-1,0-0,,2,1,H,0.0,0.0,D,5.0,16.0,1.0,3.0,17.0,10.0,7.0,9.0,2.0,2.0,0.0,0.0,1.8,3.67,5.23,,,,,,,1.73,3.5,5.0,,,,,,,1.77,3.66,5.44,,,,,,,,,
2,Sun,2012-09-02,Parma Calcio 1913,AC Chievo Verona,2-0,1-0,,2,0,H,1.0,0.0,H,11.0,14.0,3.0,4.0,22.0,17.0,3.0,4.0,3.0,3.0,0.0,0.0,2.1,3.15,4.44,,,,,,,2.05,3.2,3.8,,,,,,,2.22,3.31,3.71,,,,,,,,,
2,Sun,2012-09-02,Sampdoria,Siena,2-1,1-0,,2,1,H,1.0,0.0,H,12.0,9.0,5.0,3.0,16.0,22.0,11.0,1.0,3.0,3.0,0.0,1.0,1.9,3.44,4.9,,,,,,,1.83,3.4,4.5,,,,,,,1.92,3.45,4.8,,,,,,,,,
2,Sun,2012-09-02,Udinese,Juventus FC,1-4,0-2,,1,4,A,0.0,2.0,A,10.0,21.0,1.0,10.0,11.0,19.0,3.0,5.0,3.0,3.0,1.0,0.0,5.5,3.48,1.81,,,,,,,5.0,3.5,1.73,,,,,,,5.09,3.61,1.83,,,,,,,,,
3,Sat,2012-09-15,AC Milan,Atalanta,0-1,0-0,,0,1,A,0.0,0.0,D,17.0,10.0,7.0,4.0,12.0,19.0,8.0,5.0,2.0,4.0,0.0,0.0,1.51,4.3,7.9,,,,,,,1.5,4.0,7.0,,,,,,,1.52,4.26,7.95,,,,,,,,,
3,Sat,2012-09-15,US Palermo,Cagliari,1-1,1-0,,1,1,D,1.0,0.0,H,7.0,12.0,3.0,4.0,16.0,27.0,0.0,1.0,3.0,2.0,0.0,0.0,2.29,3.31,3.55,,,,,,,2.2,3.2,3.4,,,,,,,2.41,3.32,3.28,,,,,,,,,
3,Sun,2012-09-16,AC Chievo Verona,Lazio,1-3,0-2,,1,3,A,0.0,2.0,A,11.0,12.0,2.0,6.0,11.0,20.0,10.0,1.0,3.0,2.0,0.0,0.0,3.04,3.18,2.65,,,,,,,2.8,3.1,2.6,,,,,,,2.77,3.27,2.83,,,,,,,,,
