Matchday,Day,Date,Home,Away,FullTime,HalfTime,Penalties,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PinnacleHomeOpen,PinnacleDrawOpen,PinnacleAwayOpen,AvgHomeOpen,AvgDrawOpen,AvgAwayOpen,MaxHomeOpen,MaxDrawOpen,MaxAwayOpen,Bet365HomeOpen,Bet365DrawOpen,Bet365AwayOpen,Bet365Over25Open,Bet365Under25Open,PinnacleOver25Open,PinnacleUnder25Open,AvgOver25Open,AvgUnder25Open,PinnacleHomeClose,PinnacleDrawClose,PinnacleAwayClose,AvgHomeClose,AvgDrawClose,AvgAwayClose,MaxHomeClose,MaxDrawClose,MaxAwayClose,Bet365HomeClose,Bet365DrawClose,Bet365AwayClose
1,Sat,2017-08-19,Hellas Verona,Napoli,1-3,0-2,,1,3,A,0,2,A,12,22,4,12,7,9,3,6,2,2,0,1,8.46,5.08,1.42,,,,,,,8.0,4.75,1.4,,,,,,,8.37,5.21,1.41,,,,,,,,,
1,Sat,2017-08-19,Juventus FC,Cagliari,3-0,2-0,,3,0,H,2,0,H,17,5,7,2,13,11,4,1,1,0,0,0,1.16,8.29,24.44,,,,,,,1.14,8.0,19.0,,,,,,,1.13,9.74,27.7,,,,,,,,,
1,Sun,2017-08-20,Atalanta,Roma,0-1,0-1,,0,1,A,0,1,A,14,6,6,1,14,16,4,1,1,2,0,0,3.17,3.56,2.36,,,,,,,3.2,3.3,2.3,,,,,,,2.99,3.44,2.53,,,,,,,,,
1,Sun,2017-08-20,Bologna FC,Torino,1-1,1-1,,1,1,D,1,1,D,13,9,3,3,18,10,0,8,2,1,0,0,3.29,3.42,2.36,,,,,,,3.1,3.3,2.38,,,,,,,3.35,3.47,2.31,,,,,,,,,
1,Sun,2017-08-20,FC Crotone,AC Milan,0-3,0-3,,0,3,A,0,3,A,6,19,2,10,9,14,2,9,1,3,1,0,6.04,4.2,1.62,,,,,,,6.0,4.0,1.57,,,,,,,7.42,4.37,1.52,,,,,,,,,
1,Sun,2017-08-20,Inter de Milão,Fiorentina,3-0,2-0,,3,0,H,2,0,H,16,15,6,3,7,13,9,7,0,1,0,0,1.57,4.42,6.33,,,,,,,1.57,4.0,6.0,,,,,,,1.48,4.65,7.7,,,,,,,,,
1,Sun,2017-08-20,Lazio,SPAL 2013 Ferrara,0-0,0-0,,0,0,D,0,0,D,23,9,13,2,20,4,9,5,2,2,0,0,1.31,5.72,12.15,,,,,,,1.29,5.5,11.0,,,,,,,1.29,6.22,11.85,,,,,,,,,
1,Sun,2017-08-20,Sampdoria,Benevento Calcio,2-1,1-1,,2,1,H,1,1,D,16,18,6,7,10,10,6,7,1,2,0,0,1.69,3.96,5.63,,,,,,,1.67,3.75,5.5,,,,,,,1.64,4.18,5.86,,,,,,,,,
1,Sun,2017-08-20,Sassuolo,Genoa CFC,0-0,0-0,,0,0,D,0,0,D,14,12,3,4,16,28,2,5,2,3,0,0,2.18,3.49,3.63,,,,,,,2.2,3.25,3.5,,,,,,,1.9,3.66,4.53,,,,,,,,,
1,Sun,2017-08-20,Udinese,AC Chievo Verona,1-2,1-1,,1,2,A,1,1,D,18,10,5,3,11,10,5,4,2,2,0,0,2.11,3.44,3.91,,,,,,,2.1,3.2,3.8,,,,,,,2.06,3.45,4.08,,,,,,,,,
2,Sat,2017-08-26,Benevento Calcio,Bologna FC,0-1,0-0,,0,1,A,0,0,D,15,14,5,4,10,13,6,2,1,3,0,0,2.83,3.26,2.78,,,,,,,2.7,3.2,2.75,,,,,,,2.58,3.37,2.97,,,,,,,,,
2,Sat,2017-08-26,Genoa CFC,Juventus FC,2-4,2-2,,2,4,A,2,2,D,9,17,3,7,13,8,1,4,4,3,0,0,10.61,4.69,1.4,,,,,,,9.0,4.5,1.4,,,,,,,8.5,4.39,1.48,,,,,,,,,
2,Sat,2017-08-26,Roma,Inter de Milão,1-3,1-0,,1,3,A,1,0,H,18,14,3,8,12,8,12,6,1,1,0,0,2.32,3.6,3.21,,,,,,,2.3,3.5,3.0,,,,,,,2.25,3.56,3.39,,,,,,,,,
2,Sun,2017-08-27,AC Chievo Verona,Lazio,1-2,1-1,,1,2,A,1,1,D,13,13,5,3,8,8,9,6,1,1,0,0,3.65,3.4,2.21,,,,,,,3.5,3.2,2.2,,,,,,,4.15,3.56,2.01,,,,,,,,,
2,Sun,2017-08-27,AC Milan,Cagliari,2-1,1-0,,2,1,H,1,0,H,15,14,5,4,20,17,2,6,2,1,0,0,1.25,6.76,14.02,,,,,,,1.22,6.5,13.0,,,,,,,1.35,5.52,10.12,,,,,,,,,
2,Sun,2017-08-27,FC Crotone,Hellas Verona,0-0,0-0,,0,0,D,0,0,D,13,5,4,0,13,11,1,3,1,3,0,0,2.55,3.22,3.15,,,,,,,2.5,3.2,2.88,,,,,,,2.85,3.25,2.76,,,,,,,,,
2,Sun,2017-08-27,Fiorentina,Sampdoria,1-2,0-2,,1,2,A,0,2,A,25,12,10,5,20,11,14,7,3,4,0,0,1.88,3.73,4.54,,,,,,,1.8,3.5,4.5,,,,,,,1.68,4.33,5.12,,,,,,,,,
2,Sun,2017-08-27,Napoli,Atalanta,3-1,0-1,,3,1,H,0,1,A,10,14,4,2,15,9,9,6,1,2,0,0,1.42,5.0,8.49,,,,,,,1.4,4.75,8.0,,,,,,,1.35,5.57,10.02,,,,,,,,,
2,Sun,2017-08-27,SPAL 2013 Ferrara,Udinese,3-2,1-0,,3,2,H,1,0,H,10,11,4,3,9,14,0,7,3,1,0,0,2.5,3.22,3.23,,,,,,,2.5,3.1,2.9,,,,,,,2.51,3.38,3.08,,,,,,,,,
2,Sun,2017-08-27,Torino,Sassuolo,3-0,1-0,,3,0,H,1,0,H,14,19,5,2,13,16,5,11,1,1,0,0,1.76,3.89,5.15,,,,,,,1.75,3.6,5.0,,,,,,,1.68,4.22,5.32,,,,,,,,,
3,Sat,2017-09-09,Juventus FC,AC Chievo Verona,3-0,1-0,,3,0,H,1,0,H,15,15,4,2,10,7,10,6,2,1,0,0,1.19,7.4,22.64,,,,,,,1.17,7.5,17.0,,,,,,,1.26,6.14,15.3,,,,,,,,,
3,Sun,2017-09-10,Atalanta,Sassuolo,2-1,1-1,,2,1,H,1,1,D,9,16,3,3,13,18,3,7,0,1,0,0,1.58,4.21,6.59,,,,,,,1.55,4.0,6.5,,,,,,,1.63,4.0,6.43,,,,,,,,,
3,Sun,2017-09-10,Benevento Calcio,Torino,0-1,0-0,,0,1,A,0,0,D,15,16,5,6,13,22,2,10,2,2,0,0,4.62,3.89,1.83,,,,,,,4.33,3.75,1.83,,,,,,,4.11,3.61,2.0,,,,,,,,,
3,Sun,2017-09-10,Bologna FC,Napoli,0-3,0-0,,0,3,A,0,0,D,5,17,2,7,10,16,5,7,5,1,0,0,9.63,5.22,1.38,,,,,,,10.0,5.0,1.33,,,,,,,8.87,5.28,1.39,,,,,,,,,
3,Sun,2017-09-10,Cagliari,FC Crotone,1-0,1-0,,1,0,H,1,0,H,13,9,4,2,16,16,6,4,2,1,0,0,1.69,3.87,5.83,,,,,,,1.67,3.75,5.5,,,,,,,1.61,4.16,6.25,,,,,,,,,
3,Sun,2017-09-10,Hellas Verona,Fiorentina,0-5,0-3,,0,5,A,0,3,A,14,20,2,10,12,11,8,6,2,1,0,0,3.57,3.44,2.23,,,,,,,3.4,3.3,2.2,,,,,,,3.98,3.65,2.02,,,,,,,,,
3,Sun,2017-09-10,Inter de Milão,SPAL 2013 Ferrara,2-0,1-0,,2,0,H,1,0,H,19,9,7,1,14,13,8,5,2,2,0,0,1.24,6.97,14.25,,,,,,,1.25,6.0,13.0,,,,,,,1.22,7.1,16.64,,,,,,,,,
3,Sun,2017-09-10,Lazio,AC Milan,4-1,2-0,,4,1,H,2,0,H,12,18,7,6,14,12,3,5,1,1,0,0,2.42,3.57,3.07,,,,,,,2.45,3.4,2.9,,,,,,,2.32,3.67,3.16,,,,,,,,,
3,Sun,2017-09-10,Udinese,Genoa CFC,1-0,1-0,,1,0,H,1,0,H,14,12,5,2,12,17,1,8,4,0,1,1,2.45,3.23,3.32,,,,,,,2.38,3.2,3.2,,,,,,,2.48,3.25,3.24,,,,,,,,,
3,Wed,2018-01-24,Sampdoria,Roma,1-1,1-0,,1,1,D,1,0,H,13,20,3,4,10,12,6,7,1,3,0,0,4.01,3.79,1.95,,,,,,,4.0,3.6,1.9,,,,,,,3.91,3.71,2.0,,,,,,,,,
4,Sat,2017-09-16,FC Crotone,Inter de Milão,0-2,0-0,,0,2,A,0,0,D,12,7,4,3,10,6,8,6,1,2,0,0,10.12,5.36,1.36,,,,,,,10.0,5.0,1.33,,,,,,,9.2,4.91,1.41,,,,,,,,,
4,Sat,2017-09-16,Fiorentina,Bologna FC,2-1,0-0,,2,1,H,0,0,D,14,6,4,2,16,8,7,3,1,3,0,0,1.56,4.4,6.68,,,,,,,1.55,4.2,6.0,,,,,,,1.57,4.35,6.49,,,,,,,,,
4,Sat,2017-09-16,Roma,Hellas Verona,3-0,2-0,,3,0,H,2,0,H,30,8,10,1,7,12,8,1,1,1,0,1,1.21,7.83,14.9,,,,,,,1.17,7.5,17.0,,,,,,,1.23,7.19,15.13,,,,,,,,,
4,Sun,2017-09-17,AC Chievo Verona,Atalanta,1-1,0-0,,1,1,D,0,0,D,15,10,4,6,13,11,6,5,2,0,0,0,3.01,3.29,2.6,,,,,,,3.0,3.2,2.5,,,,,,,2.97,3.31,2.62,,,,,,,,,
4,Sun,2017-09-17,AC Milan,Udinese,2-1,2-1,,2,1,H,2,1,H,21,4,7,2,13,10,10,3,1,2,0,0,1.38,5.23,9.71,,,,,,,1.4,4.6,8.5,,,,,,,1.39,4.97,9.94,,,,,,,,,
4,Sun,2017-09-17,Genoa CFC,Lazio,2-3,0-1,,2,3,A,0,1,A,5,18,4,6,10,12,2,1,1,2,0,0,3.96,3.68,2.02,,,,,,,3.8,3.5,2.0,,,,,,,4.04,3.71,1.99,,,,,,,,,
4,Sun,2017-09-17,Napoli,Benevento Calcio,6-0,4-0,,6,0,H,4,0,H,27,6,14,0,6,7,8,1,0,1,0,0,1.13,10.76,23.39,,,,,,,1.11,10.0,19.0,,,,,,,1.1,12.0,31.0,,,,,,,,,
4,Sun,2017-09-17,SPAL 2013 Ferrara,Cagliari,0-2,0-1,,0,2,A,0,1,A,12,11,3,3,12,21,7,4,1,3,0,0,2.43,3.45,3.15,,,,,,,2.38,3.3,3.1,,,,,,,2.43,3.35,3.23,,,,,,,,,
4,Sun,2017-09-17,Sassuolo,Juventus FC,1-3,0-1,,1,3,A,0,1,A,13,14,4,6,15,13,3,4,1,2,0,0,7.52,4.44,1.51,,,,,,,7.5,4.33,1.45,,,,,,,9.23,4.32,1.47,,,,,,,,,
4,Sun,2017-09-17,Torino,Sampdoria,2-2,2-2,,2,2,D,2,2,D,13,11,3,5,14,15,3,6,2,1,0,0,1.78,4.01,4.81,,,,,,,1.67,4.0,5.0,,,,,,,1.72,4.2,5.0,,,,,,,,,
5,Tue,2017-09-19,Bologna FC,Inter de Milão,1-1,1-0,,1,1,D,1,0,H,14,11,3,3,12,18,4,11,4,3,0,0,5.96,4.25,1.62,,,,,,,5.75,4.0,1.6,,,,,,,6.14,4.05,1.64,,,,,,,,,
