Matchday,Date,Home,Away,FullTime
Olympic Games qualifier,1967-10-07,South Vietnam,Taiwan,3-0
Olympic Games qualifier,1967-10-08,Costa Rica,Haiti,3-1
Olympic Games qualifier,1967-10-09,South Korea,Philippines,5-0
Olympic Games qualifier,1967-10-09,Lebanon,Taiwan,5-2
Olympic Games qualifier,1967-10-10,Japan,South Vietnam,1-0
Olympic Games qualifier,1967-11-05,Nigeria,Sudan,1-0
Olympic Games qualifier,1967-11-05,Morocco,Tunisia,1-1
Olympic Games qualifier,1967-11-12,Libya,Algeria,1-1
Olympic Games qualifier,1967-11-18,East Germany,Romania,1-0
Olympic Games qualifier,1967-11-19,Sudan,Nigeria,2-1
Olympic Games qualifier,1967-11-26,Tunisia,Morocco,0-0
Olympic Games qualifier,1967-11-26,Algeria,Libya,2-1
Olympic Games qualifier,1967-12-03,Guatemala,Bermuda,1-1
Olympic Games qualifier,1967-12-06,Romania,East Germany,0-1
Olympic Games qualifier,1967-12-09,Haiti,Costa Rica,3-2
Olympic Games qualifier,1967-12-10,Madagascar,Ethiopia,1-0
Olympic Games qualifier,1967-12-10,Bermuda,Guatemala,0-0
Olympic Games qualifier,1967-12-13,Cameroon,Ghana,1-0
Olympic Games qualifier,1967-12-17,Ethiopia,Madagascar,8-3
Olympic Games qualifier,1967-12-17,Ghana,Cameroon,3-2
Olympic Games qualifier,1968-01-14,Thailand,Iraq,0-4
Olympic Games qualifier,1968-01-16,Indonesia,Iraq,2-1
Olympic Games qualifier,1968-01-18,Thailand,Indonesia,1-0
Olympic Games qualifier,1968-01-20,Thailand,Iraq,2-1
Olympic Games qualifier,1968-01-22,Indonesia,Iraq,1-1
Olympic Games qualifier,1968-01-24,Thailand,Indonesia,2-1
Olympic Games qualifier,1968-03-03,Guatemala,Bermuda,2-1
Olympic Games qualifier,1968-03-05,El Salvador,Cuba,3-0
Olympic Games qualifier,1968-03-05,Netherlands Antilles,Trinidad and Tobago,3-0
Olympic Games qualifier,1968-03-07,Cuba,El Salvador,1-2
Olympic Games qualifier,1968-03-07,Trinidad and Tobago,Netherlands Antilles,4-0
Olympic Games qualifier,1968-03-10,El Salvador,Trinidad and Tobago,2-0
Olympic Games qualifier,1968-03-12,Trinidad and Tobago,El Salvador,1-2
Olympic Games qualifier,1968-03-17,Israel,Ceylon,7-0
Olympic Games qualifier,1968-03-22,Israel,Ceylon,4-0
Olympic Games qualifier,1968-04-10,Bulgaria,East Germany,4-1
Olympic Games qualifier,1968-04-20,Nigeria,Ethiopia,3-1
Olympic Games qualifier,1968-04-24,East Germany,Bulgaria,3-2
Olympic Games qualifier,1968-05-04,Ethiopia,Nigeria,0-1
Olympic Games qualifier,1968-05-26,Guatemala,Costa Rica,1-0
Olympic Games qualifier,1968-06-02,Costa Rica,Guatemala,3-2
Olympic Games qualifier,1968-06-09,Morocco,Ghana,1-1
Olympic Games qualifier,1968-06-26,Algeria,Guinea,2-2
Olympic Games qualifier,1968-06-30,Ghana,Morocco,1-2
Olympic Games qualifier,1968-06-30,Guinea,Algeria,3-2
Olympic Games qualifier,1971-02-07,Togo,Guinea,1-1
Olympic Games qualifier,1971-03-07,Tunisia,Egypt,3-0
Olympic Games qualifier,1971-03-14,Mali,Algeria,1-0
Olympic Games qualifier,1971-03-21,Ghana,Liberia,2-1
Olympic Games qualifier,1971-03-28,Guinea,Togo,0-0
Olympic Games qualifier,1971-03-28,Morocco,Niger,5-2
Olympic Games qualifier,1971-04-02,Egypt,Tunisia,2-0
Olympic Games qualifier,1971-04-03,Nigeria,Senegal,1-1
Olympic Games qualifier,1971-04-10,Malawi,Madagascar,1-2
Olympic Games qualifier,1971-04-11,Algeria,Mali,2-2
Olympic Games qualifier,1971-04-17,Liberia,Ghana,0-1
Olympic Games qualifier,1971-04-18,Senegal,Nigeria,2-1
Olympic Games qualifier,1971-04-18,Guatemala,Panama,4-1
Olympic Games qualifier,1971-04-18,Romania,Albania,2-1
Olympic Games qualifier,1971-04-22,Suriname,Panama,3-0
Olympic Games qualifier,1971-04-25,Niger,Morocco,1-3
Olympic Games qualifier,1971-04-26,Guatemala,Suriname,2-2
Olympic Games qualifier,1971-04-27,Panama,Suriname,4-1
Olympic Games qualifier,1971-04-30,Guatemala,Suriname,0-1
Olympic Games qualifier,1971-05-02,Guatemala,Panama,3-1
Olympic Games qualifier,1971-05-09,Madagascar,Malawi,4-2
Olympic Games qualifier,1971-05-16,Ethiopia,Zambia,6-3
Olympic Games qualifier,1971-05-26,Albania,Romania,1-2
Olympic Games qualifier,1971-05-28,Syria,North Korea,0-0
Olympic Games qualifier,1971-05-29,Jamaica,Netherlands Antilles,2-1
Olympic Games qualifier,1971-05-30,Zambia,Ethiopia,0-1
Olympic Games qualifier,1971-05-30,Gabon,Cameroon,2-3
Olympic Games qualifier,1971-06-01,North Korea,Syria,1-0
Olympic Games qualifier,1971-06-02,Lebanon,Iraq,1-0
Olympic Games qualifier,1971-06-04,Sudan,Uganda,4-0
Olympic Games qualifier,1971-06-19,Uganda,Sudan,1-1
Olympic Games qualifier,1971-07-14,Iraq,Lebanon,1-0
Olympic Games qualifier,1971-07-21,Barbados,El Salvador,0-3
Olympic Games qualifier,1971-07-24,Netherlands Antilles,Jamaica,1-1
Olympic Games qualifier,1971-07-28,El Salvador,Barbados,4-2
Olympic Games qualifier,1971-09-19,Iraq,Lebanon,2-1
Olympic Games qualifier,1971-09-23,Malaysia,Japan,3-0
Olympic Games qualifier,1971-09-25,Philippines,Taiwan,3-0
Olympic Games qualifier,1971-09-25,South Korea,Malaysia,0-1
Olympic Games qualifier,1971-09-27,Japan,Philippines,8-1
Olympic Games qualifier,1971-09-27,Malaysia,Taiwan,3-0
Olympic Games qualifier,1971-09-29,Japan,Taiwan,5-1
Olympic Games qualifier,1971-09-29,South Korea,Philippines,6-0
Olympic Games qualifier,1971-10-02,South Korea,Japan,2-1
Olympic Games qualifier,1971-10-02,Malaysia,Philippines,5-0
Olympic Games qualifier,1971-10-04,South Korea,Taiwan,8-0
Olympic Games qualifier,1971-10-10,Denmark,Romania,2-1
Olympic Games qualifier,1971-11-12,Iraq,North Korea,1-0
Olympic Games qualifier,1971-11-28,North Korea,Iraq,3-0
Olympic Games qualifier,1971-12-03,Iran,Kuwait,2-0
Olympic Games qualifier,1972-01-15,Iran,Kuwait,2-0
Olympic Games qualifier,1972-03-20,Indonesia,Thailand,4-0
Olympic Games qualifier,1972-03-21,Burma,India,4-3
Olympic Games qualifier,1972-03-22,Israel,Ceylon,3-0
Olympic Games qualifier,1972-03-24,Burma,Ceylon,5-1
Olympic Games qualifier,1972-03-25,Indonesia,India,4-2
Olympic Games qualifier,1972-03-26,Thailand,Ceylon,5-0
Olympic Games qualifier,1972-03-28,Israel,India,1-0
Olympic Games qualifier,1972-03-29,Burma,Thailand,7-0
Olympic Games qualifier,1972-03-30,Israel,Indonesia,1-0
Olympic Games qualifier,1972-04-01,Israel,Thailand,0-0
Olympic Games qualifier,1972-04-02,Burma,Indonesia,3-0
Olympic Games qualifier,1972-04-04,Burma,Thailand,1-0
Olympic Games qualifier,1972-04-09,Guatemala,Jamaica,1-0
Olympic Games qualifier,1972-04-16,Bulgaria,Poland,3-1
Olympic Games qualifier,1972-04-23,Madagascar,Ethiopia,1-2
Olympic Games qualifier,1972-04-23,Ghana,Togo,1-1
Olympic Games qualifier,1972-04-23,Tunisia,Morocco,3-3
Olympic Games qualifier,1972-04-23,Senegal,Cameroon,1-1
Olympic Games qualifier,1972-04-30,Ethiopia,Sudan,0-0
Olympic Games qualifier,1972-04-30,Cameroon,Ghana,0-3
Olympic Games qualifier,1972-04-30,Togo,Senegal,1-3
Olympic Games qualifier,1972-04-30,Morocco,Mali,2-1
Olympic Games qualifier,1972-04-30,Jamaica,Guatemala,0-0
Olympic Games qualifier,1972-05-02,Ethiopia,Sudan,2-2
Olympic Games qualifier,1972-05-03,North Korea,Iran,0-0
Olympic Games qualifier,1972-05-07,Sudan,Madagascar,3-0
Olympic Games qualifier,1972-05-07,Ghana,Senegal,1-0
Olympic Games qualifier,1972-05-07,Togo,Cameroon,1-2
Olympic Games qualifier,1972-05-07,Mali,Tunisia,2-0
Olympic Games qualifier,1972-05-07,Poland,Bulgaria,3-0
Olympic Games qualifier,1972-05-14,Ethiopia,Madagascar,3-2
Olympic Games qualifier,1972-05-14,Togo,Ghana,0-2
Olympic Games qualifier,1972-05-14,Morocco,Tunisia,0-0
