Matchday,Date,Home,Away,FullTime
Pan Arab Games,1997-07-19,Lebanon,Libya,2-1
Pan Arab Games,1997-07-20,Syria,Mauritania,1-0
Pan Arab Games,1997-07-20,Jordan,Oman,3-1
Pan Arab Games,1997-07-24,Lebanon,Syria,2-3
Pan Arab Games,1997-07-27,Jordan,Syria,1-0
Pan Arab Games,1999-08-18,Jordan,Palestine,2-0
Pan Arab Games,1999-08-19,Oman,Syria,1-1
Pan Arab Games,1999-08-20,United Arab Emirates,Lebanon,2-0
Pan Arab Games,1999-08-21,Libya,Iraq,2-0
Pan Arab Games,1999-08-23,Jordan,Lebanon,1-3
Pan Arab Games,1999-08-23,Libya,Syria,1-1
Pan Arab Games,1999-08-23,Iraq,Oman,3-0
Pan Arab Games,1999-08-23,Palestine,United Arab Emirates,1-0
Pan Arab Games,1999-08-25,Lebanon,Oman,1-1
Pan Arab Games,1999-08-25,Syria,United Arab Emirates,2-2
Pan Arab Games,1999-08-25,Jordan,Iraq,2-1
Pan Arab Games,1999-08-25,Libya,Palestine,2-2
Pan Arab Games,1999-08-27,Iraq,Lebanon,4-0
Pan Arab Games,1999-08-27,Palestine,Syria,1-1
Pan Arab Games,1999-08-27,Jordan,Oman,2-0
Pan Arab Games,1999-08-27,Libya,United Arab Emirates,1-0
Pan Arab Games,1999-08-29,Iraq,Libya,3-1
Pan Arab Games,1999-08-29,Jordan,Palestine,4-1
Pan Arab Games,1999-08-31,Jordan,Iraq,4-4
Pan Arab Games,2007-11-18,Libya,Saudi Arabia,2-1
Pan Arab Games,2007-11-21,Egypt,Libya,0-0
Pan Arab Games,2007-11-25,Egypt,Saudi Arabia,2-1
Pan Arab Games,2011-12-10,Qatar,Bahrain,2-2
Pan Arab Games,2011-12-11,Jordan,Palestine,4-1
Pan Arab Games,2011-12-13,Bahrain,Iraq,3-0
Pan Arab Games,2011-12-14,Libya,Palestine,1-1
Pan Arab Games,2011-12-16,Qatar,Iraq,0-0
Pan Arab Games,2011-12-17,Jordan,Libya,0-0
Pan Arab Games,2011-12-20,Jordan,Kuwait,2-0
Pan Arab Games,2011-12-20,Bahrain,Palestine,3-1
Pan Arab Games,2011-12-22,Kuwait,Palestine,3-0
Pan Arab Games,2011-12-23,Bahrain,Jordan,1-0
