Matchday,Date,Home,Away,FullTime
Olympic Games,1952-07-22,Yugoslavia,Soviet Union,3-1
Olympic Games,1952-07-25,Yugoslavia,Denmark,5-3
Olympic Games,1952-07-28,Hungary,Sweden,6-0
Olympic Games,1952-08-02,Hungary,Yugoslavia,2-0
Olympic Games,1956-11-27,Australia,Japan,2-0
Olympic Games,1956-11-28,Yugoslavia,United States,9-1
Olympic Games,1956-11-29,Indonesia,Soviet Union,0-0
Olympic Games,1956-12-01,Australia,India,2-4
Olympic Games,1956-12-01,Soviet Union,Indonesia,4-0
Olympic Games,1956-12-04,Yugoslavia,India,4-1
Olympic Games,1956-12-05,Soviet Union,Bulgaria,2-1
Olympic Games,1956-12-07,Bulgaria,India,3-0
Olympic Games,1956-12-08,Soviet Union,Yugoslavia,1-0
Olympic Games,1960-08-26,Yugoslavia,United Arab Republic,6-1
Olympic Games,1960-08-26,Poland,Tunisia,6-1
Olympic Games,1960-08-29,Bulgaria,United Arab Republic,2-0
Olympic Games,1960-08-29,Denmark,Poland,2-1
Olympic Games,1960-09-01,Denmark,Tunisia,3-1
Olympic Games,1960-09-01,Bulgaria,Yugoslavia,3-3
Olympic Games,1960-09-10,Yugoslavia,Denmark,3-1
Olympic Games,1964-10-13,Yugoslavia,Morocco,3-1
Olympic Games,1964-10-15,Romania,Iran,1-0
Olympic Games,1964-10-16,Japan,Ghana,2-3
Olympic Games,1964-10-16,Egypt,South Korea,10-0
Olympic Games,1964-10-18,Egypt,Ghana,5-1
Olympic Games,1964-10-20,Japan,Yugoslavia,1-6
Olympic Games,1964-10-20,Romania,Ghana,4-2
Olympic Games,1964-10-22,Romania,Yugoslavia,3-0
Olympic Games,1968-10-13,Israel,Ghana,5-3
Olympic Games,1968-10-14,Japan,Nigeria,3-1
Olympic Games,1968-10-15,Israel,El Salvador,3-1
Olympic Games,1968-10-16,Guatemala,Thailand,4-1
Olympic Games,1968-10-17,El Salvador,Ghana,1-1
Olympic Games,1972-08-27,Hungary,Iran,5-0
Olympic Games,1972-08-28,Soviet Union,Burma,1-0
Olympic Games,1972-08-28,East Germany,Ghana,4-0
Olympic Games,1972-08-29,Denmark,Iran,4-0
Olympic Games,1972-08-30,Poland,Ghana,4-0
Olympic Games,1972-08-30,Soviet Union,Sudan,2-1
Olympic Games,1972-08-31,Morocco,Malaysia,6-0
Olympic Games,1972-08-31,Hungary,Denmark,2-0
Olympic Games,1972-09-01,Burma,Sudan,2-0
Olympic Games,1972-09-01,Poland,East Germany,2-1
Olympic Games,1972-09-03,Soviet Union,Morocco,3-0
Olympic Games,1972-09-03,Hungary,East Germany,2-0
Olympic Games,1972-09-03,Denmark,Poland,1-1
Olympic Games,1972-09-05,Denmark,Morocco,3-1
Olympic Games,1972-09-05,Poland,Soviet Union,2-1
Olympic Games,1972-09-08,Poland,Morocco,5-0
Olympic Games,1972-09-08,Soviet Union,Denmark,4-0
Olympic Games,1972-09-10,Poland,Hungary,2-1
Olympic Games,1972-09-10,East Germany,Soviet Union,2-2
Olympic Games,1976-07-18,Cuba,Poland,0-0
Olympic Games,1976-07-19,Guatemala,Israel,0-0
Olympic Games,1976-07-20,Iran,Cuba,1-0
Olympic Games,1976-07-22,Poland,Iran,3-2
Olympic Games,1976-07-23,Soviet Union,North Korea,3-0
Olympic Games,1976-07-25,Soviet Union,Iran,2-1
Olympic Games,1976-07-25,Poland,North Korea,5-0
Olympic Games,1976-07-27,East Germany,Soviet Union,2-1
Olympic Games,1976-07-31,East Germany,Poland,3-1
Olympic Games,1980-07-20,Algeria,Syria,3-0
Olympic Games,1980-07-20,Cuba,Zambia,1-0
Olympic Games,1980-07-21,Iraq,Costa Rica,3-0
Olympic Games,1980-07-21,Kuwait,Nigeria,3-1
Olympic Games,1984-07-29,United States,Costa Rica,3-0
Olympic Games,1984-07-30,Canada,Iraq,1-1
Olympic Games,1984-07-31,Egypt,Costa Rica,4-1
Olympic Games,1984-08-01,Cameroon,Iraq,1-0
Olympic Games,1984-08-01,Morocco,Saudi Arabia,1-0
Olympic Games,1984-08-02,United States,Egypt,1-1
Olympic Games,1984-08-03,Canada,Cameroon,3-1
Olympic Games,1988-09-17,Iraq,Zambia,2-2
Olympic Games,1988-09-19,Iraq,Guatemala,3-0
Olympic Games,1988-09-20,South Korea,United States,0-0
Olympic Games,1988-09-21,China,Tunisia,0-0
Olympic Games,1988-09-21,Zambia,Guatemala,4-0
Olympic Games,1988-09-22,Australia,Nigeria,1-0
