Matchday,Date,Home,Away,FullTime
Triangulaire,1948-07-31,Madagascar,Reunion,2-1
Triangulaire,1948-07-31,Mauritius,Madagascar,4-1
Triangulaire,1948-07-31,Mauritius,Reunion,5-1
Balkan & C European Champ,1948-08-25,Poland,Yugoslavia,0-1
Balkan & C European Champ,1948-08-29,Bulgaria,Czechoslovakia,1-0
Balkan & C European Champ,1948-09-19,Poland,Hungary,2-6
Balkan & C European Champ,1948-10-10,Poland,Romania,0-0
Balkan & C European Champ,1948-10-24,Romania,Hungary,1-5
Balkan & C European Champ,1948-11-07,Bulgaria,Hungary,1-0
Triangulaire,1949-03-02,Mauritius,Madagascar,3-1
Triangulaire,1949-03-03,Reunion,Madagascar,1-3
Triangulaire,1949-03-04,Reunion,Mauritius,0-6
Mediterranean Cup,1949-05-13,Turkey,Egypt,3-2
Mediterranean Cup,1949-05-15,Greece,Turkey,1-2
Mediterranean Cup,1949-05-18,Greece,Egypt,1-3
NA Champ & WC qual,1949-09-04,Mexico,United States,6-0
NA Champ & WC qual,1949-09-11,Mexico,Cuba,2-0
NA Champ & WC qual,1949-09-14,Cuba,United States,1-1
NA Champ & WC qual,1949-09-18,Mexico,United States,6-2
NA Champ & WC qual,1949-09-21,United States,Cuba,5-2
NA Champ & WC qual,1949-09-25,Mexico,Cuba,3-0
World Cup q & British Ch,1949-10-01,Northern Ireland,Scotland,2-8
World Cup q & British Ch,1949-10-15,Wales,England,1-4
World Cup q & British Ch,1949-11-09,Scotland,Wales,2-0
World Cup q & British Ch,1949-11-16,England,Northern Ireland,9-2
Leeward Islands Champ,1950-02-01,Antigua and Barbuda,Montserrat,2-0
Leeward Islands Champ,1950-02-03,Saint Kitts,Antigua and Barbuda,1-1
Leeward Islands Champ,1950-02-04,Saint Kitts,Montserrat,3-1
Mediterranean Cup,1950-02-17,Egypt,Greece,2-0
World Cup q & British Ch,1950-03-08,Wales,Northern Ireland,0-0
Rosa Chevallier Boutell Cup,1950-03-25,Argentina,Paraguay,2-2
Rosa Chevallier Boutell Cup,1950-03-29,Argentina,Paraguay,4-0
World Cup q & British Ch,1950-04-15,Scotland,England,0-1
Rio Branco Cup,1950-05-06,Brazil,Uruguay,3-4
