Matchday,Date,Home,Away,FullTime
Confederations Cup,2013-06-30,Italy,Uruguay,2-2
Confederations Cup,2013-06-30,Brazil,Spain,3-0
Confederations Cup,2017-06-17,Russia,New Zealand,2-0
Confederations Cup,2017-06-18,Chile,Cameroon,2-0
Confederations Cup,2017-06-18,Mexico,Portugal,2-2
Confederations Cup,2017-06-19,Germany,Australia,3-2
Confederations Cup,2017-06-21,Mexico,New Zealand,2-1
Confederations Cup,2017-06-21,Russia,Portugal,0-1
Confederations Cup,2017-06-22,Australia,Cameroon,1-1
Confederations Cup,2017-06-22,Chile,Germany,1-1
Confederations Cup,2017-06-24,Russia,Mexico,1-2
Confederations Cup,2017-06-24,Portugal,New Zealand,4-0
Confederations Cup,2017-06-25,Australia,Chile,1-1
Confederations Cup,2017-06-25,Germany,Cameroon,3-1
Confederations Cup,2017-06-28,Chile,Portugal,0-0
Confederations Cup,2017-06-29,Germany,Mexico,4-1
Confederations Cup,2017-07-02,Portugal,Mexico,2-1
Confederations Cup,2017-07-02,Germany,Chile,1-0
