Matchday,Date,Home,Away,FullTime
CECAFA Cup,1981-11-24,Tanzania,Zambia,2-1
CECAFA Cup,1981-11-27,Zambia,Uganda,1-0
CECAFA Cup,1981-11-28,Tanzania,Kenya,0-1
CECAFA Cup,1982-11-13,Uganda,Malawi,2-1
CECAFA Cup,1982-11-14,Kenya,Sudan,2-0
CECAFA Cup,1982-11-14,Zimbabwe,Tanzania,3-0
CECAFA Cup,1982-11-16,Malawi,Zimbabwe,1-1
CECAFA Cup,1982-11-17,Uganda,Tanzania,1-0
CECAFA Cup,1982-11-18,Zanzibar,Sudan,1-0
CECAFA Cup,1982-11-19,Malawi,Tanzania,2-0
CECAFA Cup,1982-11-20,Uganda,Zimbabwe,1-1
CECAFA Cup,1982-11-21,Kenya,Zanzibar,2-2
CECAFA Cup,1982-11-24,Kenya,Zimbabwe,2-1
CECAFA Cup,1982-11-24,Uganda,Zanzibar,3-0
CECAFA Cup,1982-11-26,Zimbabwe,Zanzibar,3-0
CECAFA Cup,1982-11-27,Uganda,Kenya,1-1
CECAFA Cup,1983-11-12,Kenya,Uganda,2-1
CECAFA Cup,1983-11-13,Ethiopia,Tanzania,1-1
CECAFA Cup,1983-11-13,Zimbabwe,Malawi,1-0
CECAFA Cup,1983-11-14,Uganda,Sudan,2-1
CECAFA Cup,1983-11-14,Somalia,Zanzibar,1-1
CECAFA Cup,1983-11-15,Kenya,Ethiopia,2-0
CECAFA Cup,1983-11-16,Sudan,Tanzania,1-0
CECAFA Cup,1983-11-16,Zimbabwe,Zanzibar,2-1
CECAFA Cup,1983-11-17,Uganda,Ethiopia,2-1
CECAFA Cup,1983-11-17,Malawi,Somalia,2-1
CECAFA Cup,1983-11-18,Kenya,Tanzania,0-0
CECAFA Cup,1983-11-19,Zimbabwe,Somalia,2-1
CECAFA Cup,1983-11-19,Sudan,Ethiopia,2-0
CECAFA Cup,1983-11-20,Tanzania,Uganda,1-1
CECAFA Cup,1983-11-20,Malawi,Zanzibar,3-1
CECAFA Cup,1983-11-21,Kenya,Sudan,1-0
CECAFA Cup,1983-11-23,Kenya,Malawi,2-0
CECAFA Cup,1983-11-23,Zimbabwe,Uganda,1-0
CECAFA Cup,1983-11-25,Uganda,Malawi,2-1
CECAFA Cup,1983-11-26,Kenya,Zimbabwe,1-0
CECAFA Cup,1984-12-01,Uganda,Tanzania,1-1
CECAFA Cup,1984-12-02,Malawi,Kenya,2-1
CECAFA Cup,1984-12-02,Zambia,Zimbabwe,2-0
CECAFA Cup,1984-12-03,Somalia,Zanzibar,2-1
CECAFA Cup,1984-12-04,Uganda,Zimbabwe,4-1
CECAFA Cup,1984-12-05,Zambia,Tanzania,2-1
CECAFA Cup,1984-12-05,Malawi,Somalia,1-0
CECAFA Cup,1984-12-06,Kenya,Zanzibar,1-0
CECAFA Cup,1984-12-07,Uganda,Zambia,1-1
CECAFA Cup,1984-12-08,Kenya,Somalia,1-1
CECAFA Cup,1984-12-08,Tanzania,Zimbabwe,2-2
CECAFA Cup,1984-12-09,Malawi,Zanzibar,1-0
CECAFA Cup,1984-12-12,Zambia,Kenya,2-0
CECAFA Cup,1984-12-12,Uganda,Malawi,0-2
CECAFA Cup,1984-12-15,Uganda,Kenya,3-1
CECAFA Cup,1984-12-15,Malawi,Zambia,0-0
CECAFA Cup,1985-10-04,Malawi,Uganda,1-0
CECAFA Cup,1985-10-04,Zimbabwe,Tanzania,1-0
CECAFA Cup,1985-10-06,Zimbabwe,Kenya,1-1
CECAFA Cup,1985-10-06,Malawi,Zambia,2-2
CECAFA Cup,1985-10-08,Kenya,Tanzania,3-2
CECAFA Cup,1985-10-08,Uganda,Zambia,3-0
CECAFA Cup,1985-10-11,Kenya,Uganda,0-0
CECAFA Cup,1985-10-11,Zimbabwe,Malawi,1-0
CECAFA Cup,1985-10-12,Malawi,Uganda,3-1
CECAFA Cup,1985-10-13,Zimbabwe,Kenya,2-0
CECAFA Cup,1987-12-13,Ethiopia,Tanzania,0-0
CECAFA Cup,1987-12-13,Malawi,Zimbabwe,1-1
CECAFA Cup,1987-12-14,Kenya,Zanzibar,0-0
